"abako"-noun-eo "abacus"-noun-en
"pumo"-noun-eo "cougar"-noun-en
"cougar"-noun-en "pumo"-noun-eo
"kontraŭspionado"-noun-eo "counterespionage"-noun-en
"counterespionage"-noun-en "kontraŭspionado"-noun-eo
"avidi"-verb-eo "covet"-verb-en
"covet"-verb-en "avidi"-verb-eo
"malkuraĝo"-noun-eo "cowardice"-noun-en
"cowardice"-noun-en "malkuraĝo"-noun-eo
"ŝteliri"-verb-eo "creep"-verb-en
"creep"-verb-en "ŝteliri"-verb-eo
"krucumi"-verb-eo "crucify"-verb-en
"crucify"-verb-en "krucumi"-verb-eo
"kristaliĝo"-noun-eo "crystallisation"-noun-en
"crystallisation"-noun-en "kristaliĝo"-noun-eo
"culprit"-noun-en "kulpulo"-noun-eo
"kulture"-adverb-eo "culturally"-adverb-en
"culturally"-adverb-en "kulture"-adverb-eo
"haŭta"-adjective-eo "cutaneous"-adjective-en
"cutaneous"-adjective-en "haŭta"-adjective-eo
"cinikeco"-noun-eo "cynicism"-noun-en
"cynicism"-noun-en "cinikeco"-noun-eo
"darvinismo"-noun-eo "darwinism"-noun-en
"darwinism"-noun-en "darvinismo"-noun-eo
"tagiĝi"-verb-eo "dawn"-verb-en
"dawn"-verb-en "tagiĝi"-verb-eo
"dekadenca"-adjective-eo "decadent"-adjective-en
"decadent"-adjective-en "dekadenca"-adjective-eo
"malkodado"-noun-eo "decoding"-noun-en
"decoding"-noun-en "malkodado"-noun-eo
"misformi"-verb-eo "deform"-verb-en
"deform"-verb-en "misformi"-verb-eo
"deform"-verb-en "deformi"-verb-eo
"deformi"-verb-eo "deform"-verb-en
"misformaĵo"-noun-eo "deformity"-noun-en
"deformity"-noun-en "misformaĵo"-noun-eo
"demagoga"-adjective-eo "demagogic"-adjective-en
"demagogic"-adjective-en "demagoga"-adjective-eo
"mallaŭdinda"-adjective-eo "deplorable"-adjective-en
"deplorable"-adjective-en "mallaŭdinda"-adjective-eo
"senvalorigi"-verb-eo "depreciate"-verb-en
"depreciate"-verb-en "senvalorigi"-verb-eo
"senigo"-noun-eo "deprivation"-noun-en
"deprivation"-noun-en "senigo"-noun-eo
"moki"-verb-eo "deride"-verb-en
"moki"-verb-eo "mock"-verb-en
"moki"-verb-eo "ridicule"-verb-en
"deride"-verb-en "moki"-verb-eo
"mock"-verb-en "moki"-verb-eo
"ridicule"-verb-en "moki"-verb-eo
"malsupreniri"-verb-eo "descend"-verb-en
"descend"-verb-en "malsupreniri"-verb-eo
"determinisma"-adjective-eo "deterministic"-adjective-en
"deterministic"-adjective-en "determinisma"-adjective-eo
"devaluto"-noun-eo "devaluation"-noun-en
"devaluation"-noun-en "devaluto"-noun-eo
"evoluigi"-verb-eo "develop"-verb-en
"develop"-verb-en "evoluigi"-verb-eo
"evolua"-adjective-eo "developmental"-adjective-en
"evolua"-adjective-eo "evolutionary"-adjective-en
"developmental"-adjective-en "evolua"-adjective-eo
"evolutionary"-adjective-en "evolua"-adjective-eo
"evolutionary"-adjective-en "evolucia"-adjective-eo
"evolucia"-adjective-eo "evolutionary"-adjective-en
"dikotomio"-noun-eo "dichotomy"-noun-en
"dichotomy"-noun-en "dikotomio"-noun-eo
"dizeloleo"-noun-eo "diesel"-noun-en
"diesel"-noun-en "dizeloleo"-noun-eo
"dieta"-adjective-eo "dietary"-adjective-en
"dietary"-adjective-en "dieta"-adjective-eo
"diferencigi"-verb-eo "differentiate"-verb-en
"differentiate"-verb-en "diferencigi"-verb-eo
"diferencigo"-noun-eo "differentiation"-noun-en
"differentiation"-noun-en "diferencigo"-noun-eo
"malsame"-adverb-eo "differently"-adverb-en
"differently"-adverb-en "malsame"-adverb-eo
"ciferece"-adverb-eo "digitally"-adverb-en
"digitally"-adverb-en "ciferece"-adverb-eo
"proprajuĝa"-adjective-eo "discretionary"-adjective-en
"discretionary"-adjective-en "proprajuĝa"-adjective-eo
"malhonori"-verb-eo "dishonour"-verb-en
"dishonour"-verb-en "malhonori"-verb-eo
"kalumnii"-verb-eo "slander"-verb-en
"slander"-verb-en "kalumnii"-verb-eo
"misproporcie"-adverb-eo "disproportionately"-adverb-en
"disproportionately"-adverb-en "misproporcie"-adverb-eo
"refuti"-verb-eo "refute"-verb-en
"refute"-verb-en "refuti"-verb-eo
"senrajtigo"-noun-eo "disqualification"-noun-en
"disqualification"-noun-en "senrajtigo"-noun-eo
"senrajtigi"-verb-eo "disqualify"-verb-en
"disqualify"-verb-en "senrajtigi"-verb-eo
"malkontenteco"-noun-eo "dissatisfaction"-noun-en
"dissatisfaction"-noun-en "malkontenteco"-noun-eo
"distance"-verb-en "malproksimigi"-verb-eo
"malproksimigi"-verb-eo "distance"-verb-en
"duoble"-adverb-eo "doubly"-adverb-en
"doubly"-adverb-en "duoble"-adverb-eo
"download"-noun-en "elŝuto"-noun-eo
"elŝuto"-noun-eo "download"-noun-en
"elŝuti"-verb-eo "download"-verb-en
"download"-verb-en "elŝuti"-verb-eo
"dramatise"-verb-en "dramigi"-verb-eo
"dramigi"-verb-eo "dramatise"-verb-en
"telerbretaro"-noun-eo "dresser"-noun-en
"dresser"-noun-en "telerbretaro"-noun-eo
"dribble"-verb-en "salivumi"-verb-eo
"salivumi"-verb-eo "dribble"-verb-en
"dublado"-noun-eo "dubbing"-noun-en
"dubbing"-noun-en "dublado"-noun-eo
"eagerly"-adverb-en "avide"-adverb-eo
"avide"-adverb-eo "eagerly"-adverb-en
"ekscentreco"-noun-eo "eccentricity"-noun-en
"eccentricity"-noun-en "ekscentreco"-noun-eo
"elektroniko"-noun-eo "electronics"-noun-en
"electronics"-noun-en "elektroniko"-noun-eo
"elitisma"-adjective-eo "elitist"-adjective-en
"elitist"-adjective-en "elitisma"-adjective-eo
"elipsa"-adjective-eo "elliptical"-adjective-en
"elliptical"-adjective-en "elipsa"-adjective-eo
"brodi"-verb-eo "embroider"-verb-en
"embroider"-verb-en "brodi"-verb-eo
"disradii"-verb-eo "emit"-verb-en
"emit"-verb-en "disradii"-verb-eo
"emfaze"-adverb-eo "emphatically"-adverb-en
"emphatically"-adverb-en "emfaze"-adverb-eo
"enclosure"-noun-en "enmetaĵo"-noun-eo
"enmetaĵo"-noun-eo "enclosure"-noun-en
"endogamio"-noun-eo "endogamy"-noun-en
"endogamy"-noun-en "endogamio"-noun-eo
"doti"-verb-eo "endow"-verb-en
"endow"-verb-en "doti"-verb-eo
"riĉigi"-verb-eo "enrich"-verb-en
"enrich"-verb-en "riĉigi"-verb-eo
"insidi"-verb-eo "undermine"-verb-en
"undermine"-verb-en "insidi"-verb-eo
"entropio"-noun-eo "entropy"-noun-en
"entropy"-noun-en "entropio"-noun-eo
"epicentro"-noun-eo "epicentre"-noun-en
"epicentre"-noun-en "epicentro"-noun-eo
"epidemiologia"-adjective-eo "epidemiological"-adjective-en
"epidemiological"-adjective-en "epidemiologia"-adjective-eo
"egaldistanca"-adjective-eo "equidistant"-adjective-en
"equidistant"-adjective-en "egaldistanca"-adjective-eo
"erode"-verb-en "ravinigi"-verb-eo
"ravinigi"-verb-eo "erode"-verb-en
"eskatologio"-noun-eo "eschatology"-noun-en
"eschatology"-noun-en "eskatologio"-noun-eo
"supernutrado"-noun-eo "eutrophication"-noun-en
"eutrophication"-noun-en "supernutrado"-noun-eo
"evangeliisto"-noun-eo "evangelist"-noun-en
"evangelist"-noun-en "evangeliisto"-noun-eo
"evaporate"-verb-en "elvaporiĝi"-verb-eo
"elvaporiĝi"-verb-eo "evaporate"-verb-en
"thrilling"-adjective-en "ĝojiga"-adjective-eo
"ĝojiga"-adjective-eo "thrilling"-adjective-en
"ekkrio"-noun-eo "exclamation"-noun-en
"exclamation"-noun-en "ekkrio"-noun-eo
"ekzisti"-verb-eo "exist"-verb-en
"exist"-verb-en "ekzisti"-verb-eo
"ekzisteca"-adjective-eo "existential"-adjective-en
"existential"-adjective-en "ekzisteca"-adjective-eo
"ekzistencialismo"-noun-eo "existentialism"-noun-en
"existentialism"-noun-en "ekzistencialismo"-noun-eo
"eksplicite"-adverb-eo "explicitly"-adverb-en
"eksplicite"-adverb-eo "expressly"-adverb-en
"explicitly"-adverb-en "eksplicite"-adverb-eo
"expressly"-adverb-en "eksplicite"-adverb-eo
"eksproprietigo"-noun-eo "expropriation"-noun-en
"expropriation"-noun-en "eksproprietigo"-noun-eo
"estingi"-verb-eo "extinguish"-verb-en
"extinguish"-verb-en "estingi"-verb-eo
"fade"-verb-en "senkolorigi"-verb-eo
"fade"-verb-en "paliĝi"-verb-eo
"senkolorigi"-verb-eo "fade"-verb-en
"paliĝi"-verb-eo "fade"-verb-en
"feka"-adjective-eo "faecal"-adjective-en
"faecal"-adjective-en "feka"-adjective-eo
"furzo"-noun-eo "fart"-noun-en
"fart"-noun-en "furzo"-noun-eo
"nesondebla"-adjective-eo "fathomless"-adjective-en
"nesondebla"-adjective-eo "inscrutable"-adjective-en
"fathomless"-adjective-en "nesondebla"-adjective-eo
"inscrutable"-adjective-en "nesondebla"-adjective-eo
"beloved"-adjective-en "amata"-adjective-eo
"cervido"-noun-eo "fawn"-noun-en
"fawn"-noun-en "cervido"-noun-eo
"farebleco"-noun-eo "feasibility"-noun-en
"feasibility"-noun-en "farebleco"-noun-eo
"fellowship"-noun-en "kunfrataro"-noun-eo
"kunfrataro"-noun-eo "fellowship"-noun-en
"skermado"-noun-eo "fencing"-noun-en
"fencing"-noun-en "skermado"-noun-eo
"fetora"-adjective-eo "fetid"-adjective-en
"fetid"-adjective-en "fetora"-adjective-eo
"fetid"-adjective-en "malbonodora"-adjective-eo
"malbonodora"-adjective-eo "fetid"-adjective-en
"limigita"-adjective-eo "finite"-adjective-en
"finite"-adjective-en "limigita"-adjective-eo
"fisio"-noun-eo "fission"-noun-en
"fission"-noun-en "fisio"-noun-eo
"fleksebleco"-noun-eo "flexibility"-noun-en
"flexibility"-noun-en "fleksebleco"-noun-eo
"flexibility"-noun-en "elasteco"-noun-eo
"elasteco"-noun-eo "flexibility"-noun-en
"duonmonate"-adverb-eo "fortnightly"-adverb-en
"fortnightly"-adverb-en "duonmonate"-adverb-eo
"bonodora"-adjective-eo "fragrant"-adjective-en
"fragrant"-adjective-en "bonodora"-adjective-eo
"vizitadi"-verb-eo "frequent"-verb-en
"frequent"-verb-en "vizitadi"-verb-eo
"enterigo"-noun-eo "funeral"-noun-en
"funeral"-noun-en "enterigo"-noun-eo
"galio"-noun-eo "gallium"-noun-en
"gallium"-noun-en "galio"-noun-eo
"geriatrio"-noun-eo "geriatrics"-noun-en
"geriatrics"-noun-en "geriatrio"-noun-eo
"brilego"-noun-eo "glare"-noun-en
"glare"-noun-en "brilego"-noun-eo
"tutmonde"-adverb-eo "globally"-adverb-en
"tutmonde"-adverb-eo "worldwide"-adverb-en
"globally"-adverb-en "tutmonde"-adverb-eo
"worldwide"-adverb-en "tutmonde"-adverb-eo
"ora"-adjective-eo "golden"-adjective-en
"golden"-adjective-en "ora"-adjective-eo
"avareco"-noun-eo "greed"-noun-en
"greed"-noun-en "avareco"-noun-eo
"funebri"-verb-eo "grieve"-verb-en
"funebri"-verb-eo "mourn"-verb-en
"grieve"-verb-en "funebri"-verb-eo
"mourn"-verb-en "funebri"-verb-eo
"ĝemi"-verb-eo "groan"-verb-en
"groan"-verb-en "ĝemi"-verb-eo
"grupigi"-verb-eo "group"-verb-en
"group"-verb-en "grupigi"-verb-eo
"group"-verb-en "grupiĝi"-verb-eo
"grupiĝi"-verb-eo "group"-verb-en
"guturala"-adjective-eo "guttural"-adjective-en
"guttural"-adjective-en "guturala"-adjective-eo
"ginekologio"-noun-eo "gynaecology"-noun-en
"gynaecology"-noun-en "ginekologio"-noun-eo
"duone"-adverb-eo "half"-adverb-en
"half"-adverb-en "duone"-adverb-eo
"harmoniigo"-noun-eo "harmonisation"-noun-en
"harmonisation"-noun-en "harmoniigo"-noun-eo
"nebuleto"-noun-eo "haze"-noun-en
"haze"-noun-en "nebuleto"-noun-eo
"kapdoloro"-noun-eo "headache"-noun-en
"headache"-noun-en "kapdoloro"-noun-eo
"paganismo"-noun-eo "heathenism"-noun-en
"heathenism"-noun-en "paganismo"-noun-eo
"ĉiela"-adjective-eo "heavenly"-adjective-en
"heavenly"-adjective-en "ĉiela"-adjective-eo
"homogenigi"-verb-eo "homogenise"-verb-en
"homogenise"-verb-en "homogenigi"-verb-eo
"samseksemeco"-noun-eo "homosexuality"-noun-en
"homosexuality"-noun-en "samseksemeco"-noun-eo
"hopeful"-adjective-en "esperdona"-adjective-eo
"esperdona"-adjective-eo "hopeful"-adjective-en
"hortikultura"-adjective-eo "horticultural"-adjective-en
"horticultural"-adjective-en "hortikultura"-adjective-eo
"ĉasado"-noun-eo "hunting"-noun-en
"hunting"-noun-en "ĉasado"-noun-eo
"dolori"-verb-eo "hurt"-verb-en
"dolori"-verb-eo "ache"-verb-en
"hurt"-verb-en "dolori"-verb-eo
"ache"-verb-en "dolori"-verb-eo
"hidrologia"-adjective-eo "hydrological"-adjective-en
"hydrological"-adjective-en "hidrologia"-adjective-eo
"hiperbola"-adjective-eo "hyperbolic"-adjective-en
"hyperbolic"-adjective-en "hiperbola"-adjective-eo
"ideale"-adverb-eo "ideally"-adverb-en
"ideally"-adverb-en "ideale"-adverb-eo
"identigilo"-noun-eo "identifier"-noun-en
"identifier"-noun-en "identigilo"-noun-eo
"kontraŭleĝeco"-noun-eo "illegality"-noun-en
"illegality"-noun-en "kontraŭleĝeco"-noun-eo
"illegality"-noun-en "kontraŭleĝaĵo"-noun-eo
"kontraŭleĝaĵo"-noun-eo "illegality"-noun-en
"analfabeteco"-noun-eo "illiteracy"-noun-en
"illiteracy"-noun-en "analfabeteco"-noun-eo
"ilustra"-adjective-eo "illustrative"-adjective-en
"illustrative"-adjective-en "ilustra"-adjective-eo
"impatiently"-adverb-en "malpacience"-adverb-eo
"malpacience"-adverb-eo "impatiently"-adverb-en
"neperceptebla"-adjective-eo "imperceptible"-adjective-en
"imperceptible"-adjective-en "neperceptebla"-adjective-eo
"nepercepteble"-adverb-eo "imperceptibly"-adverb-en
"imperceptibly"-adverb-en "nepercepteble"-adverb-eo
"neeble"-adverb-eo "impossibly"-adverb-en
"impossibly"-adverb-en "neeble"-adverb-eo
"nedece"-adverb-eo "improperly"-adverb-en
"improperly"-adverb-en "nedece"-adverb-eo
"improperly"-adverb-en "nepravigeble"-adverb-eo
"improperly"-adverb-en "malkonvene"-adverb-eo
"nepravigeble"-adverb-eo "improperly"-adverb-en
"malkonvene"-adverb-eo "improperly"-adverb-en
"malkapablo"-noun-eo "inability"-noun-en
"inability"-noun-en "malkapablo"-noun-eo
"neforigebla"-adjective-eo "inalienable"-adjective-en
"inalienable"-adjective-en "neforigebla"-adjective-eo
"nekuracebla"-adjective-eo "incurable"-adjective-en
"incurable"-adjective-en "nekuracebla"-adjective-eo
"indeksi"-verb-eo "index"-verb-en
"index"-verb-en "indeksi"-verb-eo
"indiscretion"-noun-en "maldiskreteco"-noun-eo
"maldiskreteco"-noun-eo "indiscretion"-noun-en
"malsaneto"-noun-eo "indisposition"-noun-en
"indisposition"-noun-en "malsaneto"-noun-eo
"nehaltigebla"-adjective-eo "inexorable"-adjective-en
"nehaltigebla"-adjective-eo "remorseless"-adjective-en
"inexorable"-adjective-en "nehaltigebla"-adjective-eo
"remorseless"-adjective-en "nehaltigebla"-adjective-eo
"infanticide"-noun-en "infanmurdo"-noun-eo
"infanmurdo"-noun-eo "infanticide"-noun-en
"plenblovebla"-adjective-eo "inflatable"-adjective-en
"inflatable"-adjective-en "plenblovebla"-adjective-eo
"inflacia"-adjective-eo "inflationary"-adjective-en
"inflationary"-adjective-en "inflacia"-adjective-eo
"neofta"-adjective-eo "infrequent"-adjective-en
"neofta"-adjective-eo "uncommon"-adjective-en
"infrequent"-adjective-en "neofta"-adjective-eo
"uncommon"-adjective-en "neofta"-adjective-eo
"infuriate"-verb-en "fanatikigi"-verb-eo
"fanatikigi"-verb-eo "infuriate"-verb-en
"innocently"-adverb-en "senkulpe"-adverb-eo
"senkulpe"-adverb-eo "innocently"-adverb-en
"inokuli"-verb-eo "inoculate"-verb-en
"inoculate"-verb-en "inokuli"-verb-eo
"neorganika"-adjective-eo "inorganic"-adjective-en
"inorganic"-adjective-en "neorganika"-adjective-eo
"insecurity"-noun-en "nestabileco"-noun-eo
"nestabileco"-noun-eo "insecurity"-noun-en
"inserti"-verb-eo "insert"-verb-en
"insert"-verb-en "inserti"-verb-eo
"nesolventeco"-noun-eo "insolvency"-noun-en
"insolvency"-noun-en "nesolventeco"-noun-eo
"nesuperebla"-adjective-eo "insuperable"-adjective-en
"insuperable"-adjective-en "nesuperebla"-adjective-eo
"interception"-noun-en "kaptado"-noun-eo
"kaptado"-noun-eo "interception"-noun-en
"interligi"-verb-eo "interconnect"-verb-en
"interconnect"-verb-en "interligi"-verb-eo
"interconnect"-verb-en "interkonekti"-verb-eo
"interkonekti"-verb-eo "interconnect"-verb-en
"interkonekti"-verb-eo "network"-verb-en
"network"-verb-en "interkonekti"-verb-eo
"interference"-noun-en "trudado"-noun-eo
"interference"-noun-en "trudo"-noun-eo
"trudado"-noun-eo "interference"-noun-en
"trudo"-noun-eo "interference"-noun-en
"interreto"-noun-eo "internet"-noun-en
"internet"-noun-en "interreto"-noun-eo
"intesta"-adjective-eo "intestinal"-adjective-en
"intestinal"-adjective-en "intesta"-adjective-eo
"enkonduka"-adjective-eo "introductory"-adjective-en
"introductory"-adjective-en "enkonduka"-adjective-eo
"nevenkebla"-adjective-eo "invincible"-adjective-en
"invincible"-adjective-en "nevenkebla"-adjective-eo
"netuŝebla"-adjective-eo "inviolable"-adjective-en
"inviolable"-adjective-en "netuŝebla"-adjective-eo
"joniĝo"-noun-eo "ionisation"-noun-en
"ionisation"-noun-en "joniĝo"-noun-eo
"malprudenteco"-noun-eo "irresponsibility"-noun-en
"irresponsibility"-noun-en "malprudenteco"-noun-eo
"jeto"-noun-eo "jet"-noun-en
"jet"-noun-en "jeto"-noun-eo
"junula"-adjective-eo "juvenile"-adjective-en
"juvenile"-adjective-en "junula"-adjective-eo
"juvenile"-adjective-en "junulara"-adjective-eo
"junulara"-adjective-eo "juvenile"-adjective-en
"apudmeti"-verb-eo "juxtapose"-verb-en
"juxtapose"-verb-en "apudmeti"-verb-eo
"kilovatto"-noun-eo "kilowatt"-noun-en
"kilowatt"-noun-en "kilovatto"-noun-eo
"kinetiko"-noun-eo "kinetics"-noun-en
"kinetics"-noun-en "kinetiko"-noun-eo
"kneel"-verb-en "genuiĝi"-verb-eo
"genuiĝi"-verb-eo "kneel"-verb-en
"laĉi"-verb-eo "lace"-verb-en
"lace"-verb-en "laĉi"-verb-eo
"lavendo"-noun-eo "lavender"-noun-en
"lavender"-noun-en "lavendo"-noun-eo
"bibliotekisto"-noun-eo "librarian"-noun-en
"librarian"-noun-en "bibliotekisto"-noun-eo
"lami"-verb-eo "limp"-verb-en
"limp"-verb-en "lami"-verb-eo
"liquidity"-noun-en "solventeco"-noun-eo
"solventeco"-noun-eo "liquidity"-noun-en
"solventeco"-noun-eo "solvency"-noun-en
"solvency"-noun-en "solventeco"-noun-eo
"aŭskultanto"-noun-eo "listener"-noun-en
"listener"-noun-en "aŭskultanto"-noun-eo
"lumba"-adjective-eo "lumbar"-adjective-en
"lumbar"-adjective-en "lumba"-adjective-eo
"grandanime"-adverb-eo "magnanimously"-adverb-en
"magnanimously"-adverb-en "grandanime"-adverb-eo
"magnificently"-adverb-en "grandioze"-adverb-eo
"grandioze"-adverb-eo "magnificently"-adverb-en
"malbonvolo"-noun-eo "malevolence"-noun-en
"malbonvolo"-noun-eo "spite"-noun-en
"malevolence"-noun-en "malbonvolo"-noun-eo
"spite"-noun-en "malbonvolo"-noun-eo
"Manilo"-properNoun-eo "Manila"-properNoun-en
"Manila"-properNoun-en "Manilo"-properNoun-eo
"manao"-noun-eo "manna"-noun-en
"manna"-noun-en "manao"-noun-eo
"marĝene"-adverb-eo "marginally"-adverb-en
"marginally"-adverb-en "marĝene"-adverb-eo
"geedziĝi"-verb-eo "marry"-verb-en
"marry"-verb-en "geedziĝi"-verb-eo
"maksimumigo"-noun-eo "maximisation"-noun-en
"maximisation"-noun-en "maksimumigo"-noun-eo
"medicine"-adverb-eo "medically"-adverb-en
"medically"-adverb-en "medicine"-adverb-eo
"memorando"-noun-eo "memorandum"-noun-en
"memorandum"-noun-en "memorando"-noun-eo
"parkerigo"-noun-eo "memorisation"-noun-en
"memorisation"-noun-en "parkerigo"-noun-eo
"parkerigi"-verb-eo "memorise"-verb-en
"memorise"-verb-en "parkerigi"-verb-eo
"metafora"-adjective-eo "metaphorical"-adjective-en
"metafora"-adjective-eo "figurative"-adjective-en
"metaphorical"-adjective-en "metafora"-adjective-eo
"figurative"-adjective-en "metafora"-adjective-eo
"fulma"-adjective-eo "meteoric"-adjective-en
"meteoric"-adjective-en "fulma"-adjective-eo
"meteologo"-noun-eo "meteorologist"-noun-en
"meteorologist"-noun-en "meteologo"-noun-eo
"metra"-adjective-eo "metric"-adjective-en
"metric"-adjective-en "metra"-adjective-eo
"mikroklimato"-noun-eo "microclimate"-noun-en
"microclimate"-noun-en "mikroklimato"-noun-eo
"minimumigi"-verb-eo "minimise"-verb-en
"minimise"-verb-en "minimumigi"-verb-eo
"ministra"-adjective-eo "ministerial"-adjective-en
"ministerial"-adjective-en "ministra"-adjective-eo
"modernigi"-verb-eo "modernise"-verb-en
"modernise"-verb-en "modernigi"-verb-eo
"modernismo"-noun-eo "modernism"-noun-en
"modernism"-noun-en "modernismo"-noun-eo
"modernisma"-adjective-eo "modernist"-adjective-en
"modernist"-adjective-en "modernisma"-adjective-eo
"unulingva"-adjective-eo "monolingual"-adjective-en
"monolingual"-adjective-en "unulingva"-adjective-eo
"monolita"-adjective-eo "monolithic"-adjective-en
"monolithic"-adjective-en "monolita"-adjective-eo
"monopoligi"-verb-eo "monopolise"-verb-en
"monopolise"-verb-en "monopoligi"-verb-eo
"motelo"-noun-eo "motel"-noun-en
"motel"-noun-en "motelo"-noun-eo
"plurlingvismo"-noun-eo "multilingualism"-noun-en
"multilingualism"-noun-en "plurlingvismo"-noun-eo
"multilingualism"-noun-en "multlingvismo"-noun-eo
"multlingvismo"-noun-eo "multilingualism"-noun-en
"mutili"-verb-eo "mutilate"-verb-en
"mutilate"-verb-en "mutili"-verb-eo
"mutilo"-noun-eo "mutilation"-noun-en
"mutilation"-noun-en "mutilo"-noun-eo
"mutilation"-noun-en "kripligo"-noun-eo
"kripligo"-noun-eo "mutilation"-noun-en
"miopeco"-noun-eo "myopia"-noun-en
"myopia"-noun-en "miopeco"-noun-eo
"narkotiĝo"-noun-eo "narcosis"-noun-en
"narcosis"-noun-en "narkotiĝo"-noun-eo
"rakonta"-adjective-eo "narrative"-adjective-en
"narrative"-adjective-en "rakonta"-adjective-eo
"naza"-adjective-eo "nasal"-adjective-en
"nasal"-adjective-en "naza"-adjective-eo
"ŝtatigi"-verb-eo "nationalise"-verb-en
"nationalise"-verb-en "ŝtatigi"-verb-eo
"nationally"-adverb-en "nacie"-adverb-eo
"nacie"-adverb-eo "nationally"-adverb-en
"nacie"-adverb-eo "domestically"-adverb-en
"domestically"-adverb-en "nacie"-adverb-eo
"naturalizi"-verb-eo "naturalise"-verb-en
"naturalise"-verb-en "naturalizi"-verb-eo
"nebulozo"-noun-eo "nebula"-noun-en
"nebula"-noun-en "nebulozo"-noun-eo
"intertraktanto"-noun-eo "negotiator"-noun-en
"negotiator"-noun-en "intertraktanto"-noun-eo
"nest"-verb-en "nesti"-verb-eo
"nesti"-verb-eo "nest"-verb-en
"Nico"-properNoun-eo "Nice"-properNoun-en
"Nice"-properNoun-en "Nico"-properNoun-eo
"nitroglicerino"-noun-eo "nitroglycerine"-noun-en
"nitroglycerine"-noun-en "nitroglicerino"-noun-eo
"nudelo"-noun-eo "noodle"-noun-en
"noodle"-noun-en "nudelo"-noun-eo
"nordulo"-noun-eo "northerner"-noun-en
"northerner"-noun-en "nordulo"-noun-eo
"noĉi"-verb-eo "notch"-verb-en
"notch"-verb-en "noĉi"-verb-eo
"nenombrebla"-adjective-eo "countless"-adjective-en
"countless"-adjective-en "nenombrebla"-adjective-eo
"numeralo"-noun-eo "numeral"-noun-en
"numeral"-noun-en "numeralo"-noun-eo
"obstetriko"-noun-eo "obstetrics"-noun-en
"obstetrics"-noun-en "obstetriko"-noun-eo
"oceana"-adjective-eo "oceanic"-adjective-en
"oceanic"-adjective-en "oceana"-adjective-eo
"ofseto"-noun-eo "offset"-noun-en
"offset"-noun-en "ofseto"-noun-eo
"unufoje"-adverb-eo "once"-adverb-en
"once"-adverb-en "unufoje"-adverb-eo
"ontologia"-adjective-eo "ontological"-adjective-en
"ontological"-adjective-en "ontologia"-adjective-eo
"ontologio"-noun-eo "ontology"-noun-en
"ontology"-noun-en "ontologio"-noun-eo
"malfermilo"-noun-eo "opener"-noun-en
"opener"-noun-en "malfermilo"-noun-eo
"outbreak"-noun-en "ekflamo"-noun-eo
"ekflamo"-noun-eo "outbreak"-noun-en
"ovario"-noun-eo "ovary"-noun-en
"ovary"-noun-en "ovario"-noun-eo
"trotaksi"-verb-eo "overestimate"-verb-en
"overestimate"-verb-en "trotaksi"-verb-eo
"renversi"-verb-eo "overturn"-verb-en
"overturn"-verb-en "renversi"-verb-eo
"oksimoro"-noun-eo "oxymoron"-noun-en
"oxymoron"-noun-en "oksimoro"-noun-eo
"pakumo"-noun-eo "packaging"-noun-en
"packaging"-noun-en "pakumo"-noun-eo
"pasteŭrizado"-noun-eo "pasteurisation"-noun-en
"pasteurisation"-noun-en "pasteŭrizado"-noun-eo
"fliki"-verb-eo "patch"-verb-en
"patch"-verb-en "fliki"-verb-eo
"pavimi"-verb-eo "pave"-verb-en
"pave"-verb-en "pavimi"-verb-eo
"lombardi"-verb-eo "pawn"-verb-en
"pawn"-verb-en "lombardi"-verb-eo
"rulŝtoneto"-noun-eo "pebble"-noun-en
"pebble"-noun-en "rulŝtoneto"-noun-eo
"pederast"-noun-en "pederastiulo"-noun-eo
"pederastiulo"-noun-eo "pederast"-noun-en
"pedofilio"-noun-eo "pederasty"-noun-en
"pederasty"-noun-en "pedofilio"-noun-eo
"pederasty"-noun-en "pederastio"-noun-eo
"pederastio"-noun-eo "pederasty"-noun-en
"kvinangulo"-noun-eo "pentagon"-noun-en
"pentagon"-noun-en "kvinangulo"-noun-eo
"parfumi"-verb-eo "perfume"-verb-en
"perfume"-verb-en "parfumi"-verb-eo
"periodeco"-noun-eo "periodicity"-noun-en
"periodicity"-noun-en "periodeco"-noun-eo
"perei"-verb-eo "perish"-verb-en
"perish"-verb-en "perei"-verb-eo
"permesebla"-adjective-eo "permissible"-adjective-en
"permissible"-adjective-en "permesebla"-adjective-eo
"perpetuate"-verb-en "eternigi"-verb-eo
"eternigi"-verb-eo "perpetuate"-verb-en
"persimono"-noun-eo "persimmon"-noun-en
"persimmon"-noun-en "persimono"-noun-eo
"personigi"-verb-eo "personify"-verb-en
"personigi"-verb-eo "encapsulate"-verb-en
"personify"-verb-en "personigi"-verb-eo
"encapsulate"-verb-en "personigi"-verb-eo
"encapsulate"-verb-en "enkapsuligi"-verb-eo
"enkapsuligi"-verb-eo "encapsulate"-verb-en
"persvado"-noun-eo "persuasion"-noun-en
"persuasion"-noun-en "persvado"-noun-eo
"perversigi"-verb-eo "pervert"-verb-en
"pervert"-verb-en "perversigi"-verb-eo
"teruri"-verb-eo "petrify"-verb-en
"teruri"-verb-eo "terrify"-verb-en
"petrify"-verb-en "teruri"-verb-eo
"terrify"-verb-en "teruri"-verb-eo
"farmacia"-adjective-eo "pharmaceutical"-adjective-en
"pharmaceutical"-adjective-en "farmacia"-adjective-eo
