"10a"-adjective-eo "X"-adjective-ca
"Ramoneda"-noun-eo "Ramoneda"-properNoun-ca
"Rams"-properNoun-eo "Rams"-properNoun-ca
"Rams"-noun-eo "Rams"-properNoun-ca
"Ranchal"-properNoun-eo "Ranchal"-properNoun-ca
"Ranchal"-noun-eo "Ranchal"-properNoun-ca
"Rando"-properNoun-eo "Rando"-properNoun-ca
"Rando"-noun-eo "Rando"-properNoun-ca
"Rangel"-properNoun-eo "Rangel"-properNoun-ca
"Rangel"-noun-eo "Rangel"-properNoun-ca
"Rascón"-properNoun-eo "Rascón"-properNoun-ca
"Rascón"-noun-eo "Rascón"-properNoun-ca
"Rasero"-properNoun-eo "Rasero"-properNoun-ca
"Rasero"-noun-eo "Rasero"-properNoun-ca
"Raso"-properNoun-eo "Raso"-properNoun-ca
"Raso"-noun-eo "Raso"-properNoun-ca
"Raspall"-properNoun-eo "Raspall"-properNoun-ca
"Raspall"-noun-eo "Raspall"-properNoun-ca
"Rastrojo"-properNoun-eo "Rastrojo"-properNoun-ca
"Rastrojo"-noun-eo "Rastrojo"-properNoun-ca
"Raurell"-properNoun-eo "Raurell"-properNoun-ca
"Raurell"-noun-eo "Raurell"-properNoun-ca
"Raurich"-properNoun-eo "Raurich"-properNoun-ca
"Raurich"-noun-eo "Raurich"-properNoun-ca
"Raventós"-properNoun-eo "Raventós"-properNoun-ca
"Raventós"-noun-eo "Raventós"-properNoun-ca
"Raya"-properNoun-eo "Raya"-properNoun-ca
"Raya"-noun-eo "Raya"-properNoun-ca
"Rayo"-properNoun-eo "Rayo"-properNoun-ca
"Rayo"-noun-eo "Rayo"-properNoun-ca
"Real"-properNoun-eo "Real"-properNoun-ca
"Real"-noun-eo "Real"-properNoun-ca
"Reales"-properNoun-eo "Reales"-properNoun-ca
"Reales"-noun-eo "Reales"-properNoun-ca
"Rebollo"-properNoun-eo "Rebollo"-properNoun-ca
"Rebollo"-noun-eo "Rebollo"-properNoun-ca
"Rebull"-properNoun-eo "Rebull"-properNoun-ca
"Rebull"-noun-eo "Rebull"-properNoun-ca
"Recasens"-properNoun-eo "Recasens"-properNoun-ca
"Recasens"-noun-eo "Recasens"-properNoun-ca
"Recaséns"-properNoun-eo "Recaséns"-properNoun-ca
"Recaséns"-noun-eo "Recaséns"-properNoun-ca
"Reche"-properNoun-eo "Reche"-properNoun-ca
"Reche"-noun-eo "Reche"-properNoun-ca
"Reches"-properNoun-eo "Reches"-properNoun-ca
"Reches"-noun-eo "Reches"-properNoun-ca
"Recio"-properNoun-eo "Recio"-properNoun-ca
"Recio"-noun-eo "Recio"-properNoun-ca
"Recolons"-properNoun-eo "Recolons"-properNoun-ca
"Recolons"-noun-eo "Recolons"-properNoun-ca
"Recuero"-properNoun-eo "Recuero"-properNoun-ca
"Recuero"-noun-eo "Recuero"-properNoun-ca
"Redo"-properNoun-eo "Redo"-properNoun-ca
"Redo"-noun-eo "Redo"-properNoun-ca
"Redon"-properNoun-eo "Redon"-properNoun-ca
"Redon"-noun-eo "Redon"-properNoun-ca
"Redón"-properNoun-eo "Redón"-properNoun-ca
"Redón"-noun-eo "Redón"-properNoun-ca
"Redondo"-properNoun-eo "Redondo"-properNoun-ca
"Redondo"-noun-eo "Redondo"-properNoun-ca
"Regadera"-properNoun-eo "Regadera"-properNoun-ca
"Regadera"-noun-eo "Regadera"-properNoun-ca
"Regalado"-properNoun-eo "Regalado"-properNoun-ca
"Regalado"-noun-eo "Regalado"-properNoun-ca
"Regás"-properNoun-eo "Regás"-properNoun-ca
"Regás"-noun-eo "Regás"-properNoun-ca
"Regàs"-properNoun-eo "Regàs"-properNoun-ca
"Regàs"-noun-eo "Regàs"-properNoun-ca
"Regidor"-properNoun-eo "Regidor"-properNoun-ca
"Regidor"-noun-eo "Regidor"-properNoun-ca
"Reguant"-properNoun-eo "Reguant"-properNoun-ca
"Reguant"-noun-eo "Reguant"-properNoun-ca
"Regué"-properNoun-eo "Regué"-properNoun-ca
"Regué"-noun-eo "Regué"-properNoun-ca
"Regueiro"-properNoun-eo "Regueiro"-properNoun-ca
"Regueiro"-noun-eo "Regueiro"-properNoun-ca
"Reguera"-properNoun-eo "Reguera"-properNoun-ca
"Reguera"-noun-eo "Reguera"-properNoun-ca
"Reig"-properNoun-eo "Reig"-properNoun-ca
"Reig"-noun-eo "Reig"-properNoun-ca
"Reina"-properNoun-eo "Reina"-properNoun-ca
"Reina"-noun-eo "Reina"-properNoun-ca
"Reinoso"-properNoun-eo "Reinoso"-properNoun-ca
"Reinoso"-noun-eo "Reinoso"-properNoun-ca
"Reixach"-properNoun-eo "Reixach"-properNoun-ca
"Reixach"-noun-eo "Reixach"-properNoun-ca
"Relaño"-properNoun-eo "Relaño"-properNoun-ca
"Relaño"-noun-eo "Relaño"-properNoun-ca
"Relats"-properNoun-eo "Relats"-properNoun-ca
"Relats"-noun-eo "Relats"-properNoun-ca
"Remon"-properNoun-eo "Remon"-properNoun-ca
"Remon"-noun-eo "Remon"-properNoun-ca
"Remón"-properNoun-eo "Remón"-properNoun-ca
"Remón"-noun-eo "Remón"-properNoun-ca
"Renart"-properNoun-eo "Renart"-properNoun-ca
"Renart"-noun-eo "Renart"-properNoun-ca
"Renau"-properNoun-eo "Renau"-properNoun-ca
"Renau"-noun-eo "Renau"-properNoun-ca
"Rendon"-properNoun-eo "Rendon"-properNoun-ca
"Rendon"-noun-eo "Rendon"-properNoun-ca
"Rendón"-properNoun-eo "Rendón"-properNoun-ca
"Rendón"-noun-eo "Rendón"-properNoun-ca
"Renedo"-properNoun-eo "Renedo"-properNoun-ca
"Renedo"-noun-eo "Renedo"-properNoun-ca
"Rengel"-properNoun-eo "Rengel"-properNoun-ca
"Rengel"-noun-eo "Rengel"-properNoun-ca
"Rengifo"-properNoun-eo "Rengifo"-properNoun-ca
"Rengifo"-noun-eo "Rengifo"-properNoun-ca
"Renom"-properNoun-eo "Renom"-properNoun-ca
"Renom"-noun-eo "Renom"-properNoun-ca
"Rentero"-properNoun-eo "Rentero"-properNoun-ca
"Rentero"-noun-eo "Rentero"-properNoun-ca
"Reñé"-properNoun-eo "Reñé"-properNoun-ca
"Reñé"-noun-eo "Reñé"-properNoun-ca
"Repiso"-properNoun-eo "Repiso"-properNoun-ca
"Repiso"-noun-eo "Repiso"-properNoun-ca
"Requejo"-properNoun-eo "Requejo"-properNoun-ca
"Requejo"-noun-eo "Requejo"-properNoun-ca
"Requena"-properNoun-eo "Requena"-properNoun-ca
"Requena"-noun-eo "Requena"-properNoun-ca
"Resa"-properNoun-eo "Resa"-properNoun-ca
"Resa"-noun-eo "Resa"-properNoun-ca
"Resina"-properNoun-eo "Resina"-properNoun-ca
"Resina"-noun-eo "Resina"-properNoun-ca
"Restoy"-properNoun-eo "Restoy"-properNoun-ca
"Restoy"-noun-eo "Restoy"-properNoun-ca
"Restrepo"-properNoun-eo "Restrepo"-properNoun-ca
"Restrepo"-noun-eo "Restrepo"-properNoun-ca
"Retamal"-properNoun-eo "Retamal"-properNoun-ca
"Retamal"-noun-eo "Retamal"-properNoun-ca
"Retamero"-properNoun-eo "Retamero"-properNoun-ca
"Retamero"-noun-eo "Retamero"-properNoun-ca
"Revelles"-properNoun-eo "Revelles"-properNoun-ca
"Revelles"-noun-eo "Revelles"-properNoun-ca
"Reverté"-properNoun-eo "Reverté"-properNoun-ca
"Reverté"-noun-eo "Reverté"-properNoun-ca
"Reverter"-properNoun-eo "Reverter"-properNoun-ca
"Reverter"-noun-eo "Reverter"-properNoun-ca
"Revilla"-properNoun-eo "Revilla"-properNoun-ca
"Revilla"-noun-eo "Revilla"-properNoun-ca
"Revuelta"-properNoun-eo "Revuelta"-properNoun-ca
"Revuelta"-noun-eo "Revuelta"-properNoun-ca
"Rey"-properNoun-eo "Rey"-properNoun-ca
"Rey"-noun-eo "Rey"-properNoun-ca
"Reyna"-properNoun-eo "Reyna"-properNoun-ca
"Reyna"-noun-eo "Reyna"-properNoun-ca
"Reynoso"-properNoun-eo "Reynoso"-properNoun-ca
"Reynoso"-noun-eo "Reynoso"-properNoun-ca
"Rial"-properNoun-eo "Rial"-properNoun-ca
"Rial"-noun-eo "Rial"-properNoun-ca
"Riaño"-properNoun-eo "Riaño"-properNoun-ca
"Riaño"-noun-eo "Riaño"-properNoun-ca
"Riart"-properNoun-eo "Riart"-properNoun-ca
"Riart"-noun-eo "Riart"-properNoun-ca
"Riba"-properNoun-eo "Riba"-properNoun-ca
"Riba"-noun-eo "Riba"-properNoun-ca
"Ribalta"-properNoun-eo "Ribalta"-properNoun-ca
"Ribalta"-noun-eo "Ribalta"-properNoun-ca
"Ribas"-properNoun-eo "Ribas"-properNoun-ca
"Ribas"-noun-eo "Ribas"-properNoun-ca
"Ribé"-properNoun-eo "Ribé"-properNoun-ca
"Ribé"-noun-eo "Ribé"-properNoun-ca
"Ribelles"-properNoun-eo "Ribelles"-properNoun-ca
"Ribelles"-noun-eo "Ribelles"-properNoun-ca
"Ribera"-properNoun-eo "Ribera"-properNoun-ca
"Ribera"-noun-eo "Ribera"-properNoun-ca
"Ribes"-properNoun-eo "Ribes"-properNoun-ca
"Ribes"-noun-eo "Ribes"-properNoun-ca
"Ribó"-properNoun-eo "Ribó"-properNoun-ca
"Ribó"-noun-eo "Ribó"-properNoun-ca
"Ribot"-properNoun-eo "Ribot"-properNoun-ca
"Ribot"-noun-eo "Ribot"-properNoun-ca
"Rica"-properNoun-eo "Rica"-properNoun-ca
"Rica"-noun-eo "Rica"-properNoun-ca
"Ricart"-properNoun-eo "Ricart"-properNoun-ca
"Ricart"-noun-eo "Ricart"-properNoun-ca
"Richart"-properNoun-eo "Richart"-properNoun-ca
"Richart"-noun-eo "Richart"-properNoun-ca
"Rico"-properNoun-eo "Rico"-properNoun-ca
"Rico"-noun-eo "Rico"-properNoun-ca
"Ridao"-properNoun-eo "Ridao"-properNoun-ca
"Ridao"-noun-eo "Ridao"-properNoun-ca
"Rider"-properNoun-eo "Rider"-properNoun-ca
"Rider"-noun-eo "Rider"-properNoun-ca
"Rienda"-properNoun-eo "Rienda"-properNoun-ca
"Rienda"-noun-eo "Rienda"-properNoun-ca
"Riera"-properNoun-eo "Riera"-properNoun-ca
"Riera"-noun-eo "Riera"-properNoun-ca
"Riesco"-properNoun-eo "Riesco"-properNoun-ca
"Riesco"-noun-eo "Riesco"-properNoun-ca
"Rifa"-properNoun-eo "Rifa"-properNoun-ca
"Rifa"-noun-eo "Rifa"-properNoun-ca
"Rigall"-properNoun-eo "Rigall"-properNoun-ca
"Rigall"-noun-eo "Rigall"-properNoun-ca
"Rigat"-properNoun-eo "Rigat"-properNoun-ca
"Rigat"-noun-eo "Rigat"-properNoun-ca
"Rigau"-properNoun-eo "Rigau"-properNoun-ca
"Rigau"-noun-eo "Rigau"-properNoun-ca
"Rigol"-properNoun-eo "Rigol"-properNoun-ca
"Rigol"-noun-eo "Rigol"-properNoun-ca
"Rillo"-properNoun-eo "Rillo"-properNoun-ca
"Rillo"-noun-eo "Rillo"-properNoun-ca
"Rimbau"-properNoun-eo "Rimbau"-properNoun-ca
"Rimbau"-noun-eo "Rimbau"-properNoun-ca
"Rincón"-properNoun-eo "Rincón"-properNoun-ca
"Rincón"-noun-eo "Rincón"-properNoun-ca
"Río"-properNoun-eo "Río"-properNoun-ca
"Río"-noun-eo "Río"-properNoun-ca
"Rioja"-properNoun-eo "Rioja"-properNoun-ca
"Rioja"-noun-eo "Rioja"-properNoun-ca
"Ríos"-properNoun-eo "Ríos"-properNoun-ca
"Ríos"-noun-eo "Ríos"-properNoun-ca
"Ripoll"-properNoun-eo "Ripoll"-properNoun-ca
"Ripoll"-noun-eo "Ripoll"-properNoun-ca
"Ripollés"-properNoun-eo "Ripollés"-properNoun-ca
"Ripollés"-noun-eo "Ripollés"-properNoun-ca
"Riquelme"-properNoun-eo "Riquelme"-properNoun-ca
"Riquelme"-noun-eo "Riquelme"-properNoun-ca
"Risco"-properNoun-eo "Risco"-properNoun-ca
"Risco"-noun-eo "Risco"-properNoun-ca
"Rísquez"-properNoun-eo "Rísquez"-properNoun-ca
"Rísquez"-noun-eo "Rísquez"-properNoun-ca
"Risueño"-properNoun-eo "Risueño"-properNoun-ca
"Risueño"-noun-eo "Risueño"-properNoun-ca
"Riu"-properNoun-eo "Riu"-properNoun-ca
"Riu"-noun-eo "Riu"-properNoun-ca
"Rius"-properNoun-eo "Rius"-properNoun-ca
"Rius"-noun-eo "Rius"-properNoun-ca
"Riveiro"-properNoun-eo "Riveiro"-properNoun-ca
"Riveiro"-noun-eo "Riveiro"-properNoun-ca
"Rivero"-properNoun-eo "Rivero"-properNoun-ca
"Rivero"-noun-eo "Rivero"-properNoun-ca
"Rivilla"-properNoun-eo "Rivilla"-properNoun-ca
"Rivilla"-noun-eo "Rivilla"-properNoun-ca
"Rizo"-properNoun-eo "Rizo"-properNoun-ca
"Rizo"-noun-eo "Rizo"-properNoun-ca
"Rizó"-properNoun-eo "Rizó"-properNoun-ca
"Rizó"-noun-eo "Rizó"-properNoun-ca
"Roa"-properNoun-eo "Roa"-properNoun-ca
"Roa"-noun-eo "Roa"-properNoun-ca
"Robledillo"-properNoun-eo "Robledillo"-properNoun-ca
"Robledillo"-noun-eo "Robledillo"-properNoun-ca
"Robledo"-properNoun-eo "Robledo"-properNoun-ca
"Robledo"-noun-eo "Robledo"-properNoun-ca
"Roca"-properNoun-eo "Roca"-properNoun-ca
"Roca"-noun-eo "Roca"-properNoun-ca
"Rocabert"-properNoun-eo "Rocabert"-properNoun-ca
"Rocabert"-noun-eo "Rocabert"-properNoun-ca
"Rocafort"-properNoun-eo "Rocafort"-properNoun-ca
"Rocafort"-noun-eo "Rocafort"-properNoun-ca
"Rocamora"-properNoun-eo "Rocamora"-properNoun-ca
"Rocamora"-noun-eo "Rocamora"-properNoun-ca
"Roché"-properNoun-eo "Roché"-properNoun-ca
"Roché"-noun-eo "Roché"-properNoun-ca
"Roda"-properNoun-eo "Roda"-properNoun-ca
"Roda"-noun-eo "Roda"-properNoun-ca
"Rodas"-properNoun-eo "Rodas"-properNoun-ca
"Rodas"-noun-eo "Rodas"-properNoun-ca
"Rodenas"-properNoun-eo "Rodenas"-properNoun-ca
"Rodenas"-noun-eo "Rodenas"-properNoun-ca
"Rodero"-properNoun-eo "Rodero"-properNoun-ca
"Rodero"-noun-eo "Rodero"-properNoun-ca
"Rodés"-properNoun-eo "Rodés"-properNoun-ca
"Rodés"-noun-eo "Rodés"-properNoun-ca
"Rodó"-properNoun-eo "Rodó"-properNoun-ca
"Rodó"-noun-eo "Rodó"-properNoun-ca
"Rodon"-properNoun-eo "Rodon"-properNoun-ca
"Rodon"-noun-eo "Rodon"-properNoun-ca
"Rodón"-properNoun-eo "Rodón"-properNoun-ca
"Rodón"-noun-eo "Rodón"-properNoun-ca
"Rodoreda"-properNoun-eo "Rodoreda"-properNoun-ca
"Rodoreda"-noun-eo "Rodoreda"-properNoun-ca
"Rodrigues"-properNoun-eo "Rodrigues"-properNoun-ca
"Rodrigues"-noun-eo "Rodrigues"-properNoun-ca
"Rofes"-properNoun-eo "Rofes"-properNoun-ca
"Rofes"-noun-eo "Rofes"-properNoun-ca
"Rogel"-properNoun-eo "Rogel"-properNoun-ca
"Rogel"-noun-eo "Rogel"-properNoun-ca
"Roig"-properNoun-eo "Roig"-properNoun-ca
"Roig"-noun-eo "Roig"-properNoun-ca
"Roigé"-properNoun-eo "Roigé"-properNoun-ca
"Roigé"-noun-eo "Roigé"-properNoun-ca
"Rojals"-properNoun-eo "Rojals"-properNoun-ca
"Rojals"-noun-eo "Rojals"-properNoun-ca
"Rojano"-properNoun-eo "Rojano"-properNoun-ca
"Rojano"-noun-eo "Rojano"-properNoun-ca
"Rojo"-properNoun-eo "Rojo"-properNoun-ca
"Rojo"-noun-eo "Rojo"-properNoun-ca
"Roldán"-properNoun-eo "Roldán"-properNoun-ca
"Roldán"-noun-eo "Roldán"-properNoun-ca
"Roma"-properNoun-eo "Roma"-properNoun-ca
"Roma"-noun-eo "Roma"-properNoun-ca
"Romagosa"-properNoun-eo "Romagosa"-properNoun-ca
"Romagosa"-noun-eo "Romagosa"-properNoun-ca
"Romaguera"-properNoun-eo "Romaguera"-properNoun-ca
"Romaguera"-noun-eo "Romaguera"-properNoun-ca
"Romaní"-properNoun-eo "Romaní"-properNoun-ca
"Romaní"-noun-eo "Romaní"-properNoun-ca
"Romanos"-properNoun-eo "Romanos"-properNoun-ca
"Romanos"-noun-eo "Romanos"-properNoun-ca
"Romans"-properNoun-eo "Romans"-properNoun-ca
"Romans"-noun-eo "Romans"-properNoun-ca
"Romera"-properNoun-eo "Romera"-properNoun-ca
"Romera"-noun-eo "Romera"-properNoun-ca
"Romeu"-properNoun-eo "Romeu"-properNoun-ca
"Romeu"-noun-eo "Romeu"-properNoun-ca
"Roncero"-properNoun-eo "Roncero"-properNoun-ca
"Roncero"-noun-eo "Roncero"-properNoun-ca
"Ronda"-properNoun-eo "Ronda"-properNoun-ca
"Ronda"-noun-eo "Ronda"-properNoun-ca
"Rondon"-properNoun-eo "Rondon"-properNoun-ca
"Rondon"-noun-eo "Rondon"-properNoun-ca
"Rondón"-properNoun-eo "Rondón"-properNoun-ca
"Rondón"-noun-eo "Rondón"-properNoun-ca
"Ronquillo"-properNoun-eo "Ronquillo"-properNoun-ca
"Ronquillo"-noun-eo "Ronquillo"-properNoun-ca
"Ropero"-properNoun-eo "Ropero"-properNoun-ca
"Ropero"-noun-eo "Ropero"-properNoun-ca
"Roque"-properNoun-eo "Roque"-properNoun-ca
"Roque"-noun-eo "Roque"-properNoun-ca
"Roqué"-properNoun-eo "Roqué"-properNoun-ca
"Roqué"-noun-eo "Roqué"-properNoun-ca
"Roquet"-properNoun-eo "Roquet"-properNoun-ca
"Roquet"-noun-eo "Roquet"-properNoun-ca
"Roqueta"-properNoun-eo "Roqueta"-properNoun-ca
"Roqueta"-noun-eo "Roqueta"-properNoun-ca
"Ros"-properNoun-eo "Ros"-properNoun-ca
"Ros"-noun-eo "Ros"-properNoun-ca
"Rosado"-properNoun-eo "Rosado"-properNoun-ca
"Rosado"-noun-eo "Rosado"-properNoun-ca
"Rosal"-properNoun-eo "Rosal"-properNoun-ca
"Rosal"-noun-eo "Rosal"-properNoun-ca
"Rosario"-properNoun-eo "Rosario"-properNoun-ca
"Rosario"-noun-eo "Rosario"-properNoun-ca
"Rosas"-properNoun-eo "Rosas"-properNoun-ca
"Rosas"-noun-eo "Rosas"-properNoun-ca
"Rosell"-properNoun-eo "Rosell"-properNoun-ca
"Rosell"-noun-eo "Rosell"-properNoun-ca
"Roselló"-properNoun-eo "Roselló"-properNoun-ca
"Roselló"-noun-eo "Roselló"-properNoun-ca
"Rosendo"-properNoun-eo "Rosendo"-properNoun-ca
"Rosendo"-noun-eo "Rosendo"-properNoun-ca
"Rosero"-properNoun-eo "Rosero"-properNoun-ca
"Rosero"-noun-eo "Rosero"-properNoun-ca
"Roses"-properNoun-eo "Roses"-properNoun-ca
"Roses"-noun-eo "Roses"-properNoun-ca
"Rosés"-properNoun-eo "Rosés"-properNoun-ca
"Rosés"-noun-eo "Rosés"-properNoun-ca
"Roset"-properNoun-eo "Roset"-properNoun-ca
"Roset"-noun-eo "Roset"-properNoun-ca
"Rosich"-properNoun-eo "Rosich"-properNoun-ca
"Rosich"-noun-eo "Rosich"-properNoun-ca
"Rosillo"-properNoun-eo "Rosillo"-properNoun-ca
"Rosillo"-noun-eo "Rosillo"-properNoun-ca
"Rosique"-properNoun-eo "Rosique"-properNoun-ca
"Rosique"-noun-eo "Rosique"-properNoun-ca
"Roso"-properNoun-eo "Roso"-properNoun-ca
"Roso"-noun-eo "Roso"-properNoun-ca
"Rossell"-properNoun-eo "Rossell"-properNoun-ca
"Rossell"-noun-eo "Rossell"-properNoun-ca
"Rosselló"-properNoun-eo "Rosselló"-properNoun-ca
"Rosselló"-noun-eo "Rosselló"-properNoun-ca
"Rossí"-properNoun-eo "Rossí"-properNoun-ca
"Rossí"-noun-eo "Rossí"-properNoun-ca
"Rota"-properNoun-eo "Rota"-properNoun-ca
"Rota"-noun-eo "Rota"-properNoun-ca
"Rotllan"-properNoun-eo "Rotllan"-properNoun-ca
"Rotllan"-noun-eo "Rotllan"-properNoun-ca
"Roura"-properNoun-eo "Roura"-properNoun-ca
"Roura"-noun-eo "Roura"-properNoun-ca
"Roure"-properNoun-eo "Roure"-properNoun-ca
"Roure"-noun-eo "Roure"-properNoun-ca
"Rovira"-properNoun-eo "Rovira"-properNoun-ca
"Rovira"-noun-eo "Rovira"-properNoun-ca
"Rovirosa"-properNoun-eo "Rovirosa"-properNoun-ca
"Rovirosa"-noun-eo "Rovirosa"-properNoun-ca
"Royo"-properNoun-eo "Royo"-properNoun-ca
"Royo"-noun-eo "Royo"-properNoun-ca
"Royuela"-properNoun-eo "Royuela"-properNoun-ca
"Royuela"-noun-eo "Royuela"-properNoun-ca
"Rozas"-properNoun-eo "Rozas"-properNoun-ca
"Rozas"-noun-eo "Rozas"-properNoun-ca
"Rua"-properNoun-eo "Rua"-properNoun-ca
"Rua"-noun-eo "Rua"-properNoun-ca
"Rúa"-properNoun-eo "Rúa"-properNoun-ca
"Rúa"-noun-eo "Rúa"-properNoun-ca
"Ruana"-properNoun-eo "Ruana"-properNoun-ca
"Ruana"-noun-eo "Ruana"-properNoun-ca
"Ruano"-properNoun-eo "Ruano"-properNoun-ca
"Ruano"-noun-eo "Ruano"-properNoun-ca
"Rubert"-properNoun-eo "Rubert"-properNoun-ca
"Rubert"-noun-eo "Rubert"-properNoun-ca
"Rubí"-properNoun-eo "Rubí"-properNoun-ca
"Rubí"-noun-eo "Rubí"-properNoun-ca
"Rubia"-properNoun-eo "Rubia"-properNoun-ca
"Rubia"-noun-eo "Rubia"-properNoun-ca
"Rubiales"-properNoun-eo "Rubiales"-properNoun-ca
"Rubiales"-noun-eo "Rubiales"-properNoun-ca
"Rubies"-properNoun-eo "Rubies"-properNoun-ca
"Rubies"-noun-eo "Rubies"-properNoun-ca
"Rúbies"-properNoun-eo "Rúbies"-properNoun-ca
"Rúbies"-noun-eo "Rúbies"-properNoun-ca
"Rubinat"-properNoun-eo "Rubinat"-properNoun-ca
"Rubinat"-noun-eo "Rubinat"-properNoun-ca
"Rubiño"-properNoun-eo "Rubiño"-properNoun-ca
"Rubiño"-noun-eo "Rubiño"-properNoun-ca
"Rubió"-properNoun-eo "Rubió"-properNoun-ca
"Rubió"-noun-eo "Rubió"-properNoun-ca
"Rubira"-properNoun-eo "Rubira"-properNoun-ca
"Rubira"-noun-eo "Rubira"-properNoun-ca
"Rue"-properNoun-eo "Rue"-properNoun-ca
"Rue"-noun-eo "Rue"-properNoun-ca
"Rué"-properNoun-eo "Rué"-properNoun-ca
"Rué"-noun-eo "Rué"-properNoun-ca
"Rueda"-properNoun-eo "Rueda"-properNoun-ca
"Rueda"-noun-eo "Rueda"-properNoun-ca
"Ruedas"-properNoun-eo "Ruedas"-properNoun-ca
"Ruedas"-noun-eo "Ruedas"-properNoun-ca
"Ruf"-properNoun-eo "Ruf"-properNoun-ca
"Ruf"-noun-eo "Ruf"-properNoun-ca
"Rufian"-properNoun-eo "Rufian"-properNoun-ca
"Rufian"-noun-eo "Rufian"-properNoun-ca
"Rufo"-properNoun-eo "Rufo"-properNoun-ca
"Rufo"-noun-eo "Rufo"-properNoun-ca
"Rull"-properNoun-eo "Rull"-properNoun-ca
"Rull"-noun-eo "Rull"-properNoun-ca
"Rullo"-properNoun-eo "Rullo"-properNoun-ca
"Rullo"-noun-eo "Rullo"-properNoun-ca
"Rupérez"-properNoun-eo "Rupérez"-properNoun-ca
"Rupérez"-noun-eo "Rupérez"-properNoun-ca
"Rus"-properNoun-eo "Rus"-properNoun-ca
"Rus"-noun-eo "Rus"-properNoun-ca
"Ruscalleda"-properNoun-eo "Ruscalleda"-properNoun-ca
"Ruscalleda"-noun-eo "Ruscalleda"-properNoun-ca
"Rusiñol"-properNoun-eo "Rusiñol"-properNoun-ca
"Rusiñol"-noun-eo "Rusiñol"-properNoun-ca
"Rusu"-properNoun-eo "Rusu"-properNoun-ca
"Rusu"-noun-eo "Rusu"-properNoun-ca
"Ruz"-properNoun-eo "Ruz"-properNoun-ca
"Ruz"-noun-eo "Ruz"-properNoun-ca
"Ruzafa"-properNoun-eo "Ruzafa"-properNoun-ca
"Ruzafa"-noun-eo "Ruzafa"-properNoun-ca
"Sabadell"-properNoun-eo "Sabadell"-properNoun-ca
"Sabadell"-noun-eo "Sabadell"-properNoun-ca
"Sabanes"-properNoun-eo "Sabanes"-properNoun-ca
"Sabanes"-noun-eo "Sabanes"-properNoun-ca
"Sabariego"-properNoun-eo "Sabariego"-properNoun-ca
"Sabariego"-noun-eo "Sabariego"-properNoun-ca
"Sabartés"-properNoun-eo "Sabartés"-properNoun-ca
"Sabartés"-noun-eo "Sabartés"-properNoun-ca
"Sabat"-properNoun-eo "Sabat"-properNoun-ca
"Sabat"-noun-eo "Sabat"-properNoun-ca
"Sabata"-properNoun-eo "Sabata"-properNoun-ca
"Sabata"-noun-eo "Sabata"-properNoun-ca
"Sabaté"-properNoun-eo "Sabaté"-properNoun-ca
"Sabaté"-noun-eo "Sabaté"-properNoun-ca
"Sabater"-properNoun-eo "Sabater"-properNoun-ca
"Sabater"-noun-eo "Sabater"-properNoun-ca
"Sabates"-properNoun-eo "Sabates"-properNoun-ca
"Sabates"-noun-eo "Sabates"-properNoun-ca
"Sabé"-properNoun-eo "Sabé"-properNoun-ca
"Sabé"-noun-eo "Sabé"-properNoun-ca
"Sabido"-properNoun-eo "Sabido"-properNoun-ca
"Sabido"-noun-eo "Sabido"-properNoun-ca
"Sabio"-properNoun-eo "Sabio"-properNoun-ca
"Sabio"-noun-eo "Sabio"-properNoun-ca
"Saborido"-properNoun-eo "Saborido"-properNoun-ca
"Saborido"-noun-eo "Saborido"-properNoun-ca
"Saborit"-properNoun-eo "Saborit"-properNoun-ca
"Saborit"-noun-eo "Saborit"-properNoun-ca
"Sabriá"-properNoun-eo "Sabriá"-properNoun-ca
"Sabriá"-noun-eo "Sabriá"-properNoun-ca
"Sabrià"-properNoun-eo "Sabrià"-properNoun-ca
"Sabrià"-noun-eo "Sabrià"-properNoun-ca
"Sacristán"-properNoun-eo "Sacristán"-properNoun-ca
"Sacristán"-noun-eo "Sacristán"-properNoun-ca
"Sadurní"-properNoun-eo "Sadurní"-properNoun-ca
"Sadurní"-noun-eo "Sadurní"-properNoun-ca
"Sáenz"-properNoun-eo "Sáenz"-properNoun-ca
"Sáenz"-noun-eo "Sáenz"-properNoun-ca
"Sáez"-properNoun-eo "Sáez"-properNoun-ca
"Sáez"-noun-eo "Sáez"-properNoun-ca
"Safont"-properNoun-eo "Safont"-properNoun-ca
"Safont"-noun-eo "Safont"-properNoun-ca
"Sagarra"-properNoun-eo "Sagarra"-properNoun-ca
"Sagarra"-noun-eo "Sagarra"-properNoun-ca
"Sagrera"-properNoun-eo "Sagrera"-properNoun-ca
"Sagrera"-noun-eo "Sagrera"-properNoun-ca
"Sagrista"-properNoun-eo "Sagrista"-properNoun-ca
"Sagrista"-noun-eo "Sagrista"-properNoun-ca
"Sagué"-properNoun-eo "Sagué"-properNoun-ca
"Sagué"-noun-eo "Sagué"-properNoun-ca
"Saguer"-properNoun-eo "Saguer"-properNoun-ca
"Saguer"-noun-eo "Saguer"-properNoun-ca
"Sagués"-properNoun-eo "Sagués"-properNoun-ca
"Sagués"-noun-eo "Sagués"-properNoun-ca
"Saho"-properNoun-eo "Saho"-properNoun-ca
"Saho"-noun-eo "Saho"-properNoun-ca
"Sahuquillo"-properNoun-eo "Sahuquillo"-properNoun-ca
