"1a"-numeral-eo "1st"-numeral-en
"stash"-verb-en "kaŝi"-verb-eo
"cedi"-verb-eo "budge"-verb-en
"budge"-verb-en "cedi"-verb-eo
"kondamni"-verb-eo "berate"-verb-en
"berate"-verb-en "kondamni"-verb-eo
"limigi"-verb-eo "constrict"-verb-en
"limigi"-verb-eo "curb"-verb-en
"constrict"-verb-en "limigi"-verb-eo
"curb"-verb-en "limigi"-verb-eo
"konfirmi"-verb-eo "uphold"-verb-en
"uphold"-verb-en "konfirmi"-verb-eo
"konfuzi"-verb-eo "bewilder"-verb-en
"konfuzi"-verb-eo "muddle"-verb-en
"konfuzi"-verb-eo "puzzle"-verb-en
"bewilder"-verb-en "konfuzi"-verb-eo
"muddle"-verb-en "konfuzi"-verb-eo
"puzzle"-verb-en "konfuzi"-verb-eo
"konsideri"-verb-eo "eye"-verb-en
"konsideri"-verb-eo "mull"-verb-en
"eye"-verb-en "konsideri"-verb-eo
"mull"-verb-en "konsideri"-verb-eo
"firmigi"-verb-eo "firm"-verb-en
"firm"-verb-en "firmigi"-verb-eo
"seninterrompa"-adjective-eo "uninterrupted"-adjective-en
"uninterrupted"-adjective-en "seninterrompa"-adjective-eo
"daŭre"-adverb-eo "continuing"-adverb-en
"daŭre"-adverb-eo "growing"-adverb-en
"daŭre"-adverb-eo "kept"-adverb-en
"continuing"-adverb-en "daŭre"-adverb-eo
"growing"-adverb-en "daŭre"-adverb-eo
"kept"-adverb-en "daŭre"-adverb-eo
"ŝrumpi"-verb-eo "shrivel"-verb-en
"shrivel"-verb-en "ŝrumpi"-verb-eo
"artifiki"-verb-eo "concoct"-verb-en
"concoct"-verb-en "artifiki"-verb-eo
"konverti"-verb-eo "refinance"-verb-en
"refinance"-verb-en "konverti"-verb-eo
"chill"-verb-en "terurigi"-verb-eo
"terurigi"-verb-eo "chill"-verb-en
"senigi"-verb-eo "denude"-verb-en
"senigi"-verb-eo "divest"-verb-en
"denude"-verb-en "senigi"-verb-eo
"divest"-verb-en "senigi"-verb-eo
"kovri"-verb-eo "drape"-verb-en
"kovri"-verb-eo "blanket"-verb-en
"kovri"-verb-eo "shutter"-verb-en
"drape"-verb-en "kovri"-verb-eo
"blanket"-verb-en "kovri"-verb-eo
"shutter"-verb-en "kovri"-verb-eo
"riproĉi"-verb-eo "rebuke"-verb-en
"riproĉi"-verb-eo "scold"-verb-en
"riproĉi"-verb-eo "upbraid"-verb-en
"rebuke"-verb-en "riproĉi"-verb-eo
"scold"-verb-en "riproĉi"-verb-eo
"upbraid"-verb-en "riproĉi"-verb-eo
"tondi"-verb-eo "clip"-verb-en
"clip"-verb-en "tondi"-verb-eo
"fence"-verb-en "skermi"-verb-eo
"skermi"-verb-eo "fence"-verb-en
"difekti"-verb-eo "impair"-verb-en
"impair"-verb-en "difekti"-verb-eo
"kuraĝi"-verb-eo "venture"-verb-en
"venture"-verb-en "kuraĝi"-verb-eo
"regresi"-verb-eo "regress"-verb-en
"regress"-verb-en "regresi"-verb-eo
"elkore"-adverb-eo "wholehearted"-adverb-en
"wholehearted"-adverb-en "elkore"-adverb-eo
"sendefenda"-adjective-eo "defenseless"-adjective-en
"defenseless"-adjective-en "sendefenda"-adjective-eo
"senduba"-adjective-eo "unmistakable"-adjective-en
"unmistakable"-adjective-en "senduba"-adjective-eo
"malobei"-verb-eo "disobey"-verb-en
"malobei"-verb-eo "flout"-verb-en
"disobey"-verb-en "malobei"-verb-eo
"flout"-verb-en "malobei"-verb-eo
"degeneri"-verb-eo "degenerate"-verb-en
"degenerate"-verb-en "degeneri"-verb-eo
"liveraĵo"-noun-eo "shipment"-noun-en
"shipment"-noun-en "liveraĵo"-noun-eo
"mallaŭdi"-verb-eo "deplore"-verb-en
"mallaŭdi"-verb-eo "decry"-verb-en
"mallaŭdi"-verb-eo "excoriate"-verb-en
"deplore"-verb-en "mallaŭdi"-verb-eo
"decry"-verb-en "mallaŭdi"-verb-eo
"excoriate"-verb-en "mallaŭdi"-verb-eo
"ruinigi"-verb-eo "trash"-verb-en
"trash"-verb-en "ruinigi"-verb-eo
"deteni"-verb-eo "withhold"-verb-en
"withhold"-verb-en "deteni"-verb-eo
"tendenca"-adjective-eo "tendentious"-adjective-en
"tendentious"-adjective-en "tendenca"-adjective-eo
"haki"-verb-eo "hew"-verb-en
"hew"-verb-en "haki"-verb-eo
"malkreski"-verb-eo "ebb"-verb-en
"ebb"-verb-en "malkreski"-verb-eo
"output"-verb-en "eligi"-verb-eo
"spew"-verb-en "eligi"-verb-eo
"puni"-verb-eo "chastise"-verb-en
"puni"-verb-eo "penalize"-verb-en
"chastise"-verb-en "puni"-verb-eo
"penalize"-verb-en "puni"-verb-eo
"sciigi"-verb-eo "intimate"-verb-en
"intimate"-verb-en "sciigi"-verb-eo
"malkonkordo"-noun-eo "dissension"-noun-en
"dissension"-noun-en "malkonkordo"-noun-eo
"malakcepti"-verb-eo "spurn"-verb-en
"spurn"-verb-en "malakcepti"-verb-eo
"forpermeso"-noun-eo "leave"-noun-en
"leave"-noun-en "forpermeso"-noun-eo
"disvastigi"-verb-eo "diffuse"-verb-en
"diffuse"-verb-en "disvastigi"-verb-eo
"malŝpari"-verb-eo "lavish"-verb-en
"lavish"-verb-en "malŝpari"-verb-eo
"diserigi"-verb-eo "dismember"-verb-en
"dismember"-verb-en "diserigi"-verb-eo
"distili"-verb-eo "distil"-verb-en
"distil"-verb-en "distili"-verb-eo
"disiĝo"-noun-eo "divide"-noun-en
"divide"-noun-en "disiĝo"-noun-eo
"superregi"-verb-eo "override"-verb-en
"override"-verb-en "superregi"-verb-eo
"vesti"-verb-eo "clothe"-verb-en
"clothe"-verb-en "vesti"-verb-eo
"trinki"-verb-eo "imbibe"-verb-en
"imbibe"-verb-en "trinki"-verb-eo
"forĵeti"-verb-eo "jettison"-verb-en
"forĵeti"-verb-eo "junk"-verb-en
"jettison"-verb-en "forĵeti"-verb-eo
"junk"-verb-en "forĵeti"-verb-eo
"maleleganta"-adjective-eo "dowdy"-adjective-en
"maleleganta"-adjective-eo "frumpy"-adjective-en
"maleleganta"-adjective-eo "unflattering"-adjective-en
"dowdy"-adjective-en "maleleganta"-adjective-eo
"frumpy"-adjective-en "maleleganta"-adjective-eo
"unflattering"-adjective-en "maleleganta"-adjective-eo
"resoni"-verb-eo "resound"-verb-en
"resound"-verb-en "resoni"-verb-eo
"levi"-verb-eo "cock"-verb-en
"levi"-verb-eo "lift"-verb-en
"levi"-verb-eo "hoist"-verb-en
"cock"-verb-en "levi"-verb-eo
"lift"-verb-en "levi"-verb-eo
"hoist"-verb-en "levi"-verb-eo
"dungado"-noun-eo "hiring"-noun-en
"hiring"-noun-en "dungado"-noun-eo
"kuraĝigi"-verb-eo "hearten"-verb-en
"kuraĝigi"-verb-eo "embolden"-verb-en
"hearten"-verb-en "kuraĝigi"-verb-eo
"embolden"-verb-en "kuraĝigi"-verb-eo
"instigi"-verb-eo "impel"-verb-en
"instigi"-verb-eo "prod"-verb-en
"impel"-verb-en "instigi"-verb-eo
"prod"-verb-en "instigi"-verb-eo
"enigi"-verb-eo "hole"-verb-en
"hole"-verb-en "enigi"-verb-eo
"misa"-adjective-eo "faulty"-adjective-en
"misa"-adjective-eo "amiss"-adjective-en
"misa"-adjective-eo "awry"-adjective-en
"faulty"-adjective-en "misa"-adjective-eo
"amiss"-adjective-en "misa"-adjective-eo
"awry"-adjective-en "misa"-adjective-eo
"troigi"-verb-eo "overstate"-verb-en
"overstate"-verb-en "troigi"-verb-eo
"ekzameni"-verb-eo "scrutinize"-verb-en
"scrutinize"-verb-en "ekzameni"-verb-eo
"overtake"-verb-en "devanci"-verb-eo
"devanci"-verb-eo "overtake"-verb-en
"interŝanĝi"-verb-eo "barter"-verb-en
"barter"-verb-en "interŝanĝi"-verb-eo
"elmontri"-verb-eo "evince"-verb-en
"elmontri"-verb-eo "sport"-verb-en
"evince"-verb-en "elmontri"-verb-eo
"sport"-verb-en "elmontri"-verb-eo
"etendi"-verb-eo "crane"-verb-en
"crane"-verb-en "etendi"-verb-eo
"elradikigi"-verb-eo "uproot"-verb-en
"uproot"-verb-en "elradikigi"-verb-eo
"superega"-adjective-eo "premier"-adjective-en
"premier"-adjective-en "superega"-adjective-eo
"falsi"-verb-eo "fudge"-verb-en
"fudge"-verb-en "falsi"-verb-eo
"kultivado"-noun-eo "growing"-noun-en
"growing"-noun-en "kultivado"-noun-eo
"nutri"-verb-eo "nurture"-verb-en
"nurture"-verb-en "nutri"-verb-eo
"fermenti"-verb-eo "leaven"-verb-en
"leaven"-verb-en "fermenti"-verb-eo
"militi"-verb-eo "war"-verb-en
"war"-verb-en "militi"-verb-eo
"financi"-verb-eo "bankroll"-verb-en
"bankroll"-verb-en "financi"-verb-eo
"bele"-adverb-eo "marvelously"-adverb-en
"bele"-adverb-eo "marvellous"-adverb-en
"bele"-adverb-eo "loverly"-adverb-en
"marvelously"-adverb-en "bele"-adverb-eo
"marvellous"-adverb-en "bele"-adverb-eo
"loverly"-adverb-en "bele"-adverb-eo
"ŝaŭmi"-verb-eo "froth"-verb-en
"froth"-verb-en "ŝaŭmi"-verb-eo
"sekvi"-verb-eo "trail"-verb-en
"trail"-verb-en "sekvi"-verb-eo
"elkora"-adjective-eo "heartfelt"-adjective-en
"elkora"-adjective-eo "hearty"-adjective-en
"heartfelt"-adjective-en "elkora"-adjective-eo
"hearty"-adjective-en "elkora"-adjective-eo
"komencanto"-noun-eo "neophyte"-noun-en
"neophyte"-noun-en "komencanto"-noun-eo
"liberigi"-verb-eo "unlock"-verb-en
"unlock"-verb-en "liberigi"-verb-eo
"timigi"-verb-eo "spook"-verb-en
"spook"-verb-en "timigi"-verb-eo
"dorlotado"-noun-eo "coddling"-noun-en
"coddling"-noun-en "dorlotado"-noun-eo
"ĉiea"-adjective-eo "omnipresent"-adjective-en
"omnipresent"-adjective-en "ĉiea"-adjective-eo
"naskigi"-verb-eo "beget"-verb-en
"beget"-verb-en "naskigi"-verb-eo
"ellasi"-verb-eo "unleash"-verb-en
"unleash"-verb-en "ellasi"-verb-eo
"nesperta"-adjective-eo "untrained"-adjective-en
"untrained"-adjective-en "nesperta"-adjective-eo
"saluti"-verb-eo "salute"-verb-en
"salute"-verb-en "saluti"-verb-eo
"pesimisma"-adjective-eo "downbeat"-adjective-en
"downbeat"-adjective-en "pesimisma"-adjective-eo
"wallop"-verb-en "draŝi"-verb-eo
"clobber"-verb-en "draŝi"-verb-eo
"malhelpi"-verb-eo "fetter"-verb-en
"malhelpi"-verb-eo "foil"-verb-en
"malhelpi"-verb-eo "hamstrung"-verb-en
"malhelpi"-verb-eo "handicap"-verb-en
"malhelpi"-verb-eo "stymie"-verb-en
"fetter"-verb-en "malhelpi"-verb-eo
"foil"-verb-en "malhelpi"-verb-eo
"hamstrung"-verb-en "malhelpi"-verb-eo
"handicap"-verb-en "malhelpi"-verb-eo
"handicap"-verb-en "handikapi"-verb-eo
"stymie"-verb-en "malhelpi"-verb-eo
"handikapi"-verb-eo "handicap"-verb-en
"rikolti"-verb-eo "reap"-verb-en
"reap"-verb-en "rikolti"-verb-eo
"hejti"-verb-eo "stoke"-verb-en
"stoke"-verb-en "hejti"-verb-eo
"boli"-verb-eo "seethe"-verb-en
"seethe"-verb-en "boli"-verb-eo
"luado"-noun-eo "leasing"-noun-en
"leasing"-noun-en "luado"-noun-eo
"frapi"-verb-eo "clout"-verb-en
"frapi"-verb-eo "smack"-verb-en
"clout"-verb-en "frapi"-verb-eo
"smack"-verb-en "frapi"-verb-eo
"dommastro"-noun-eo "householder"-noun-en
"householder"-noun-en "dommastro"-noun-eo
"imagi"-verb-eo "visualize"-verb-en
"visualize"-verb-en "imagi"-verb-eo
"imiti"-verb-eo "mimic"-verb-en
"mimic"-verb-en "imiti"-verb-eo
"klini"-verb-eo "tilt"-verb-en
"tilt"-verb-en "klini"-verb-eo
"pliigi"-verb-eo "up"-verb-en
"up"-verb-en "pliigi"-verb-eo
"vundi"-verb-eo "maul"-verb-en
"maul"-verb-en "vundi"-verb-eo
"senscia"-adjective-eo "unconscious"-adjective-en
"senscia"-adjective-eo "unwitting"-adjective-en
"unconscious"-adjective-en "senscia"-adjective-eo
"unwitting"-adjective-en "senscia"-adjective-eo
"malsimpatia"-adjective-eo "obnoxious"-adjective-en
"malsimpatia"-adjective-eo "prejudiced"-adjective-en
"obnoxious"-adjective-en "malsimpatia"-adjective-eo
"prejudiced"-adjective-en "malsimpatia"-adjective-eo
"inspiri"-verb-eo "instill"-verb-en
"instill"-verb-en "inspiri"-verb-eo
"streĉa"-adjective-eo "fraught"-adjective-en
"fraught"-adjective-en "streĉa"-adjective-eo
"interese"-adverb-eo "interesting"-adverb-en
"interesting"-adverb-en "interese"-adverb-eo
"interpretado"-noun-eo "rendition"-noun-en
"rendition"-noun-en "interpretado"-noun-eo
"pridemandi"-verb-eo "query"-verb-en
"pridemandi"-verb-eo "quiz"-verb-en
"query"-verb-en "pridemandi"-verb-eo
"quiz"-verb-en "pridemandi"-verb-eo
"interplekti"-verb-eo "entwine"-verb-en
"entwine"-verb-en "interplekti"-verb-eo
"impliki"-verb-eo "ensnare"-verb-en
"impliki"-verb-eo "tangle"-verb-en
"ensnare"-verb-en "impliki"-verb-eo
"ensnare"-verb-en "insidi"-verb-eo
"tangle"-verb-en "impliki"-verb-eo
"insidi"-verb-eo "ensnare"-verb-en
"kunlabori"-verb-eo "co-operate"-verb-en
"co-operate"-verb-en "kunlabori"-verb-eo
"neriparebla"-adjective-eo "irreparable"-adjective-en
"irreparable"-adjective-en "neriparebla"-adjective-eo
"izoli"-verb-eo "sequester"-verb-en
"sequester"-verb-en "izoli"-verb-eo
"juĝistaro"-noun-eo "judiciary"-noun-en
"judiciary"-noun-en "juĝistaro"-noun-eo
"pravigi"-verb-eo "legitimize"-verb-en
"pravigi"-verb-eo "vindicate"-verb-en
"legitimize"-verb-en "pravigi"-verb-eo
"vindicate"-verb-en "pravigi"-verb-eo
"mortigi"-verb-eo "slay"-verb-en
"slay"-verb-en "mortigi"-verb-eo
"elteni"-verb-eo "weather"-verb-en
"elteni"-verb-eo "withstand"-verb-en
"weather"-verb-en "elteni"-verb-eo
"withstand"-verb-en "elteni"-verb-eo
"konduki"-verb-eo "wage"-verb-en
"wage"-verb-en "konduki"-verb-eo
"tralikiĝi"-verb-eo "seep"-verb-en
"seep"-verb-en "tralikiĝi"-verb-eo
"plonĝo"-noun-eo "nosedive"-noun-en
"plonĝo"-noun-eo "plunge"-noun-en
"plonĝo"-noun-eo "swoop"-noun-en
"nosedive"-noun-en "plonĝo"-noun-eo
"plunge"-noun-en "plonĝo"-noun-eo
"swoop"-noun-en "plonĝo"-noun-eo
"tegi"-verb-eo "overlay"-verb-en
"overlay"-verb-en "tegi"-verb-eo
"rigardi"-verb-eo "look at"-verb-en
"look at"-verb-en "rigardi"-verb-eo
"ami"-verb-eo "cherish"-verb-en
"cherish"-verb-en "ami"-verb-eo
"mankateni"-verb-eo "cuff"-verb-en
"mankateni"-verb-eo "handcuff"-verb-en
"cuff"-verb-en "mankateni"-verb-eo
"handcuff"-verb-en "mankateni"-verb-eo
"administrado"-noun-eo "governance"-noun-en
"administrado"-noun-eo "managing"-noun-en
"governance"-noun-en "administrado"-noun-eo
"managing"-noun-en "administrado"-noun-eo
"popolamaso"-noun-eo "populace"-noun-en
"populace"-noun-en "popolamaso"-noun-eo
"egali"-verb-eo "equal"-verb-en
"egali"-verb-eo "parallel"-verb-en
"equal"-verb-en "egali"-verb-eo
"parallel"-verb-en "egali"-verb-eo
"farmaciaĵo"-noun-eo "pharmaceutical"-noun-en
"pharmaceutical"-noun-en "farmaciaĵo"-noun-eo
"malsevera"-adjective-eo "lenient"-adjective-en
"lenient"-adjective-en "malsevera"-adjective-eo
"atenti"-verb-eo "heed"-verb-en
"heed"-verb-en "atenti"-verb-eo
"mokado"-noun-eo "ridicule"-noun-en
"mokado"-noun-eo "taunting"-noun-en
"ridicule"-noun-en "mokado"-noun-eo
"taunting"-noun-en "mokado"-noun-eo
"ondrompilo"-noun-eo "breakwater"-noun-en
"breakwater"-noun-en "ondrompilo"-noun-eo
"vartistino"-noun-eo "sitter"-noun-en
"sitter"-noun-en "vartistino"-noun-eo
"oponi"-verb-eo "oppose"-verb-en
"oppose"-verb-en "oponi"-verb-eo
"ofendi"-verb-eo "wrong"-verb-en
"wrong"-verb-en "ofendi"-verb-eo
"proponi"-verb-eo "proffer"-verb-en
"proffer"-verb-en "proponi"-verb-eo
"resumi"-verb-eo "summarize"-verb-en
"summarize"-verb-en "resumi"-verb-eo
"paradi"-verb-eo "swagger"-verb-en
"swagger"-verb-en "paradi"-verb-eo
"senmoviĝo"-noun-eo "logjam"-noun-en
"senmoviĝo"-noun-eo "standstill"-noun-en
"logjam"-noun-en "senmoviĝo"-noun-eo
"standstill"-noun-en "senmoviĝo"-noun-eo
"pasi"-verb-eo "lapse"-verb-en
"lapse"-verb-en "pasi"-verb-eo
"konstanteco"-noun-eo "steadiness"-noun-en
"steadiness"-noun-en "konstanteco"-noun-eo
"maltrankviligi"-verb-eo "unsettle"-verb-en
"maltrankviligi"-verb-eo "unnerve"-verb-en
"unsettle"-verb-en "maltrankviligi"-verb-eo
"unnerve"-verb-en "maltrankviligi"-verb-eo
"kompati"-verb-eo "sympathise"-verb-en
"kompati"-verb-eo "sympathize"-verb-en
"sympathise"-verb-en "kompati"-verb-eo
"sympathise"-verb-en "kondolenci"-verb-eo
"sympathize"-verb-en "kompati"-verb-eo
"kondolenci"-verb-eo "sympathise"-verb-en
"ludi"-verb-eo "toy"-verb-en
"toy"-verb-en "ludi"-verb-eo
"ŝpruci"-verb-eo "gush"-verb-en
"ŝpruci"-verb-eo "spout"-verb-en
"ŝpruci"-verb-eo "spurt"-verb-en
"gush"-verb-en "ŝpruci"-verb-eo
"spout"-verb-en "ŝpruci"-verb-eo
"spurt"-verb-en "ŝpruci"-verb-eo
"atentigi"-verb-eo "point out"-verb-en
"point out"-verb-en "atentigi"-verb-eo
"malpurigi"-verb-eo "defile"-verb-en
"malpurigi"-verb-eo "dirty"-verb-en
"malpurigi"-verb-eo "soil"-verb-en
"defile"-verb-en "malpurigi"-verb-eo
"dirty"-verb-en "malpurigi"-verb-eo
"soil"-verb-en "malpurigi"-verb-eo
"praa"-adjective-eo "primordial"-adjective-en
"primordial"-adjective-en "praa"-adjective-eo
"prizonulo"-noun-eo "inmate"-noun-en
"inmate"-noun-en "prizonulo"-noun-eo
"pretigo"-noun-eo "priming"-noun-en
"priming"-noun-en "pretigo"-noun-eo
"pretigi"-verb-eo "ready"-verb-en
"ready"-verb-en "pretigi"-verb-eo
"elstari"-verb-eo "jut"-verb-en
"jut"-verb-en "elstari"-verb-eo
"konvene"-adverb-eo "fitting"-adverb-en
"fitting"-adverb-en "konvene"-adverb-eo
"constituency"-noun-en "interesato"-noun-eo
"interesato"-noun-eo "constituency"-noun-en
"puŝi"-verb-eo "jostle"-verb-en
"jostle"-verb-en "puŝi"-verb-eo
"altigi"-verb-eo "exalt"-verb-en
"exalt"-verb-en "altigi"-verb-eo
"vole"-adverb-eo "willing"-adverb-en
"willing"-adverb-en "vole"-adverb-eo
"surbendigo"-noun-eo "taping"-noun-en
"taping"-noun-en "surbendigo"-noun-eo
"recall"-noun-en "revoko"-noun-eo
"revoko"-noun-eo "recall"-noun-en
"reformi"-verb-eo "reshape"-verb-en
"reshape"-verb-en "reformi"-verb-eo
"rifuzi"-verb-eo "balk"-verb-en
"balk"-verb-en "rifuzi"-verb-eo
"balk"-verb-en "malkonsenti"-verb-eo
"malkonsenti"-verb-eo "balk"-verb-en
"malkonfesi"-verb-eo "recant"-verb-en
"recant"-verb-en "malkonfesi"-verb-eo
"penti"-verb-eo "repent"-verb-en
"repent"-verb-en "penti"-verb-eo
"resti"-verb-eo "lie"-verb-en
"lie"-verb-en "resti"-verb-eo
"lie"-verb-en "mensogi"-verb-eo
"mensogi"-verb-eo "lie"-verb-en
"renovigi"-verb-eo "retrofit"-verb-en
"retrofit"-verb-en "renovigi"-verb-eo
"refari"-verb-eo "remade"-verb-en
"refari"-verb-eo "remake"-verb-en
"remade"-verb-en "refari"-verb-eo
"remake"-verb-en "refari"-verb-eo
"anstataŭigi"-verb-eo "overwrite"-verb-en
"overwrite"-verb-en "anstataŭigi"-verb-eo
"savi"-verb-eo "salvage"-verb-en
"salvage"-verb-en "savi"-verb-eo
"restarigi"-verb-eo "re-establish"-verb-en
"re-establish"-verb-en "restarigi"-verb-eo
"reviziado"-noun-eo "servicing"-noun-en
"servicing"-noun-en "reviziado"-noun-eo
"vipi"-verb-eo "lash"-verb-en
"vipi"-verb-eo "whip"-verb-en
"lash"-verb-en "vipi"-verb-eo
"whip"-verb-en "vipi"-verb-eo
"swell"-verb-en "pufiĝi"-verb-eo
"pufiĝi"-verb-eo "swell"-verb-en
"volvi"-verb-eo "wind"-verb-en
"wind"-verb-en "volvi"-verb-eo
"wind"-verb-en "ĉirkaŭvolvi"-verb-eo
"ĉirkaŭvolvi"-verb-eo "wind"-verb-en
"raŭka"-adjective-eo "raucous"-adjective-en
"raucous"-adjective-en "raŭka"-adjective-eo
"kriado"-noun-eo "calling"-noun-en
"calling"-noun-en "kriado"-noun-eo
"kurado"-noun-eo "racing"-noun-en
"kurado"-noun-eo "running"-noun-en
"racing"-noun-en "kurado"-noun-eo
"running"-noun-en "kurado"-noun-eo
"rapidigi"-verb-eo "expedite"-verb-en
"rapidigi"-verb-eo "quicken"-verb-en
"expedite"-verb-en "rapidigi"-verb-eo
"quicken"-verb-en "rapidigi"-verb-eo
"prirabi"-verb-eo "pillage"-verb-en
"pillage"-verb-en "prirabi"-verb-eo
"bataleto"-noun-eo "skirmish"-noun-en
"skirmish"-noun-en "bataleto"-noun-eo
"fastener"-noun-en "fermilo"-noun-eo
"kudri"-verb-eo "stitch"-verb-en
"stitch"-verb-en "kudri"-verb-eo
"vacillate"-verb-en "ŝanceliĝi"-verb-eo
"falter"-verb-en "ŝanceliĝi"-verb-eo
"stagger"-verb-en "ŝanceliĝi"-verb-eo
"pike"-adverb-eo "biting"-adverb-en
"biting"-adverb-en "pike"-adverb-eo
"beam"-verb-en "brili"-verb-eo
"lumi"-verb-eo "gleam"-verb-en
"gleam"-verb-en "lumi"-verb-eo
"minaca"-adjective-eo "menacing"-adjective-en
"menacing"-adjective-en "minaca"-adjective-eo
"malstreĉi"-verb-eo "loose"-verb-en
"malstreĉi"-verb-eo "loosen"-verb-en
"loose"-verb-en "malstreĉi"-verb-eo
"loosen"-verb-en "malstreĉi"-verb-eo
"loosen"-verb-en "malfirmigi"-verb-eo
"malfirmigi"-verb-eo "loosen"-verb-en
"gliti"-verb-eo "slide"-verb-en
"slide"-verb-en "gliti"-verb-eo
"varbi"-verb-eo "rally"-verb-en
"varbi"-verb-eo "woo"-verb-en
"rally"-verb-en "varbi"-verb-eo
"woo"-verb-en "varbi"-verb-eo
"ordigi"-verb-eo "tidy"-verb-en
"tidy"-verb-en "ordigi"-verb-eo
"sudoriento"-noun-eo "southeast"-noun-en
"sudoriento"-noun-eo "south-east"-noun-en
"southeast"-noun-en "sudoriento"-noun-eo
"south-east"-noun-en "sudoriento"-noun-eo
"sudokcidento"-noun-eo "south-west"-noun-en
"south-west"-noun-en "sudokcidento"-noun-eo
"ŝpari"-verb-eo "economize"-verb-en
"economize"-verb-en "ŝpari"-verb-eo
"indulgi"-verb-eo "indulge"-verb-en
"indulge"-verb-en "indulgi"-verb-eo
"precizigi"-verb-eo "pinpoint"-verb-en
"pinpoint"-verb-en "precizigi"-verb-eo
"elspezi"-verb-eo "expend"-verb-en
"expend"-verb-en "elspezi"-verb-eo
"superflui"-verb-eo "overflow"-verb-en
"overflow"-verb-en "superflui"-verb-eo
"fendi"-verb-eo "rend"-verb-en
"fendi"-verb-eo "rupture"-verb-en
"rend"-verb-en "fendi"-verb-eo
"rend"-verb-en "disŝiri"-verb-eo
"rupture"-verb-en "fendi"-verb-eo
"disŝiri"-verb-eo "rend"-verb-en
"okazigi"-verb-eo "occasion"-verb-en
"occasion"-verb-en "okazigi"-verb-eo
"stoki"-verb-eo "stock"-verb-en
"stock"-verb-en "stoki"-verb-eo
"fortigi"-verb-eo "buttress"-verb-en
"buttress"-verb-en "fortigi"-verb-eo
"karesi"-verb-eo "caress"-verb-en
"karesi"-verb-eo "fondle"-verb-en
"caress"-verb-en "karesi"-verb-eo
"fondle"-verb-en "karesi"-verb-eo
"barakti"-verb-eo "grapple"-verb-en
"barakti"-verb-eo "flounder"-verb-en
"grapple"-verb-en "barakti"-verb-eo
"flounder"-verb-en "barakti"-verb-eo
"ŝtopi"-verb-eo "clog"-verb-en
"clog"-verb-en "ŝtopi"-verb-eo
"sukcesi"-verb-eo "fare"-verb-en
"fare"-verb-en "sukcesi"-verb-eo
"fare"-verb-en "farti"-verb-eo
"farti"-verb-eo "fare"-verb-en
"smother"-verb-en "sufoki"-verb-eo
"skim"-verb-en "senkremigi"-verb-eo
"senkremigi"-verb-eo "skim"-verb-en
"miriga"-adjective-eo "breathtaking"-adjective-en
"miriga"-adjective-eo "uncanny"-adjective-en
"breathtaking"-adjective-en "miriga"-adjective-eo
"uncanny"-adjective-en "miriga"-adjective-eo
"mirige"-adverb-eo "amazing"-adverb-en
"mirige"-adverb-eo "staggering"-adverb-en
"amazing"-adverb-en "mirige"-adverb-eo
"staggering"-adverb-en "mirige"-adverb-eo
"insulti"-verb-eo "revile"-verb-en
"revile"-verb-en "insulti"-verb-eo
"ŝviti"-verb-eo "perspire"-verb-en
"perspire"-verb-en "ŝviti"-verb-eo
"peli"-verb-eo "herd"-verb-en
"peli"-verb-eo "harry"-verb-en
"peli"-verb-eo "hustle"-verb-en
"herd"-verb-en "peli"-verb-eo
"harry"-verb-en "peli"-verb-eo
"hustle"-verb-en "peli"-verb-eo
"luli"-verb-eo "lull"-verb-en
"lull"-verb-en "luli"-verb-eo
"engluti"-verb-eo "gulp"-verb-en
"gulp"-verb-en "engluti"-verb-eo
"gustumi"-verb-eo "savour"-verb-en
"savour"-verb-en "gustumi"-verb-eo
"tenti"-verb-eo "entice"-verb-en
"entice"-verb-en "tenti"-verb-eo
"pripensi"-verb-eo "ponder"-verb-en
"ponder"-verb-en "pripensi"-verb-eo
"ravi"-verb-eo "entrance"-verb-en
"ravi"-verb-eo "wow"-verb-en
"entrance"-verb-en "ravi"-verb-eo
"wow"-verb-en "ravi"-verb-eo
"tondri"-verb-eo "rumble"-verb-en
"rumble"-verb-en "tondri"-verb-eo
"toleri"-verb-eo "countenance"-verb-en
"countenance"-verb-en "toleri"-verb-eo
"turmenti"-verb-eo "hound"-verb-en
"turmenti"-verb-eo "torment"-verb-en
"turmenti"-verb-eo "wrack"-verb-en
"hound"-verb-en "turmenti"-verb-eo
"torment"-verb-en "turmenti"-verb-eo
"wrack"-verb-en "turmenti"-verb-eo
"palpi"-verb-eo "grope"-verb-en
"grope"-verb-en "palpi"-verb-eo
"grope"-verb-en "fipalpi"-verb-eo
"fipalpi"-verb-eo "grope"-verb-en
"transportado"-noun-eo "transporting"-noun-en
"transporting"-noun-en "transportado"-noun-eo
"tikla"-adjective-eo "ticklish"-adjective-en
"ticklish"-adjective-en "tikla"-adjective-eo
"detranĉi"-verb-eo "retrench"-verb-en
"retrench"-verb-en "detranĉi"-verb-eo
"tuberkulozo"-noun-eo "tb"-noun-en
"tb"-noun-en "tuberkulozo"-noun-eo
"turni"-verb-eo "dial"-verb-en
"dial"-verb-en "turni"-verb-eo
"tordi"-verb-eo "wrest"-verb-en
"tordi"-verb-eo "wring"-verb-en
"tordi"-verb-eo "wrung"-verb-en
"wrest"-verb-en "tordi"-verb-eo
