"absceso"-noun-es "abceso"-noun-eo
"precocinadamente"-adverb-es "antaŭkuirite"-adverb-eo
"antaŭkuirita"-adjective-eo "precocinado"-adjective-es
"precocinado"-adjective-es "antaŭkuirita"-adjective-eo
"antaŭpensite"-adverb-eo "preconcebidamente"-adverb-es
"antaŭpensite"-adverb-eo "premeditadamente"-adverb-es
"preconcebidamente"-adverb-es "antaŭpensite"-adverb-eo
"premeditadamente"-adverb-es "antaŭpensite"-adverb-eo
"premeditadamente"-adverb-es "antaŭplanite"-adverb-eo
"antaŭplanite"-adverb-eo "premeditadamente"-adverb-es
"antaŭpensita"-adjective-eo "preconcebido"-adjective-es
"antaŭpensita"-adjective-eo "premeditado"-adjective-es
"preconcebido"-adjective-es "antaŭpensita"-adjective-eo
"premeditado"-adjective-es "antaŭpensita"-adjective-eo
"premeditado"-adjective-es "antaŭplanita"-adjective-eo
"antaŭplanita"-adjective-eo "premeditado"-adjective-es
"pledanto"-noun-eo "preconizador"-noun-es
"preconizador"-noun-es "pledanto"-noun-eo
"pleda"-adjective-eo "preconizador"-adjective-es
"preconizador"-adjective-es "pleda"-adjective-eo
"antaŭdestinite"-adverb-eo "predestinadamente"-adverb-es
"predestinadamente"-adverb-es "antaŭdestinite"-adverb-eo
"antaŭdestinita"-adjective-eo "predestinado"-adjective-es
"predestinado"-adjective-es "antaŭdestinita"-adjective-eo
"preferate"-adverb-eo "predilectamente"-adverb-es
"predilectamente"-adverb-es "preferate"-adverb-eo
"antaŭlerneje"-adverb-eo "preescolarmente"-adverb-es
"preescolarmente"-adverb-es "antaŭlerneje"-adverb-eo
"pretkonstruite"-adverb-eo "prefabricadamente"-adverb-es
"prefabricadamente"-adverb-es "pretkonstruite"-adverb-eo
"pretkonstruita"-adjective-eo "prefabricado"-adjective-es
"prefabricado"-adjective-es "pretkonstruita"-adjective-eo
"disanonci"-verb-eo "pregonar"-verb-es
"pregonar"-verb-es "disanonci"-verb-eo
"antaŭmilita tempo"-noun-eo "preguerra"-noun-es
"preguerra"-noun-es "antaŭmilita tempo"-noun-eo
"preguerra"-noun-es "antaŭmilita periodo"-noun-eo
"antaŭmilita periodo"-noun-eo "preguerra"-noun-es
"antaŭhispana"-adjective-eo "prehispánico"-adjective-es
"prehispánico"-adjective-es "antaŭhispana"-adjective-eo
"antaŭjuĝa"-adjective-eo "prejudicial"-adjective-es
"prejudicial"-adjective-es "antaŭjuĝa"-adjective-eo
"antaŭjuĝe"-adverb-eo "prejudicialmente"-adverb-es
"prejudicialmente"-adverb-es "antaŭjuĝe"-adverb-eo
"prepar-laboroj"-noun-eo "preliminares"-noun-es
"preliminares"-noun-es "prepar-laboroj"-noun-eo
"antaŭgeedziĝe"-adverb-eo "prematrimonialmente"-adverb-es
"prematrimonialmente"-adverb-es "antaŭgeedziĝe"-adverb-eo
"antaŭplani"-verb-eo "premeditar"-verb-es
"premeditar"-verb-es "antaŭplani"-verb-eo
"superrege"-adverb-eo "preponderantemente"-adverb-es
"preponderantemente"-adverb-es "superrege"-adverb-eo
"antaŭromanika"-adjective-eo "prerrománico"-adjective-es
"prerrománico"-adjective-es "antaŭromanika"-adjective-eo
"prenite"-adverb-eo "presamente"-adverb-es
"presamente"-adverb-es "prenite"-adverb-eo
"presbitero"-noun-eo "presbítero"-noun-es
"presbítero"-noun-es "presbitero"-noun-eo
"ĉeestante"-adverb-eo "presentemente"-adverb-es
"presentemente"-adverb-es "ĉeestante"-adverb-eo
"prezidante"-adverb-eo "presidencialmente"-adverb-es
"presidencialmente"-adverb-es "prezidante"-adverb-eo
"buĝete"-adverb-eo "presupuestariamente"-adverb-es
"presupuestariamente"-adverb-es "buĝete"-adverb-eo
"primare"-adverb-eo "primariamente"-adverb-es
"primariamente"-adverb-es "primare"-adverb-eo
"Primo de Rivera"-properNoun-eo "Primo de Rivera"-properNoun-es
"Primo de Rivera"-properNoun-eo "Primo de Rivera"-noun-es
"Primo de Rivera"-properNoun-es "Primo de Rivera"-properNoun-eo
"Primo de Rivera"-properNoun-es "Primo de Rivera"-noun-eo
"Primo de Rivera"-noun-es "Primo de Rivera"-properNoun-eo
"Primo de Rivera"-noun-es "Primo de Rivera"-noun-eo
"Primo de Rivera"-noun-eo "Primo de Rivera"-properNoun-es
"Primo de Rivera"-noun-eo "Primo de Rivera"-noun-es
"por"-adjective-eo "pro"-adjective-es
"por"-adjective-eo "pro-"-adjective-es
"pro"-adjective-es "por"-adjective-eo
"pro-"-adjective-es "por"-adjective-eo
"tekstoprilaborado"-noun-eo "procesado de textos"-noun-es
"procesado de textos"-noun-es "tekstoprilaborado"-noun-eo
"procese"-adverb-eo "procesalmente"-adverb-es
"procesalmente"-adverb-es "procese"-adverb-eo
"procesie"-adverb-eo "procesionalmente"-adverb-es
"procesionalmente"-adverb-es "procesie"-adverb-eo
"superabunde"-adverb-eo "profusamente"-adverb-es
"profusamente"-adverb-es "superabunde"-adverb-eo
"superabunda"-adjective-eo "profuso"-adjective-es
"profuso"-adjective-es "superabunda"-adjective-eo
"progresmularo"-noun-eo "progresía"-noun-es
"progresía"-noun-es "progresmularo"-noun-eo
"progresía"-noun-es "progresmeco"-noun-eo
"progresmeco"-noun-eo "progresía"-noun-es
"malpermesita"-adjective-eo "prohibido"-adjective-es
"prohibido"-adjective-es "malpermesita"-adjective-eo
"disamoreme"-adverb-eo "promiscuamente"-adverb-es
"promiscuamente"-adverb-es "disamoreme"-adverb-eo
"disamorema"-adjective-eo "promiscuo"-adjective-es
"promiscuo"-adjective-es "disamorema"-adjective-eo
"poratoma"-adjective-eo "pronuclear"-adjective-es
"pronuclear"-adjective-es "poratoma"-adjective-eo
"propano"-noun-eo "propano"-noun-es
"propano"-noun-es "propano"-noun-eo
"inkline"-adverb-eo "propensamente"-adverb-es
"propensamente"-adverb-es "inkline"-adverb-eo
"ĉefrolado"-noun-eo "protagonización"-noun-es
"protagonización"-noun-es "ĉefrolado"-noun-eo
"protekte"-adverb-eo "protectoramente"-adverb-es
"protectoramente"-adverb-es "protekte"-adverb-eo
"prahindeŭropa"-adjective-eo "protoindoeuropeo"-adjective-es
"protoindoeuropeo"-adjective-es "prahindeŭropa"-adjective-eo
"provizanta"-adjective-eo "proveedor"-adjective-es
"proveedor"-adjective-es "provizanta"-adjective-eo
"proveedor"-adjective-es "liveranta"-adjective-eo
"liveranta"-adjective-eo "proveedor"-adjective-es
"providence"-adverb-eo "providencialmente"-adverb-es
"providencialmente"-adverb-es "providence"-adverb-eo
"province"-adverb-eo "provincialmente"-adverb-es
"provincialmente"-adverb-es "province"-adverb-eo
"provizite"-adverb-eo "provistamente"-adverb-es
"provistamente"-adverb-es "provizite"-adverb-eo
"hipermetropa"-adjective-eo "présbite"-adjective-es
"présbite"-adjective-es "hipermetropa"-adjective-eo
"psikosomate"-adverb-eo "psicosomáticamente"-adverb-es
"psikosomate"-adverb-eo "sicosomáticamente"-adverb-es
"psicosomáticamente"-adverb-es "psikosomate"-adverb-eo
"sicosomáticamente"-adverb-es "psikosomate"-adverb-eo
"psikoterapie"-adverb-eo "psicoterapéuticamente"-adverb-es
"psicoterapéuticamente"-adverb-es "psikoterapie"-adverb-eo
"psikoterapia"-adjective-eo "psicoterapéutico"-adjective-es
"psicoterapéutico"-adjective-es "psikoterapia"-adjective-eo
"ptolemea"-adjective-eo "ptolemaico"-adjective-es
"ptolemaico"-adjective-es "ptolemea"-adjective-eo
"indiĝena popolo"-noun-eo "pueblo indígena"-noun-es
"pueblo indígena"-noun-es "indiĝena popolo"-noun-eo
"levpordo"-noun-eo "puente levadizo"-noun-es
"puente levadizo"-noun-es "levpordo"-noun-eo
"infanece"-adverb-eo "puerilmente"-adverb-es
"puerilmente"-adverb-es "infanece"-adverb-eo
"portorikano"-noun-eo "puertorriqueño"-noun-es
"puertorriqueño"-noun-es "portorikano"-noun-eo
"portorika"-adjective-eo "puertorriqueño"-adjective-es
"puertorriqueño"-adjective-es "portorika"-adjective-eo
"puneble"-adverb-eo "puniblemente"-adverb-es
"puniblemente"-adverb-es "puneble"-adverb-eo
"pinte"-adverb-eo "puntiagudamente"-adverb-es
"puntiagudamente"-adverb-es "pinte"-adverb-eo
"plejmalbone"-adverb-eo "pésimamente"-adverb-es
"pésimamente"-adverb-es "plejmalbone"-adverb-eo
"fripone"-adverb-eo "pícaramente"-adverb-es
"pícaramente"-adverb-es "fripone"-adverb-eo
"Póvoa de Varzim"-properNoun-eo "Póvoa de Varzim"-properNoun-es
"Póvoa de Varzim"-properNoun-es "Póvoa de Varzim"-properNoun-eo
"pubertulo"-noun-eo "púber"-noun-es
"púber"-noun-es "pubertulo"-noun-eo
"fragile"-adverb-eo "quebradizamente"-adverb-es
"quebradizamente"-adverb-es "fragile"-adverb-eo
"keĉua"-adjective-eo "quechua"-adjective-es
"quechua"-adjective-es "keĉua"-adjective-eo
"keĉuo"-noun-eo "quechua"-noun-es
"quechua"-noun-es "keĉuo"-noun-eo
"brulguste"-adverb-eo "quemadamente"-adverb-es
"quemadamente"-adverb-es "brulguste"-adverb-eo
"kvindejara"-adjective-eo "quincuagenario"-adjective-es
"quincuagenario"-adjective-es "kvindejara"-adjective-eo
"kvindejarulo"-noun-eo "quincuagenario"-noun-es
"quincuagenario"-noun-es "kvindejarulo"-noun-eo
"kvincent mil"-numeral-eo "quinientos mil"-numeral-es
"quinientos mil"-numeral-es "kvincent mil"-numeral-eo
"kvinobligo"-noun-eo "quintuplicación"-noun-es
"quintuplicación"-noun-es "kvinobligo"-noun-eo
"kiromancio"-noun-eo "quiromancia"-noun-es
"quiromancia"-noun-es "kiromancio"-noun-eo
"makulforigilo"-noun-eo "quitamanchas"-noun-es
"quitamanchas"-noun-es "makulforigilo"-noun-eo
"quitamanchas"-noun-es "senmakuligilo"-noun-eo
"senmakuligilo"-noun-eo "quitamanchas"-noun-es
"kia embaraso"-interjection-eo "qué apuros"-interjection-es
"qué apuros"-interjection-es "kia embaraso"-interjection-eo
"kvinoblo"-noun-eo "quíntuple"-noun-es
"quíntuple"-noun-es "kvinoblo"-noun-eo
"rase"-adverb-eo "racialmente"-adverb-es
"racialmente"-adverb-es "rase"-adverb-eo
"radioaktive"-adverb-eo "radiactivamente"-adverb-es
"radiactivamente"-adverb-es "radioaktive"-adverb-eo
"radie"-adverb-eo "radialmente"-adverb-es
"radialmente"-adverb-es "radie"-adverb-eo
"radio-amatoro"-noun-eo "radioaficionado"-noun-es
"radioaficionado"-noun-es "radio-amatoro"-noun-eo
"radiologie"-adverb-eo "radiológicamente"-adverb-es
"radiológicamente"-adverb-es "radiologie"-adverb-eo
"radiologia"-adjective-eo "radiológico"-adjective-es
"radiológico"-adjective-es "radiologia"-adjective-eo
"maldense"-adverb-eo "ralamente"-adverb-es
"ralamente"-adverb-es "maldense"-adverb-eo
"ĉiesulo"-noun-eo "ramera"-noun-es
"ramera"-noun-es "ĉiesulo"-noun-eo
"rance"-adverb-eo "ranciamente"-adverb-es
"ranciamente"-adverb-es "rance"-adverb-eo
"repulo"-noun-eo "rapero"-noun-es
"rapero"-noun-es "repulo"-noun-eo
"rakio"-noun-eo "raquis"-noun-es
"raquis"-noun-es "rakio"-noun-eo
"rampe"-adverb-eo "rastreramente"-adverb-es
"rastreramente"-adverb-es "rampe"-adverb-eo
"rampa"-adjective-eo "rastrero"-adjective-es
"rampa"-adjective-eo "ratero"-adjective-es
"rastrero"-adjective-es "rampa"-adjective-eo
"ratero"-adjective-es "rampa"-adjective-eo
"ratero"-adjective-es "humilaĉa"-adjective-eo
"humilaĉa"-adjective-eo "ratero"-adjective-es
"ratkaptilo"-noun-eo "ratera"-noun-es
"ratera"-noun-es "ratkaptilo"-noun-eo
"striite"-adverb-eo "ravadamente"-adverb-es
"ravadamente"-adverb-es "striite"-adverb-eo
"ravioloj"-noun-eo "ravioli"-noun-es
"ravioli"-noun-es "ravioloj"-noun-eo
"sunradio"-noun-eo "rayo solar"-noun-es
"rayo solar"-noun-es "sunradio"-noun-eo
"gama-radioj"-noun-eo "rayos gamma"-noun-es
"rayos gamma"-noun-es "gama-radioj"-noun-eo
"ikso-radioj"-noun-eo "rayos X"-noun-es
"rayos X"-noun-es "ikso-radioj"-noun-eo
"maleme"-adverb-eo "reaciamente"-adverb-es
"reaciamente"-adverb-es "maleme"-adverb-eo
"armado"-noun-eo "rearme"-noun-es
"rearme"-noun-es "armado"-noun-eo
"elrandaĵo"-noun-eo "rebaba"-noun-es
"rebaba"-noun-es "elrandaĵo"-noun-eo
"malmultekostigite"-adverb-eo "rebajadamente"-adverb-es
"rebajadamente"-adverb-es "malmultekostigite"-adverb-eo
"malmultekostigita"-adjective-eo "rebajado"-adjective-es
"rebajado"-adjective-es "malmultekostigita"-adjective-eo
"panumite"-adverb-eo "rebozadamente"-adverb-es
"rebozadamente"-adverb-es "panumite"-adverb-eo
"panumita"-adjective-eo "rebozado"-adjective-es
"rebozado"-adjective-es "panumita"-adjective-eo
"ĝisoste"-adverb-eo "recalcitrantemente"-adverb-es
"recalcitrantemente"-adverb-es "ĝisoste"-adverb-eo
"reŝargebla"-adjective-eo "recargable"-adjective-es
"recargable"-adjective-es "reŝargebla"-adjective-eo
"reŝargeble"-adverb-eo "recargablemente"-adverb-es
"recargablemente"-adverb-es "reŝargeble"-adverb-eo
"recesiva"-adjective-eo "recesivo"-adjective-es
"recesivo"-adjective-es "recesiva"-adjective-eo
"rekomendinde"-adverb-eo "recomendablemente"-adverb-es
"recomendablemente"-adverb-es "rekomendinde"-adverb-eo
"reaĉetebla"-adjective-eo "recomprable"-adjective-es
"recomprable"-adjective-es "reaĉetebla"-adjective-eo
"reaĉetanto"-noun-eo "recomprador"-noun-es
"recomprador"-noun-es "reaĉetanto"-noun-eo
"rekoneble"-adverb-eo "reconociblemente"-adverb-es
"reconociblemente"-adverb-es "rekoneble"-adverb-eo
"kompila"-adjective-eo "recopilatorio"-adjective-es
"recopilatorio"-adjective-es "kompila"-adjective-eo
"apogite"-adverb-eo "recostadamente"-adverb-es
"recostadamente"-adverb-es "apogite"-adverb-eo
"apogita"-adjective-eo "recostado"-adjective-es
"recostado"-adjective-es "apogita"-adjective-eo
"distre"-adverb-eo "recreativamente"-adverb-es
"recreativamente"-adverb-es "distre"-adverb-eo
"rektangule"-adverb-eo "rectangularmente"-adverb-es
"rectangularmente"-adverb-es "rektangule"-adverb-eo
"apelacianto"-noun-eo "recurrente"-noun-es
"recurrente"-noun-es "apelacianto"-noun-eo
"harreto"-noun-eo "redecilla"-noun-es
"redecilla"-noun-es "harreto"-noun-eo
"reeduka"-adjective-eo "reeducacional"-adjective-es
"reeduka"-adjective-eo "reeducativo"-adjective-es
"reeducacional"-adjective-es "reeduka"-adjective-eo
"reeducativo"-adjective-es "reeduka"-adjective-eo
"reedukisto"-noun-eo "reeducador"-noun-es
"reeducador"-noun-es "reedukisto"-noun-eo
"reelektita"-adjective-eo "reelecto"-adjective-es
"reelecto"-adjective-es "reelektita"-adjective-eo
"reelektito"-noun-eo "reelecto"-noun-es
"reelecto"-noun-es "reelektito"-noun-eo
"reemerĝi"-verb-eo "reemerger"-verb-es
"reemerger"-verb-es "reemerĝi"-verb-eo
"anstataŭigebla"-adjective-eo "reemplazable"-adjective-es
"reemplazable"-adjective-es "anstataŭigebla"-adjective-eo
"reemplazable"-adjective-es "anstataŭebla"-adjective-eo
"reemplazable"-adjective-es "substituebla"-adjective-eo
"anstataŭebla"-adjective-eo "reemplazable"-adjective-es
"substituebla"-adjective-eo "reemplazable"-adjective-es
"reenreliĝo"-noun-eo "reencarrilamiento"-noun-es
"reencarrilamiento"-noun-es "reenreliĝo"-noun-eo
"reencarrilamiento"-noun-es "reenreligo"-noun-eo
"reenreligo"-noun-eo "reencarrilamiento"-noun-es
"reforma"-adjective-eo "reformador"-adjective-es
"reformador"-adjective-es "reforma"-adjective-eo
"refrakti"-verb-eo "refractar"-verb-es
"refractar"-verb-es "refrakti"-verb-eo
"malvarmetigite"-adverb-eo "refrigeradamente"-adverb-es
"refrigeradamente"-adverb-es "malvarmetigite"-adverb-eo
"malvarmetigita"-adjective-eo "refrigerado"-adjective-es
"refrigerado"-adjective-es "malvarmetigita"-adjective-eo
"akvilo"-noun-eo "regadera"-noun-es
"regadera"-noun-es "akvilo"-noun-eo
"irigaciatakampo"-noun-eo "regadío"-noun-es
"regadío"-noun-es "irigaciatakampo"-noun-eo
"regeneranto"-noun-eo "regenerador"-noun-es
"regenerador"-noun-es "regeneranto"-noun-eo
"regresige"-adverb-eo "regresivamente"-adverb-es
"regresivamente"-adverb-es "regresige"-adverb-eo
"regresiga"-adjective-eo "regresivo"-adjective-es
"regresivo"-adjective-es "regresiga"-adjective-eo
"rehipoteko"-noun-eo "rehipoteca"-noun-es
"rehipoteca"-noun-es "rehipoteko"-noun-eo
"rehipoteki"-verb-eo "rehipotecar"-verb-es
"rehipotecar"-verb-es "rehipoteki"-verb-eo
"reenhospitaliĝo"-noun-eo "rehospitalización"-noun-es
"rehospitalización"-noun-es "reenhospitaliĝo"-noun-eo
"rehospitalización"-noun-es "reenhospitaligo"-noun-eo
"reenhospitaligo"-noun-eo "rehospitalización"-noun-es
"reenplanti"-verb-eo "reimplantar"-verb-es
"reimplantar"-verb-es "reenplanti"-verb-eo
"reĝino"-noun-eo "reina"-noun-es
"reina"-noun-es "reĝino"-noun-eo
"tajfo-regno"-noun-eo "reino de taifa"-noun-es
"tajfo-regno"-noun-eo "reino de taifas"-noun-es
"reino de taifa"-noun-es "tajfo-regno"-noun-eo
"reino de taifas"-noun-es "tajfo-regno"-noun-eo
"reinserti"-verb-eo "reinsertar"-verb-es
"reinsertar"-verb-es "reinserti"-verb-eo
"reinterpretebla"-adjective-eo "reinterpretable"-adjective-es
"reinterpretable"-adjective-es "reinterpretebla"-adjective-eo
"rilatigebla"-adjective-eo "relacionable"-adjective-es
"relacionable"-adjective-es "rilatigebla"-adjective-eo
"seksumo"-noun-eo "relación sexual"-noun-es
"relación sexual"-noun-es "seksumo"-noun-eo
"plenigite"-adverb-eo "rellenamente"-adverb-es
"rellenamente"-adverb-es "plenigite"-adverb-eo
"plenigita"-adjective-eo "relleno"-adjective-es
"relleno"-adjective-es "plenigita"-adjective-eo
"afektado"-noun-eo "remilgo"-noun-es
"remilgo"-noun-es "afektado"-noun-eo
"nomo kaj adreso de sendinto"-noun-eo "remite"-noun-es
"remite"-noun-es "nomo kaj adreso de sendinto"-noun-eo
"rene"-adverb-eo "renalmente"-adverb-es
"renalmente"-adverb-es "rene"-adverb-eo
"Rejnland-Palatinato"-properNoun-eo "Renania-Palatinado"-properNoun-es
"Renania-Palatinado"-properNoun-es "Rejnland-Palatinato"-properNoun-eo
"rankore"-adverb-eo "rencorosamente"-adverb-es
"rencorosamente"-adverb-es "rankore"-adverb-eo
"rankora"-adjective-eo "rencoroso"-adjective-es
"rencoroso"-adjective-es "rankora"-adjective-eo
"malfidele"-adverb-eo "renegadamente"-adverb-es
"renegadamente"-adverb-es "malfidele"-adverb-eo
"renome"-adverb-eo "renombradamente"-adverb-es
"renombradamente"-adverb-es "renome"-adverb-eo
"profitdoniĝo"-noun-eo "rentabilización"-noun-es
"rentabilización"-noun-es "profitdoniĝo"-noun-eo
"rentabilización"-noun-es "profitdonigo"-noun-eo
"profitdonigo"-noun-eo "rentabilización"-noun-es
"enpatrujigito"-noun-eo "repatriado"-noun-es
"repatriado"-noun-es "enpatrujigito"-noun-eo
"repopolanto"-noun-eo "repoblador"-noun-es
"repoblador"-noun-es "repopolanto"-noun-eo
"repopolanta"-adjective-eo "repoblador"-adjective-es
"repoblador"-adjective-es "repopolanta"-adjective-eo
"repopoli"-verb-eo "repoblar"-verb-es
"repoblar"-verb-es "repopoli"-verb-eo
"subpremanto"-noun-eo "represor"-noun-es
"represor"-noun-es "subpremanto"-noun-eo
"reprocezado"-noun-eo "reprocesado"-noun-es
"reprocezado"-noun-eo "reprocesamiento"-noun-es
"reprocesado"-noun-es "reprocezado"-noun-eo
"reprocesado"-noun-es "reprocesorado"-noun-eo
"reprocesamiento"-noun-es "reprocezado"-noun-eo
"reprocesamiento"-noun-es "reprocesorado"-noun-eo
"reprocesorado"-noun-eo "reprocesado"-noun-es
"reprocesorado"-noun-eo "reprocesamiento"-noun-es
"juĝi"-adjective-eo "reputar"-adjective-es
"reputar"-adjective-es "juĝi"-adjective-eo
"alkutimaĵo"-noun-eo "resabio"-noun-es
"resabio"-noun-es "alkutimaĵo"-noun-eo
"glitige"-adverb-eo "resbaladizamente"-adverb-es
"resbaladizamente"-adverb-es "glitige"-adverb-eo
"sekege"-adverb-eo "resecamente"-adverb-es
"resecamente"-adverb-es "sekege"-adverb-eo
"rezervite"-adverb-eo "reservadamente"-adverb-es
"reservadamente"-adverb-es "rezervite"-adverb-eo
"rezervita"-adjective-eo "reservado"-adjective-es
"reservado"-adjective-es "rezervita"-adjective-eo
"rezidante"-adverb-eo "residentemente"-adverb-es
"residentemente"-adverb-es "rezidante"-adverb-eo
"residentemente"-adverb-es "loĝante"-adverb-eo
"loĝante"-adverb-eo "residentemente"-adverb-es
"postrestante"-adverb-eo "residualmente"-adverb-es
"residualmente"-adverb-es "postrestante"-adverb-eo
"rezistadanto"-noun-eo "resistente"-noun-es
"resistente"-noun-es "rezistadanto"-noun-eo
"reziste"-adverb-eo "resistentemente"-adverb-es
"resistentemente"-adverb-es "reziste"-adverb-eo
"solveble"-adverb-eo "resolublemente"-adverb-es
"solveble"-adverb-eo "solublemente"-adverb-es
"resolublemente"-adverb-es "solveble"-adverb-eo
"solublemente"-adverb-es "solveble"-adverb-eo
"spire"-adverb-eo "respiratoriamente"-adverb-es
"respiratoriamente"-adverb-es "spire"-adverb-eo
"respondeciĝo"-noun-eo "responsabilización"-noun-es
"responsabilización"-noun-es "respondeciĝo"-noun-eo
"responsabilización"-noun-es "respondecigo"-noun-eo
"responsabilización"-noun-es "responsiĝo"-noun-eo
"responsabilización"-noun-es "responsigo"-noun-eo
"respondecigo"-noun-eo "responsabilización"-noun-es
"responsiĝo"-noun-eo "responsabilización"-noun-es
"responsigo"-noun-eo "responsabilización"-noun-es
"sarkasma tono"-noun-eo "retintín"-noun-es
"retintín"-noun-es "sarkasma tono"-noun-eo
"retretsignalo"-noun-eo "retreta"-noun-es
"retreta"-noun-es "retretsignalo"-noun-eo
"retroagi"-verb-eo "retroalimentar"-verb-es
"retroalimentar"-verb-es "retroagi"-verb-eo
"retroire"-adverb-eo "retrógradamente"-adverb-es
"retrógradamente"-adverb-es "retroire"-adverb-eo
"retrógradamente"-adverb-es "malavangarde"-adverb-eo
"malavangarde"-adverb-eo "retrógradamente"-adverb-es
"retorike"-adverb-eo "retóricamente"-adverb-es
"retóricamente"-adverb-es "retorike"-adverb-eo
"reŭmatisme"-adverb-eo "reumáticamente"-adverb-es
"reumáticamente"-adverb-es "reŭmatisme"-adverb-eo
"reŭmatisma"-adjective-eo "reumático"-adjective-es
"reumático"-adjective-es "reŭmatisma"-adjective-eo
"rivelado"-noun-eo "revelado"-noun-es
"revelado"-noun-es "rivelado"-noun-eo
"rivelilo"-noun-eo "revelador"-noun-es
"revelador"-noun-es "rivelilo"-noun-eo
"revelador"-noun-es "rivelanto"-noun-eo
"rivelanto"-noun-eo "revelador"-noun-es
"revendisto"-noun-eo "revendedor"-noun-es
"revendedor"-noun-es "revendisto"-noun-eo
"viva gazeto"-noun-eo "revista teatral"-noun-es
"revista teatral"-noun-es "viva gazeto"-noun-eo
"gazetara selektado"-noun-eo "revista de prensa"-noun-es
"revista de prensa"-noun-es "gazetara selektado"-noun-eo
"revokeblo"-noun-eo "revocabilidad"-noun-es
"revocabilidad"-noun-es "revokeblo"-noun-eo
"revokeble"-adverb-eo "revocablemente"-adverb-es
"revocablemente"-adverb-es "revokeble"-adverb-eo
"ribeleme"-adverb-eo "revoltosamente"-adverb-es
"revoltosamente"-adverb-es "ribeleme"-adverb-eo
"revolucie"-adverb-eo "revolucionariamente"-adverb-es
"revolucionariamente"-adverb-es "revolucie"-adverb-eo
"revulsiilo"-noun-eo "revulsivo"-noun-es
"revulsivo"-noun-es "revulsiilo"-noun-eo
"Katolikaj Gereĝoj"-noun-eo "Reyes Católicos"-noun-es
"Reyes Católicos"-noun-es "Katolikaj Gereĝoj"-noun-eo
"ridindiĝo"-noun-eo "ridiculización"-noun-es
"ridiculización"-noun-es "ridindiĝo"-noun-eo
"ridiculización"-noun-es "ridindigo"-noun-eo
"ridindigo"-noun-eo "ridiculización"-noun-es
"bombaste"-adverb-eo "rimbombantemente"-adverb-es
"rimbombantemente"-adverb-es "bombaste"-adverb-eo
"Rio"-properNoun-eo "Rio"-properNoun-es
"Rio"-properNoun-es "Rio"-properNoun-eo
"Rio Grande"-properNoun-eo "Rio Grande"-properNoun-es
"Rio Grande"-properNoun-eo "Río Grande"-properNoun-es
"Rio Grande"-properNoun-es "Rio Grande"-properNoun-eo
"Río Grande"-properNoun-es "Rio Grande"-properNoun-eo
"rivale"-adverb-eo "rivalmente"-adverb-es
"rivale"-adverb-eo "émulamente"-adverb-es
"rivalmente"-adverb-es "rivale"-adverb-eo
"émulamente"-adverb-es "rivale"-adverb-eo
"rock"-adjective-es "rokenrola"-adjective-eo
"rokulo"-noun-eo "rocker"-noun-es
"rokulo"-noun-eo "rockero"-noun-es
"rocker"-noun-es "rokulo"-noun-eo
"rockero"-noun-es "rokulo"-noun-eo
"radsulko"-noun-eo "rodada"-noun-es
"rodada"-noun-es "radsulko"-noun-eo
"erodate"-adverb-eo "rodadamente"-adverb-es
"rodadamente"-adverb-es "erodate"-adverb-eo
"erodata"-adjective-eo "rodado"-adjective-es
"rodado"-adjective-es "erodata"-adjective-eo
"raŭke"-adverb-eo "roncamente"-adverb-es
"roncamente"-adverb-es "raŭke"-adverb-eo
"rozkolore"-adverb-eo "rosadamente"-adverb-es
"rosadamente"-adverb-es "rozkolore"-adverb-eo
"rostbovaĵo"-noun-eo "rosbif"-noun-es
"rosbif"-noun-es "rostbovaĵo"-noun-eo
"ringa kuko"-noun-eo "roscón"-noun-es
"roscón"-noun-es "ringa kuko"-noun-eo
"rotacia presmaŝino"-noun-eo "rotativa"-noun-es
"rotativa"-noun-es "rotacia presmaŝino"-noun-eo
"feltkrajono"-noun-eo "rotulador"-noun-es
"rotulador"-noun-es "feltkrajono"-noun-eo
"Roussef"-properNoun-eo "Roussef"-properNoun-es
"Roussef"-properNoun-eo "Roussef"-noun-es
"Roussef"-properNoun-es "Roussef"-properNoun-eo
"Roussef"-properNoun-es "Roussef"-noun-eo
"Roussef"-noun-es "Roussef"-properNoun-eo
"Roussef"-noun-es "Roussef"-noun-eo
"Roussef"-noun-eo "Roussef"-properNoun-es
"Roussef"-noun-eo "Roussef"-noun-es
"frotvundo"-noun-eo "rozadura"-noun-es
"rozadura"-noun-es "frotvundo"-noun-eo
"rudimente"-adverb-eo "rudimentariamente"-adverb-es
"rudimentariamente"-adverb-es "rudimente"-adverb-eo
"rusiĝo"-noun-eo "rusificación"-noun-es
"rusificación"-noun-es "rusiĝo"-noun-eo
"rusificación"-noun-es "rusigo"-noun-eo
"rusigo"-noun-eo "rusificación"-noun-es
"rutena"-adjective-eo "rutenio"-adjective-es
"rutenio"-adjective-es "rutena"-adjective-eo
"rapidtrajno"-noun-eo "rápido"-noun-es
"rápido"-noun-es "rapidtrajno"-noun-eo
"rigide"-adverb-eo "rígidamente"-adverb-es
"rigide"-adverb-eo "yertamente"-adverb-es
"rígidamente"-adverb-es "rigide"-adverb-eo
"yertamente"-adverb-es "rigide"-adverb-eo
"Plata-Rivero"-properNoun-eo "Río de la Plata"-properNoun-es
"Río de la Plata"-properNoun-es "Plata-Rivero"-properNoun-eo
"sciafektulo"-noun-eo "sabelotodo"-noun-es
