"Guida"-properNoun-fr "Guida"-properNoun-ca
"triennalment"-adverb-ca "triennalement"-adverb-fr
"conatif"-adjective-fr "conatiu"-adjective-ca
"conatiu"-adjective-ca "conatif"-adjective-fr
"arginine"-noun-fr "arginina"-noun-ca
"arginina"-noun-ca "arginine"-noun-fr
"hydrocution"-noun-fr "hidrocució"-noun-ca
"hidrocució"-noun-ca "hydrocution"-noun-fr
"Nazaré"-noun-fr "Nazaré"-noun-ca
"Nazaré"-noun-fr "Nazaré"-properNoun-ca
"Nazaré"-noun-ca "Nazaré"-noun-fr
"Nazaré"-noun-ca "Nazaré"-properNoun-fr
"Nazaré"-properNoun-ca "Nazaré"-noun-fr
"Nazaré"-properNoun-ca "Nazaré"-properNoun-fr
"Nazaré"-properNoun-fr "Nazaré"-noun-ca
"Nazaré"-properNoun-fr "Nazaré"-properNoun-ca
"Dipiazza"-noun-fr "Dipiazza"-noun-ca
"Dipiazza"-noun-fr "Dipiazza"-properNoun-ca
"Dipiazza"-noun-ca "Dipiazza"-noun-fr
"Dipiazza"-noun-ca "Dipiazza"-properNoun-fr
"Dipiazza"-properNoun-ca "Dipiazza"-noun-fr
"Dipiazza"-properNoun-ca "Dipiazza"-properNoun-fr
"Dipiazza"-properNoun-fr "Dipiazza"-noun-ca
"Dipiazza"-properNoun-fr "Dipiazza"-properNoun-ca
"Toader"-noun-fr "Toader"-noun-ca
"Toader"-noun-fr "Toader"-properNoun-ca
"Toader"-noun-ca "Toader"-noun-fr
"Toader"-noun-ca "Toader"-properNoun-fr
"Toader"-properNoun-ca "Toader"-noun-fr
"Toader"-properNoun-ca "Toader"-properNoun-fr
"Toader"-properNoun-fr "Toader"-noun-ca
"Toader"-properNoun-fr "Toader"-properNoun-ca
"Brâncuși"-noun-fr "Brâncuși"-noun-ca
"Brâncuși"-noun-fr "Brâncuși"-properNoun-ca
"Brâncuși"-noun-ca "Brâncuși"-noun-fr
"Brâncuși"-noun-ca "Brâncuși"-properNoun-fr
"Brâncuși"-properNoun-ca "Brâncuși"-noun-fr
"Brâncuși"-properNoun-ca "Brâncuși"-properNoun-fr
"Brâncuși"-properNoun-fr "Brâncuși"-noun-ca
"Brâncuși"-properNoun-fr "Brâncuși"-properNoun-ca
"diffusionniste"-noun-fr "difusionista"-noun-ca
"difusionista"-noun-ca "diffusionniste"-noun-fr
"Geertz"-noun-fr "Geertz"-noun-ca
"Geertz"-noun-fr "Geertz"-properNoun-ca
"Geertz"-noun-ca "Geertz"-noun-fr
"Geertz"-noun-ca "Geertz"-properNoun-fr
"Geertz"-properNoun-ca "Geertz"-noun-fr
"Geertz"-properNoun-ca "Geertz"-properNoun-fr
"Geertz"-properNoun-fr "Geertz"-noun-ca
"Geertz"-properNoun-fr "Geertz"-properNoun-ca
"Pichelin"-noun-fr "Pichelin"-noun-ca
"Pichelin"-noun-fr "Pichelin"-properNoun-ca
"Pichelin"-noun-ca "Pichelin"-noun-fr
"Pichelin"-noun-ca "Pichelin"-properNoun-fr
"Pichelin"-properNoun-ca "Pichelin"-noun-fr
"Pichelin"-properNoun-ca "Pichelin"-properNoun-fr
"Pichelin"-properNoun-fr "Pichelin"-noun-ca
"Pichelin"-properNoun-fr "Pichelin"-properNoun-ca
"burgonde"-noun-fr "burgundi"-noun-ca
"burgundi"-noun-ca "burgonde"-noun-fr
"Corbeanu"-noun-fr "Corbeanu"-noun-ca
"Corbeanu"-noun-fr "Corbeanu"-properNoun-ca
"Corbeanu"-noun-ca "Corbeanu"-noun-fr
"Corbeanu"-noun-ca "Corbeanu"-properNoun-fr
"Corbeanu"-properNoun-ca "Corbeanu"-noun-fr
"Corbeanu"-properNoun-ca "Corbeanu"-properNoun-fr
"Corbeanu"-properNoun-fr "Corbeanu"-noun-ca
"Corbeanu"-properNoun-fr "Corbeanu"-properNoun-ca
"Guzzetta"-noun-fr "Guzzetta"-noun-ca
"Guzzetta"-noun-fr "Guzzetta"-properNoun-ca
"Guzzetta"-noun-ca "Guzzetta"-noun-fr
"Guzzetta"-noun-ca "Guzzetta"-properNoun-fr
"Guzzetta"-properNoun-ca "Guzzetta"-noun-fr
"Guzzetta"-properNoun-ca "Guzzetta"-properNoun-fr
"Guzzetta"-properNoun-fr "Guzzetta"-noun-ca
"Guzzetta"-properNoun-fr "Guzzetta"-properNoun-ca
"adulaire"-noun-fr "adulària"-noun-ca
"adulària"-noun-ca "adulaire"-noun-fr
"auto-immun"-adjective-fr "autoimmune"-adjective-ca
"autoimmune"-adjective-ca "auto-immun"-adjective-fr
"Dechamps"-noun-fr "Dechamps"-noun-ca
"Dechamps"-noun-fr "Dechamps"-properNoun-ca
"Dechamps"-noun-ca "Dechamps"-noun-fr
"Dechamps"-noun-ca "Dechamps"-properNoun-fr
"Dechamps"-properNoun-ca "Dechamps"-noun-fr
"Dechamps"-properNoun-ca "Dechamps"-properNoun-fr
"Dechamps"-properNoun-fr "Dechamps"-noun-ca
"Dechamps"-properNoun-fr "Dechamps"-properNoun-ca
"latitudinal"-adjective-fr "latitudinal"-adjective-ca
"latitudinal"-adjective-ca "latitudinal"-adjective-fr
"perfectionniste"-adjective-fr "perfeccionista"-adjective-ca
"perfeccionista"-adjective-ca "perfectionniste"-adjective-fr
"Messinese"-noun-fr "Messinese"-noun-ca
"Messinese"-noun-fr "Messinese"-properNoun-ca
"Messinese"-noun-ca "Messinese"-noun-fr
"Messinese"-noun-ca "Messinese"-properNoun-fr
"Messinese"-properNoun-ca "Messinese"-noun-fr
"Messinese"-properNoun-ca "Messinese"-properNoun-fr
"Messinese"-properNoun-fr "Messinese"-noun-ca
"Messinese"-properNoun-fr "Messinese"-properNoun-ca
"Rianna"-properNoun-fr "Rianna"-properNoun-ca
"Rianna"-properNoun-ca "Rianna"-properNoun-fr
"intempestivité"-noun-fr "intempestivitat"-noun-ca
"intempestivitat"-noun-ca "intempestivité"-noun-fr
"Ney"-noun-fr "Ney"-noun-ca
"Ney"-noun-fr "Ney"-properNoun-ca
"Ney"-noun-ca "Ney"-noun-fr
"Ney"-noun-ca "Ney"-properNoun-fr
"Ney"-properNoun-ca "Ney"-noun-fr
"Ney"-properNoun-ca "Ney"-properNoun-fr
"Ney"-properNoun-fr "Ney"-noun-ca
"Ney"-properNoun-fr "Ney"-properNoun-ca
"affixal"-adjective-fr "afixal"-adjective-ca
"afixal"-adjective-ca "affixal"-adjective-fr
"aldol"-noun-fr "aldol"-noun-ca
"aldol"-noun-ca "aldol"-noun-fr
"excréteur"-adjective-fr "excretor"-adjective-ca
"excretor"-adjective-ca "excréteur"-adjective-fr
"ammophile"-noun-fr "ammòfila"-noun-ca
"ammòfila"-noun-ca "ammophile"-noun-fr
"Regling"-noun-fr "Regling"-noun-ca
"Regling"-noun-fr "Regling"-properNoun-ca
"Regling"-noun-ca "Regling"-noun-fr
"Regling"-noun-ca "Regling"-properNoun-fr
"Regling"-properNoun-ca "Regling"-noun-fr
"Regling"-properNoun-ca "Regling"-properNoun-fr
"Regling"-properNoun-fr "Regling"-noun-ca
"Regling"-properNoun-fr "Regling"-properNoun-ca
"Frejat"-noun-fr "Frejat"-noun-ca
"Frejat"-noun-fr "Frejat"-properNoun-ca
"Frejat"-noun-ca "Frejat"-noun-fr
"Frejat"-noun-ca "Frejat"-properNoun-fr
"Frejat"-properNoun-ca "Frejat"-noun-fr
"Frejat"-properNoun-ca "Frejat"-properNoun-fr
"Frejat"-properNoun-fr "Frejat"-noun-ca
"Frejat"-properNoun-fr "Frejat"-properNoun-ca
"immensurable"-adjective-fr "immensurable"-adjective-ca
"immensurable"-adjective-ca "immensurable"-adjective-fr
"placentation"-noun-fr "placentació"-noun-ca
"placentació"-noun-ca "placentation"-noun-fr
"équant"-noun-fr "equant"-noun-ca
"equant"-noun-ca "équant"-noun-fr
"polyméthacrylate"-noun-fr "polimetacrilat"-noun-ca
"polimetacrilat"-noun-ca "polyméthacrylate"-noun-fr
"observabilité"-noun-fr "observabilitat"-noun-ca
"observabilitat"-noun-ca "observabilité"-noun-fr
"Caselli"-noun-fr "Caselli"-noun-ca
"Caselli"-noun-fr "Caselli"-properNoun-ca
"Caselli"-noun-ca "Caselli"-noun-fr
"Caselli"-noun-ca "Caselli"-properNoun-fr
"Caselli"-properNoun-ca "Caselli"-noun-fr
"Caselli"-properNoun-ca "Caselli"-properNoun-fr
"Caselli"-properNoun-fr "Caselli"-noun-ca
"Caselli"-properNoun-fr "Caselli"-properNoun-ca
"séronégatif"-adjective-fr "seronegatiu"-adjective-ca
"seronegatiu"-adjective-ca "séronégatif"-adjective-fr
"claustromanie"-noun-fr "claustromania"-noun-ca
"claustromania"-noun-ca "claustromanie"-noun-fr
"Mastrantuono"-noun-fr "Mastrantuono"-noun-ca
"Mastrantuono"-noun-fr "Mastrantuono"-properNoun-ca
"Mastrantuono"-noun-ca "Mastrantuono"-noun-fr
"Mastrantuono"-noun-ca "Mastrantuono"-properNoun-fr
"Mastrantuono"-properNoun-ca "Mastrantuono"-noun-fr
"Mastrantuono"-properNoun-ca "Mastrantuono"-properNoun-fr
"Mastrantuono"-properNoun-fr "Mastrantuono"-noun-ca
"Mastrantuono"-properNoun-fr "Mastrantuono"-properNoun-ca
"Pătrașcu"-noun-fr "Pătrașcu"-noun-ca
"Pătrașcu"-noun-fr "Pătrașcu"-properNoun-ca
"Pătrașcu"-noun-ca "Pătrașcu"-noun-fr
"Pătrașcu"-noun-ca "Pătrașcu"-properNoun-fr
"Pătrașcu"-properNoun-ca "Pătrașcu"-noun-fr
"Pătrașcu"-properNoun-ca "Pătrașcu"-properNoun-fr
"Pătrașcu"-properNoun-fr "Pătrașcu"-noun-ca
"Pătrașcu"-properNoun-fr "Pătrașcu"-properNoun-ca
"Radoi"-noun-fr "Radoi"-noun-ca
"Radoi"-noun-fr "Radoi"-properNoun-ca
"Radoi"-noun-ca "Radoi"-noun-fr
"Radoi"-noun-ca "Radoi"-properNoun-fr
"Radoi"-properNoun-ca "Radoi"-noun-fr
"Radoi"-properNoun-ca "Radoi"-properNoun-fr
"Radoi"-properNoun-fr "Radoi"-noun-ca
"Radoi"-properNoun-fr "Radoi"-properNoun-ca
"arsénique"-adjective-fr "arsènic"-adjective-ca
"arsènic"-adjective-ca "arsénique"-adjective-fr
"Fratin"-noun-fr "Fratin"-noun-ca
"Fratin"-noun-fr "Fratin"-properNoun-ca
"Fratin"-noun-ca "Fratin"-noun-fr
"Fratin"-noun-ca "Fratin"-properNoun-fr
"Fratin"-properNoun-ca "Fratin"-noun-fr
"Fratin"-properNoun-ca "Fratin"-properNoun-fr
"Fratin"-properNoun-fr "Fratin"-noun-ca
"Fratin"-properNoun-fr "Fratin"-properNoun-ca
"allomorphe"-noun-fr "al·lomorf"-noun-ca
"al·lomorf"-noun-ca "allomorphe"-noun-fr
"Marlène"-properNoun-fr "Marlène"-properNoun-ca
"Marlène"-properNoun-ca "Marlène"-properNoun-fr
"Carbatti"-noun-fr "Carbatti"-noun-ca
"Carbatti"-noun-fr "Carbatti"-properNoun-ca
"Carbatti"-noun-ca "Carbatti"-noun-fr
"Carbatti"-noun-ca "Carbatti"-properNoun-fr
"Carbatti"-properNoun-ca "Carbatti"-noun-fr
"Carbatti"-properNoun-ca "Carbatti"-properNoun-fr
"Carbatti"-properNoun-fr "Carbatti"-noun-ca
"Carbatti"-properNoun-fr "Carbatti"-properNoun-ca
"Zuccarelli"-noun-fr "Zuccarelli"-noun-ca
"Zuccarelli"-noun-fr "Zuccarelli"-properNoun-ca
"Zuccarelli"-noun-ca "Zuccarelli"-noun-fr
"Zuccarelli"-noun-ca "Zuccarelli"-properNoun-fr
"Zuccarelli"-properNoun-ca "Zuccarelli"-noun-fr
"Zuccarelli"-properNoun-ca "Zuccarelli"-properNoun-fr
"Zuccarelli"-properNoun-fr "Zuccarelli"-noun-ca
"Zuccarelli"-properNoun-fr "Zuccarelli"-properNoun-ca
"péremption"-noun-fr "perempció"-noun-ca
"perempció"-noun-ca "péremption"-noun-fr
"transformable"-adjective-fr "transformable"-adjective-ca
"transformable"-adjective-ca "transformable"-adjective-fr
"Salles"-noun-fr "Salles"-noun-ca
"Salles"-noun-fr "Salles"-properNoun-ca
"Salles"-noun-ca "Salles"-noun-fr
"Salles"-noun-ca "Salles"-properNoun-fr
"Salles"-properNoun-ca "Salles"-noun-fr
"Salles"-properNoun-ca "Salles"-properNoun-fr
"Salles"-properNoun-fr "Salles"-noun-ca
"Salles"-properNoun-fr "Salles"-properNoun-ca
"Nechita"-noun-fr "Nechita"-noun-ca
"Nechita"-noun-fr "Nechita"-properNoun-ca
"Nechita"-noun-ca "Nechita"-noun-fr
"Nechita"-noun-ca "Nechita"-properNoun-fr
"Nechita"-properNoun-ca "Nechita"-noun-fr
"Nechita"-properNoun-ca "Nechita"-properNoun-fr
"Nechita"-properNoun-fr "Nechita"-noun-ca
"Nechita"-properNoun-fr "Nechita"-properNoun-ca
"à la mi-août"-adverb-fr "a mitjan agost"-adverb-ca
"à la mi-août"-adverb-fr "a mitjans de agost"-adverb-ca
"a mitjan agost"-adverb-ca "à la mi-août"-adverb-fr
"a mitjans de agost"-adverb-ca "à la mi-août"-adverb-fr
"hématine"-noun-fr "hematina"-noun-ca
"hematina"-noun-ca "hématine"-noun-fr
"Filocamo"-noun-fr "Filocamo"-noun-ca
"Filocamo"-noun-fr "Filocamo"-properNoun-ca
"Filocamo"-noun-ca "Filocamo"-noun-fr
"Filocamo"-noun-ca "Filocamo"-properNoun-fr
"Filocamo"-properNoun-ca "Filocamo"-noun-fr
"Filocamo"-properNoun-ca "Filocamo"-properNoun-fr
"Filocamo"-properNoun-fr "Filocamo"-noun-ca
"Filocamo"-properNoun-fr "Filocamo"-properNoun-ca
"mammographe"-noun-fr "mamògraf"-noun-ca
"mamògraf"-noun-ca "mammographe"-noun-fr
"Pura"-properNoun-fr "Pura"-properNoun-ca
"Pura"-properNoun-ca "Pura"-properNoun-fr
"Mabby"-properNoun-fr "Mabby"-properNoun-ca
"Mabby"-properNoun-ca "Mabby"-properNoun-fr
"lysosome"-noun-fr "lisosoma"-noun-ca
"lisosoma"-noun-ca "lysosome"-noun-fr
"titisme"-noun-fr "titisme"-noun-ca
"titisme"-noun-ca "titisme"-noun-fr
"Cinaras"-properNoun-fr "Cinaras"-properNoun-ca
"Cinaras"-properNoun-ca "Cinaras"-properNoun-fr
"mésothélial"-adjective-fr "mesotelial"-adjective-ca
"mesotelial"-adjective-ca "mésothélial"-adjective-fr
"Morgan"-noun-fr "Morgan"-noun-ca
"Morgan"-noun-ca "Morgan"-noun-fr
"Custance"-properNoun-fr "Custance"-properNoun-ca
"Custance"-properNoun-ca "Custance"-properNoun-fr
"sismologue"-noun-fr "sismòleg"-noun-ca
"sismòleg"-noun-ca "sismologue"-noun-fr
"Guterres"-noun-fr "Guterres"-noun-ca
"Guterres"-noun-fr "Guterres"-properNoun-ca
"Guterres"-noun-ca "Guterres"-noun-fr
"Guterres"-noun-ca "Guterres"-properNoun-fr
"Guterres"-properNoun-ca "Guterres"-noun-fr
"Guterres"-properNoun-ca "Guterres"-properNoun-fr
"Guterres"-properNoun-fr "Guterres"-noun-ca
"Guterres"-properNoun-fr "Guterres"-properNoun-ca
"Loddo"-noun-fr "Loddo"-noun-ca
"Loddo"-noun-fr "Loddo"-properNoun-ca
"Loddo"-noun-ca "Loddo"-noun-fr
"Loddo"-noun-ca "Loddo"-properNoun-fr
"Loddo"-properNoun-ca "Loddo"-noun-fr
"Loddo"-properNoun-ca "Loddo"-properNoun-fr
"Loddo"-properNoun-fr "Loddo"-noun-ca
"Loddo"-properNoun-fr "Loddo"-properNoun-ca
"Lievers"-noun-fr "Lievers"-noun-ca
"Lievers"-noun-fr "Lievers"-properNoun-ca
"Lievers"-noun-ca "Lievers"-noun-fr
"Lievers"-noun-ca "Lievers"-properNoun-fr
"Lievers"-properNoun-ca "Lievers"-noun-fr
"Lievers"-properNoun-ca "Lievers"-properNoun-fr
"Lievers"-properNoun-fr "Lievers"-noun-ca
"Lievers"-properNoun-fr "Lievers"-properNoun-ca
"tryptamine"-noun-fr "triptamina"-noun-ca
"triptamina"-noun-ca "tryptamine"-noun-fr
"Scalera"-noun-fr "Scalera"-noun-ca
"Scalera"-noun-fr "Scalera"-properNoun-ca
"Scalera"-noun-ca "Scalera"-noun-fr
"Scalera"-noun-ca "Scalera"-properNoun-fr
"Scalera"-properNoun-ca "Scalera"-noun-fr
"Scalera"-properNoun-ca "Scalera"-properNoun-fr
"Scalera"-properNoun-fr "Scalera"-noun-ca
"Scalera"-properNoun-fr "Scalera"-properNoun-ca
"Bryanna"-properNoun-fr "Bryanna"-properNoun-ca
"Bryanna"-properNoun-ca "Bryanna"-properNoun-fr
"glyptographie"-noun-fr "gliptografia"-noun-ca
"gliptografia"-noun-ca "glyptographie"-noun-fr
"héliographie"-noun-fr "heliografia"-noun-ca
"heliografia"-noun-ca "héliographie"-noun-fr
"Amaja"-properNoun-fr "Amaja"-properNoun-ca
"Amaja"-properNoun-ca "Amaja"-properNoun-fr
"acétylsalicylique"-adjective-fr "acetilsalicílic"-adjective-ca
"acetilsalicílic"-adjective-ca "acétylsalicylique"-adjective-fr
"Malanje"-properNoun-fr "Malanje"-properNoun-ca
"Malanje"-properNoun-ca "Malanje"-properNoun-fr
"beneit"-noun-ca "nigaud"-noun-fr
"carbamique"-adjective-fr "carbàmic"-adjective-ca
"carbàmic"-adjective-ca "carbamique"-adjective-fr
"Piva"-noun-fr "Piva"-noun-ca
"Piva"-noun-fr "Piva"-properNoun-ca
"Piva"-noun-ca "Piva"-noun-fr
"Piva"-noun-ca "Piva"-properNoun-fr
"Piva"-properNoun-ca "Piva"-noun-fr
"Piva"-properNoun-ca "Piva"-properNoun-fr
"Piva"-properNoun-fr "Piva"-noun-ca
"Piva"-properNoun-fr "Piva"-properNoun-ca
"Dieudonnée"-properNoun-fr "Dieudonnée"-properNoun-ca
"Dieudonnée"-properNoun-ca "Dieudonnée"-properNoun-fr
"Itallia"-properNoun-fr "Itallia"-properNoun-ca
"Itallia"-properNoun-ca "Itallia"-properNoun-fr
"objectivation"-noun-fr "objectivació"-noun-ca
"objectivació"-noun-ca "objectivation"-noun-fr
"Cottone"-noun-fr "Cottone"-noun-ca
"Cottone"-noun-fr "Cottone"-properNoun-ca
"Cottone"-noun-ca "Cottone"-noun-fr
"Cottone"-noun-ca "Cottone"-properNoun-fr
"Cottone"-properNoun-ca "Cottone"-noun-fr
"Cottone"-properNoun-ca "Cottone"-properNoun-fr
"Cottone"-properNoun-fr "Cottone"-noun-ca
"Cottone"-properNoun-fr "Cottone"-properNoun-ca
"Pavanelli"-noun-fr "Pavanelli"-noun-ca
"Pavanelli"-noun-fr "Pavanelli"-properNoun-ca
"Pavanelli"-noun-ca "Pavanelli"-noun-fr
"Pavanelli"-noun-ca "Pavanelli"-properNoun-fr
"Pavanelli"-properNoun-ca "Pavanelli"-noun-fr
"Pavanelli"-properNoun-ca "Pavanelli"-properNoun-fr
"Pavanelli"-properNoun-fr "Pavanelli"-noun-ca
"Pavanelli"-properNoun-fr "Pavanelli"-properNoun-ca
"humidement"-adverb-fr "humidament"-adverb-ca
"humidament"-adverb-ca "humidement"-adverb-fr
"autotransfusion"-noun-fr "autotransfusió"-noun-ca
"autotransfusió"-noun-ca "autotransfusion"-noun-fr
"Bagliani"-noun-fr "Bagliani"-noun-ca
"Bagliani"-noun-fr "Bagliani"-properNoun-ca
"Bagliani"-noun-ca "Bagliani"-noun-fr
"Bagliani"-noun-ca "Bagliani"-properNoun-fr
"Bagliani"-properNoun-ca "Bagliani"-noun-fr
"Bagliani"-properNoun-ca "Bagliani"-properNoun-fr
"Bagliani"-properNoun-fr "Bagliani"-noun-ca
"Bagliani"-properNoun-fr "Bagliani"-properNoun-ca
"pigeonneau"-noun-fr "colomí"-noun-ca
"colomí"-noun-ca "pigeonneau"-noun-fr
"Rosato"-noun-fr "Rosato"-noun-ca
"Rosato"-noun-fr "Rosato"-properNoun-ca
"Rosato"-noun-ca "Rosato"-noun-fr
"Rosato"-noun-ca "Rosato"-properNoun-fr
"Rosato"-properNoun-ca "Rosato"-noun-fr
"Rosato"-properNoun-ca "Rosato"-properNoun-fr
"Rosato"-properNoun-fr "Rosato"-noun-ca
"Rosato"-properNoun-fr "Rosato"-properNoun-ca
"biotite"-noun-fr "biotita"-noun-ca
"biotita"-noun-ca "biotite"-noun-fr
"autofinancer"-verb-fr "autofinançar"-verb-ca
"autofinançar"-verb-ca "autofinancer"-verb-fr
"Edelvis"-properNoun-fr "Edelvis"-properNoun-ca
"Edelvis"-properNoun-ca "Edelvis"-properNoun-fr
"nodulaire"-adjective-fr "nodular"-adjective-ca
"nodular"-adjective-ca "nodulaire"-adjective-fr
"Lenovo"-properNoun-fr "Lenovo"-properNoun-ca
"Lenovo"-properNoun-ca "Lenovo"-properNoun-fr
"Afrique-Occidentale"-properNoun-fr "Àfrica Occidental"-properNoun-ca
"Àfrica Occidental"-properNoun-ca "Afrique-Occidentale"-properNoun-fr
"Nadim"-properNoun-fr "Nadim"-properNoun-ca
"Nadim"-properNoun-ca "Nadim"-properNoun-fr
"Amadei"-noun-fr "Amadei"-noun-ca
"Amadei"-noun-fr "Amadei"-properNoun-ca
"Amadei"-noun-ca "Amadei"-noun-fr
"Amadei"-noun-ca "Amadei"-properNoun-fr
"Amadei"-properNoun-ca "Amadei"-noun-fr
"Amadei"-properNoun-ca "Amadei"-properNoun-fr
"Amadei"-properNoun-fr "Amadei"-noun-ca
"Amadei"-properNoun-fr "Amadei"-properNoun-ca
"e"-noun-fr "e"-noun-ca
"e"-noun-ca "e"-noun-fr
"Ruffino"-noun-fr "Ruffino"-noun-ca
"Ruffino"-noun-fr "Ruffino"-properNoun-ca
"Ruffino"-noun-ca "Ruffino"-noun-fr
"Ruffino"-noun-ca "Ruffino"-properNoun-fr
"Ruffino"-properNoun-ca "Ruffino"-noun-fr
"Ruffino"-properNoun-ca "Ruffino"-properNoun-fr
"Ruffino"-properNoun-fr "Ruffino"-noun-ca
"Ruffino"-properNoun-fr "Ruffino"-properNoun-ca
"Pegorer"-noun-fr "Pegorer"-noun-ca
"Pegorer"-noun-fr "Pegorer"-properNoun-ca
"Pegorer"-noun-ca "Pegorer"-noun-fr
"Pegorer"-noun-ca "Pegorer"-properNoun-fr
"Pegorer"-properNoun-ca "Pegorer"-noun-fr
"Pegorer"-properNoun-ca "Pegorer"-properNoun-fr
"Pegorer"-properNoun-fr "Pegorer"-noun-ca
"Pegorer"-properNoun-fr "Pegorer"-properNoun-ca
"RM"-properNoun-fr "RM"-properNoun-ca
"RM"-properNoun-ca "RM"-properNoun-fr
"tonnage"-noun-fr "tonatge"-noun-ca
"tonatge"-noun-ca "tonnage"-noun-fr
"Perondi"-noun-fr "Perondi"-noun-ca
"Perondi"-noun-fr "Perondi"-properNoun-ca
"Perondi"-noun-ca "Perondi"-noun-fr
"Perondi"-noun-ca "Perondi"-properNoun-fr
"Perondi"-properNoun-ca "Perondi"-noun-fr
"Perondi"-properNoun-ca "Perondi"-properNoun-fr
"Perondi"-properNoun-fr "Perondi"-noun-ca
"Perondi"-properNoun-fr "Perondi"-properNoun-ca
"Vasty"-properNoun-fr "Vasty"-properNoun-ca
"Vasty"-properNoun-ca "Vasty"-properNoun-fr
"bicarbonate"-noun-fr "bicarbonat"-noun-ca
"bicarbonat"-noun-ca "bicarbonate"-noun-fr
"Păduraru"-noun-fr "Păduraru"-noun-ca
"Păduraru"-noun-fr "Păduraru"-properNoun-ca
"Păduraru"-noun-ca "Păduraru"-noun-fr
"Păduraru"-noun-ca "Păduraru"-properNoun-fr
"Păduraru"-properNoun-ca "Păduraru"-noun-fr
"Păduraru"-properNoun-ca "Păduraru"-properNoun-fr
"Păduraru"-properNoun-fr "Păduraru"-noun-ca
"Păduraru"-properNoun-fr "Păduraru"-properNoun-ca
"burette"-noun-fr "bureta"-noun-ca
"bureta"-noun-ca "burette"-noun-fr
"arawak"-adjective-fr "arauac"-adjective-ca
"arauac"-adjective-ca "arawak"-adjective-fr
"fidéjussion"-noun-fr "fidejussió"-noun-ca
"fidejussió"-noun-ca "fidéjussion"-noun-fr
"primatial"-adjective-fr "primacial"-adjective-ca
"primacial"-adjective-ca "primatial"-adjective-fr
"séquentiel"-adjective-fr "seqüencial"-adjective-ca
"seqüencial"-adjective-ca "séquentiel"-adjective-fr
"Nandi"-noun-fr "Nandi"-noun-ca
"Nandi"-noun-fr "Nandi"-properNoun-ca
"Nandi"-noun-ca "Nandi"-noun-fr
"Nandi"-noun-ca "Nandi"-properNoun-fr
"Nandi"-properNoun-ca "Nandi"-noun-fr
"Nandi"-properNoun-ca "Nandi"-properNoun-fr
"Nandi"-properNoun-fr "Nandi"-noun-ca
"Nandi"-properNoun-fr "Nandi"-properNoun-ca
"émaciation"-noun-fr "emaciació"-noun-ca
"emaciació"-noun-ca "émaciation"-noun-fr
"Timotea"-properNoun-fr "Timotea"-properNoun-ca
"Timotea"-properNoun-ca "Timotea"-properNoun-fr
"arabo-andalou"-adjective-fr "araboandalús"-adjective-ca
"araboandalús"-adjective-ca "arabo-andalou"-adjective-fr
"paraphrastique"-adjective-fr "parafràstic"-adjective-ca
"parafràstic"-adjective-ca "paraphrastique"-adjective-fr
"Temis"-properNoun-fr "Temis"-properNoun-ca
"Temis"-properNoun-ca "Temis"-properNoun-fr
"Tchita"-properNoun-fr "Txità"-properNoun-ca
"Txità"-properNoun-ca "Tchita"-properNoun-fr
"Michaux"-noun-fr "Michaux"-noun-ca
"Michaux"-noun-fr "Michaux"-properNoun-ca
"Michaux"-noun-ca "Michaux"-noun-fr
"Michaux"-noun-ca "Michaux"-properNoun-fr
"Michaux"-properNoun-ca "Michaux"-noun-fr
"Michaux"-properNoun-ca "Michaux"-properNoun-fr
"Michaux"-properNoun-fr "Michaux"-noun-ca
"Michaux"-properNoun-fr "Michaux"-properNoun-ca
"sicule"-adjective-fr "sícul"-adjective-ca
"sícul"-adjective-ca "sicule"-adjective-fr
"Albanella"-noun-fr "Albanella"-noun-ca
"Albanella"-noun-fr "Albanella"-properNoun-ca
"Albanella"-noun-ca "Albanella"-noun-fr
"Albanella"-noun-ca "Albanella"-properNoun-fr
"Albanella"-properNoun-ca "Albanella"-noun-fr
"Albanella"-properNoun-ca "Albanella"-properNoun-fr
"Albanella"-properNoun-fr "Albanella"-noun-ca
"Albanella"-properNoun-fr "Albanella"-properNoun-ca
"dystonie"-noun-fr "distonia"-noun-ca
"distonia"-noun-ca "dystonie"-noun-fr
"thaumaturgique"-adjective-fr "taumatúrgic"-adjective-ca
"taumatúrgic"-adjective-ca "thaumaturgique"-adjective-fr
"Grillini"-noun-fr "Grillini"-noun-ca
"Grillini"-noun-fr "Grillini"-properNoun-ca
"Grillini"-noun-ca "Grillini"-noun-fr
"Grillini"-noun-ca "Grillini"-properNoun-fr
"Grillini"-properNoun-ca "Grillini"-noun-fr
"Grillini"-properNoun-ca "Grillini"-properNoun-fr
"Grillini"-properNoun-fr "Grillini"-noun-ca
"Grillini"-properNoun-fr "Grillini"-properNoun-ca
"Panait"-noun-fr "Panait"-noun-ca
"Panait"-noun-fr "Panait"-properNoun-ca
"Panait"-noun-ca "Panait"-noun-fr
"Panait"-noun-ca "Panait"-properNoun-fr
"Panait"-properNoun-ca "Panait"-noun-fr
"Panait"-properNoun-ca "Panait"-properNoun-fr
"Panait"-properNoun-fr "Panait"-noun-ca
"Panait"-properNoun-fr "Panait"-properNoun-ca
"détraction"-noun-fr "detracció"-noun-ca
"detracció"-noun-ca "détraction"-noun-fr
"Moraes"-noun-fr "Moraes"-noun-ca
"Moraes"-noun-fr "Moraes"-properNoun-ca
"Moraes"-noun-ca "Moraes"-noun-fr
