"Irène"-properNoun-fr "Irène"-properNoun-ca
"Socias"-noun-ca "Socias"-noun-fr
"Socias"-noun-ca "Socias"-properNoun-fr
"Socias"-properNoun-fr "Socias"-noun-ca
"Kõiv"-noun-fr "Kõiv"-noun-ca
"Kõiv"-noun-ca "Kõiv"-noun-fr
"Kõiv"-noun-ca "Kõiv"-properNoun-fr
"Kõiv"-properNoun-fr "Kõiv"-noun-ca
"Bailén"-noun-fr "Bailèn"-properNoun-ca
"Bailén"-noun-fr "Bailén"-noun-ca
"Bailèn"-properNoun-ca "Bailén"-noun-fr
"Bailèn"-properNoun-ca "Bailén"-properNoun-fr
"Bailén"-noun-ca "Bailén"-noun-fr
"Bailén"-noun-ca "Bailén"-properNoun-fr
"Bailén"-properNoun-fr "Bailèn"-properNoun-ca
"Bailén"-properNoun-fr "Bailén"-noun-ca
"Rodney"-noun-fr "Rodney"-noun-ca
"Rodney"-noun-ca "Rodney"-noun-fr
"Rodney"-noun-ca "Rodney"-properNoun-fr
"Rodney"-properNoun-fr "Rodney"-noun-ca
"Rayo"-noun-fr "Rayo"-noun-ca
"Rayo"-noun-ca "Rayo"-noun-fr
"Rayo"-noun-ca "Rayo"-properNoun-fr
"Rayo"-properNoun-fr "Rayo"-noun-ca
"Lasierra"-noun-fr "Lasierra"-noun-ca
"Lasierra"-noun-ca "Lasierra"-noun-fr
"Lasierra"-noun-ca "Lasierra"-properNoun-fr
"Lasierra"-properNoun-fr "Lasierra"-noun-ca
"Tchécoslovaque"-noun-fr "txecoslovac"-noun-ca
"txecoslovac"-noun-ca "Tchécoslovaque"-noun-fr
"réinvestissement"-noun-fr "reinversió"-noun-ca
"reinversió"-noun-ca "réinvestissement"-noun-fr
"arrimer"-verb-fr "estibar"-verb-ca
"estibar"-verb-ca "arrimer"-verb-fr
"Castellano"-noun-fr "Castellano"-noun-ca
"Castellano"-noun-ca "Castellano"-noun-fr
"Castellano"-noun-ca "Castellano"-properNoun-fr
"Castellano"-properNoun-fr "Castellano"-noun-ca
"aphélie"-noun-fr "afeli"-noun-ca
"afeli"-noun-ca "aphélie"-noun-fr
"Ferrater"-noun-fr "Ferrater"-noun-ca
"Ferrater"-noun-fr "Ferrater"-properNoun-ca
"Ferrater"-noun-ca "Ferrater"-noun-fr
"Ferrater"-noun-ca "Ferrater"-properNoun-fr
"Ferrater"-properNoun-ca "Ferrater"-noun-fr
"Ferrater"-properNoun-ca "Ferrater"-properNoun-fr
"Ferrater"-properNoun-fr "Ferrater"-noun-ca
"Ferrater"-properNoun-fr "Ferrater"-properNoun-ca
"passant"-noun-fr "transeünt"-noun-ca
"passant"-noun-fr "passavolant"-noun-ca
"transeünt"-noun-ca "passant"-noun-fr
"passavolant"-noun-ca "passant"-noun-fr
"macromolécule"-noun-fr "macromolècula"-noun-ca
"macromolècula"-noun-ca "macromolécule"-noun-fr
"Gyatso"-noun-fr "Gyatso"-noun-ca
"Gyatso"-noun-fr "Gyatso"-properNoun-ca
"Gyatso"-noun-ca "Gyatso"-noun-fr
"Gyatso"-noun-ca "Gyatso"-properNoun-fr
"Gyatso"-properNoun-ca "Gyatso"-noun-fr
"Gyatso"-properNoun-ca "Gyatso"-properNoun-fr
"Gyatso"-properNoun-fr "Gyatso"-noun-ca
"Gyatso"-properNoun-fr "Gyatso"-properNoun-ca
"Larche"-noun-fr "Larche"-noun-ca
"Larche"-noun-ca "Larche"-noun-fr
"Larche"-noun-ca "Larche"-properNoun-fr
"Larche"-properNoun-fr "Larche"-noun-ca
"holisme"-noun-fr "holisme"-noun-ca
"holisme"-noun-ca "holisme"-noun-fr
"Joly"-noun-fr "Joly"-noun-ca
"Joly"-noun-ca "Joly"-noun-fr
"Joly"-noun-ca "Joly"-properNoun-fr
"Joly"-properNoun-fr "Joly"-noun-ca
"Masagué"-noun-fr "Masagué"-noun-ca
"Masagué"-noun-ca "Masagué"-noun-fr
"Masagué"-noun-ca "Masagué"-properNoun-fr
"Masagué"-properNoun-fr "Masagué"-noun-ca
"Johanne"-properNoun-fr "Johanne"-properNoun-ca
"Johanne"-properNoun-ca "Johanne"-properNoun-fr
"Melenchon"-noun-fr "Melenchon"-noun-ca
"Melenchon"-noun-ca "Melenchon"-noun-fr
"Melenchon"-noun-ca "Melenchon"-properNoun-fr
"Melenchon"-properNoun-fr "Melenchon"-noun-ca
"Voltaire"-noun-fr "Voltaire"-noun-ca
"Voltaire"-noun-ca "Voltaire"-noun-fr
"Voltaire"-noun-ca "Voltaire"-properNoun-fr
"Voltaire"-properNoun-fr "Voltaire"-noun-ca
"mouvoir"-verb-fr "moure"-pronoun-ca
"moure"-pronoun-ca "mouvoir"-verb-fr
"moure"-pronoun-ca "remuer"-verb-fr
"moure"-pronoun-ca "bouger"-verb-fr
"remuer"-verb-fr "moure"-pronoun-ca
"bouger"-verb-fr "moure"-pronoun-ca
"Harnois"-noun-fr "Harnois"-noun-ca
"Harnois"-noun-ca "Harnois"-noun-fr
"Harnois"-noun-ca "Harnois"-properNoun-fr
"Harnois"-properNoun-fr "Harnois"-noun-ca
"neptunium"-noun-fr "neptuni"-noun-ca
"neptuni"-noun-ca "neptunium"-noun-fr
"neutraliste"-noun-fr "neutralista"-noun-ca
"neutralista"-noun-ca "neutraliste"-noun-fr
"Whissell"-noun-fr "Whissell"-noun-ca
"Whissell"-noun-ca "Whissell"-noun-fr
"Whissell"-noun-ca "Whissell"-properNoun-fr
"Whissell"-properNoun-fr "Whissell"-noun-ca
"isothermiquement"-adverb-fr "isotèrmicament"-adverb-ca
"isotèrmicament"-adverb-ca "isothermiquement"-adverb-fr
"Llambrich"-noun-fr "Llambrich"-noun-ca
"Llambrich"-noun-ca "Llambrich"-noun-fr
"Llambrich"-noun-ca "Llambrich"-properNoun-fr
"Llambrich"-properNoun-fr "Llambrich"-noun-ca
"Roseberry"-noun-fr "Roseberry"-noun-ca
"Roseberry"-noun-ca "Roseberry"-noun-fr
"Roseberry"-noun-ca "Roseberry"-properNoun-fr
"Roseberry"-properNoun-fr "Roseberry"-noun-ca
"fructueusement"-adverb-fr "fructuosament"-adverb-ca
"fructuosament"-adverb-ca "fructueusement"-adverb-fr
"Metallic"-noun-fr "Metallic"-noun-ca
"Metallic"-noun-ca "Metallic"-noun-fr
"Metallic"-noun-ca "Metallic"-properNoun-fr
"Metallic"-properNoun-fr "Metallic"-noun-ca
"Satta"-noun-fr "Satta"-noun-ca
"Satta"-noun-fr "Satta"-properNoun-ca
"Satta"-noun-ca "Satta"-noun-fr
"Satta"-noun-ca "Satta"-properNoun-fr
"Satta"-properNoun-ca "Satta"-noun-fr
"Satta"-properNoun-ca "Satta"-properNoun-fr
"Satta"-properNoun-fr "Satta"-noun-ca
"Satta"-properNoun-fr "Satta"-properNoun-ca
"Muloin"-noun-fr "Muloin"-noun-ca
"Muloin"-noun-ca "Muloin"-noun-fr
"Muloin"-noun-ca "Muloin"-properNoun-fr
"Muloin"-properNoun-fr "Muloin"-noun-ca
"Lescelleur"-noun-fr "Lescelleur"-noun-ca
"Lescelleur"-noun-ca "Lescelleur"-noun-fr
"Lescelleur"-noun-ca "Lescelleur"-properNoun-fr
"Lescelleur"-properNoun-fr "Lescelleur"-noun-ca
"Costanzo"-noun-fr "Costanzo"-noun-ca
"Costanzo"-noun-ca "Costanzo"-noun-fr
"Costanzo"-noun-ca "Costanzo"-properNoun-fr
"Costanzo"-properNoun-fr "Costanzo"-noun-ca
"Alfano"-noun-fr "Alfano"-noun-ca
"Alfano"-noun-ca "Alfano"-noun-fr
"Alfano"-noun-ca "Alfano"-properNoun-fr
"Alfano"-properNoun-fr "Alfano"-noun-ca
"von Freymann"-noun-fr "von Freymann"-noun-ca
"von Freymann"-noun-fr "von Freymann"-properNoun-ca
"von Freymann"-noun-ca "von Freymann"-noun-fr
"von Freymann"-noun-ca "von Freymann"-properNoun-fr
"von Freymann"-properNoun-ca "von Freymann"-noun-fr
"von Freymann"-properNoun-ca "von Freymann"-properNoun-fr
"von Freymann"-properNoun-fr "von Freymann"-noun-ca
"von Freymann"-properNoun-fr "von Freymann"-properNoun-ca
"calculable"-adjective-fr "computable"-adjective-ca
"computable"-adjective-ca "calculable"-adjective-fr
"métamorphisme"-noun-fr "metamorfisme"-noun-ca
"metamorfisme"-noun-ca "métamorphisme"-noun-fr
"Bonillo"-noun-fr "Bonillo"-noun-ca
"Bonillo"-noun-ca "Bonillo"-noun-fr
"Bonillo"-noun-ca "Bonillo"-properNoun-fr
"Bonillo"-properNoun-fr "Bonillo"-noun-ca
"Bell"-noun-fr "Bell"-noun-ca
"Bell"-noun-ca "Bell"-noun-fr
"Bell"-noun-ca "Bell"-properNoun-fr
"Bell"-properNoun-fr "Bell"-noun-ca
"Forniés"-noun-fr "Forniés"-noun-ca
"Forniés"-noun-ca "Forniés"-noun-fr
"Forniés"-noun-ca "Forniés"-properNoun-fr
"Forniés"-properNoun-fr "Forniés"-noun-ca
"Yague"-noun-fr "Yague"-noun-ca
"Yague"-noun-ca "Yague"-noun-fr
"Yague"-noun-ca "Yague"-properNoun-fr
"Yague"-properNoun-fr "Yague"-noun-ca
"Pritchard"-noun-fr "Pritchard"-noun-ca
"Pritchard"-noun-fr "Pritchard"-properNoun-ca
"Pritchard"-noun-ca "Pritchard"-noun-fr
"Pritchard"-noun-ca "Pritchard"-properNoun-fr
"Pritchard"-properNoun-ca "Pritchard"-noun-fr
"Pritchard"-properNoun-ca "Pritchard"-properNoun-fr
"Pritchard"-properNoun-fr "Pritchard"-noun-ca
"Pritchard"-properNoun-fr "Pritchard"-properNoun-ca
"Pidal"-noun-fr "Pidal"-noun-ca
"Pidal"-noun-ca "Pidal"-noun-fr
"Pidal"-noun-ca "Pidal"-properNoun-fr
"Pidal"-properNoun-fr "Pidal"-noun-ca
"neuroscience"-noun-fr "neurociència"-noun-ca
"neurociència"-noun-ca "neuroscience"-noun-fr
"Lafresnaye"-noun-fr "Lafresnaye"-noun-ca
"Lafresnaye"-noun-ca "Lafresnaye"-noun-fr
"Lafresnaye"-noun-ca "Lafresnaye"-properNoun-fr
"Lafresnaye"-properNoun-fr "Lafresnaye"-noun-ca
"Robins"-noun-fr "Robins"-noun-ca
"Robins"-noun-fr "Robins"-properNoun-ca
"Robins"-noun-ca "Robins"-noun-fr
"Robins"-noun-ca "Robins"-properNoun-fr
"Robins"-properNoun-ca "Robins"-noun-fr
"Robins"-properNoun-ca "Robins"-properNoun-fr
"Robins"-properNoun-fr "Robins"-noun-ca
"Robins"-properNoun-fr "Robins"-properNoun-ca
"Cuiña"-noun-fr "Cuiña"-noun-ca
"Cuiña"-noun-fr "Cuiña"-properNoun-ca
"Cuiña"-noun-ca "Cuiña"-noun-fr
"Cuiña"-noun-ca "Cuiña"-properNoun-fr
"Cuiña"-properNoun-ca "Cuiña"-noun-fr
"Cuiña"-properNoun-ca "Cuiña"-properNoun-fr
"Cuiña"-properNoun-fr "Cuiña"-noun-ca
"Cuiña"-properNoun-fr "Cuiña"-properNoun-ca
"Hélène"-properNoun-fr "Hélène"-properNoun-ca
"Hélène"-properNoun-ca "Hélène"-properNoun-fr
"repartir"-verb-fr "tornar a marxar"-verb-ca
"tornar a marxar"-verb-ca "repartir"-verb-fr
"Mirabelle"-properNoun-fr "Mirabelle"-properNoun-ca
"Mirabelle"-properNoun-ca "Mirabelle"-properNoun-fr
"Encamp"-properNoun-fr "Encamp"-properNoun-ca
"Encamp"-properNoun-ca "Encamp"-properNoun-fr
"dialectiquement"-adverb-fr "dialècticament"-adverb-ca
"dialècticament"-adverb-ca "dialectiquement"-adverb-fr
"Edmílson"-noun-fr "Edmílson"-noun-ca
"Edmílson"-noun-fr "Edmílson"-properNoun-ca
"Edmílson"-noun-ca "Edmílson"-noun-fr
"Edmílson"-noun-ca "Edmílson"-properNoun-fr
"Edmílson"-properNoun-ca "Edmílson"-noun-fr
"Edmílson"-properNoun-ca "Edmílson"-properNoun-fr
"Edmílson"-properNoun-fr "Edmílson"-noun-ca
"Edmílson"-properNoun-fr "Edmílson"-properNoun-ca
"Mackenzie"-noun-fr "Mackenzie"-noun-ca
"Mackenzie"-noun-fr "Mackenzie"-properNoun-ca
"Mackenzie"-noun-ca "Mackenzie"-noun-fr
"Mackenzie"-noun-ca "Mackenzie"-properNoun-fr
"Mackenzie"-properNoun-ca "Mackenzie"-noun-fr
"Mackenzie"-properNoun-ca "Mackenzie"-properNoun-fr
"Mackenzie"-properNoun-fr "Mackenzie"-noun-ca
"Mackenzie"-properNoun-fr "Mackenzie"-properNoun-ca
"Kyle"-noun-fr "Kyle"-noun-ca
"Kyle"-noun-ca "Kyle"-noun-fr
"Kyle"-noun-ca "Kyle"-properNoun-fr
"Kyle"-properNoun-fr "Kyle"-noun-ca
"Genover-Mas"-noun-fr "Genover-Mas"-noun-ca
"Genover-Mas"-noun-fr "Genover-Mas"-properNoun-ca
"Genover-Mas"-noun-ca "Genover-Mas"-noun-fr
"Genover-Mas"-noun-ca "Genover-Mas"-properNoun-fr
"Genover-Mas"-properNoun-ca "Genover-Mas"-noun-fr
"Genover-Mas"-properNoun-ca "Genover-Mas"-properNoun-fr
"Genover-Mas"-properNoun-fr "Genover-Mas"-noun-ca
"Genover-Mas"-properNoun-fr "Genover-Mas"-properNoun-ca
"Caouette"-noun-fr "Caouette"-noun-ca
"Caouette"-noun-ca "Caouette"-noun-fr
"Caouette"-noun-ca "Caouette"-properNoun-fr
"Caouette"-properNoun-fr "Caouette"-noun-ca
"Boilard"-noun-fr "Boilard"-noun-ca
"Boilard"-noun-ca "Boilard"-noun-fr
"Boilard"-noun-ca "Boilard"-properNoun-fr
"Boilard"-properNoun-fr "Boilard"-noun-ca
"Auriol"-noun-fr "Auriol"-noun-ca
"Auriol"-noun-ca "Auriol"-noun-fr
"Auriol"-noun-ca "Auriol"-properNoun-fr
"Auriol"-properNoun-fr "Auriol"-noun-ca
"Périgny"-noun-fr "Périgny"-noun-ca
"Périgny"-noun-ca "Périgny"-noun-fr
"Périgny"-noun-ca "Périgny"-properNoun-fr
"Périgny"-properNoun-fr "Périgny"-noun-ca
"Arisá"-noun-fr "Arisá"-noun-ca
"Arisá"-noun-ca "Arisá"-noun-fr
"Arisá"-noun-ca "Arisá"-properNoun-fr
"Arisá"-properNoun-fr "Arisá"-noun-ca
"Carrera"-noun-fr "Carrera"-noun-ca
"Carrera"-noun-ca "Carrera"-noun-fr
"Carrera"-noun-ca "Carrera"-properNoun-fr
"Carrera"-properNoun-fr "Carrera"-noun-ca
"pochette"-noun-fr "butxaqueta"-noun-ca
"butxaqueta"-noun-ca "pochette"-noun-fr
"Hailey"-properNoun-fr "Hailey"-properNoun-ca
"Hailey"-properNoun-ca "Hailey"-properNoun-fr
"Cole"-noun-fr "Cole"-noun-ca
"Cole"-noun-ca "Cole"-noun-fr
"Cole"-noun-ca "Cole"-properNoun-fr
"Cole"-properNoun-fr "Cole"-noun-ca
"dérisoire"-adjective-fr "derisori"-adjective-ca
"derisori"-adjective-ca "dérisoire"-adjective-fr
"Rogers"-noun-fr "Rogers"-noun-ca
"Rogers"-noun-ca "Rogers"-noun-fr
"Rogers"-noun-ca "Rogers"-properNoun-fr
"Rogers"-properNoun-fr "Rogers"-noun-ca
"Brouillard"-noun-fr "Brouillard"-noun-ca
"Brouillard"-noun-ca "Brouillard"-noun-fr
"Brouillard"-noun-ca "Brouillard"-properNoun-fr
"Brouillard"-properNoun-fr "Brouillard"-noun-ca
"recul"-noun-fr "reculada"-noun-ca
"reculada"-noun-ca "recul"-noun-fr
"anthropoïde"-adjective-fr "antropoide"-adjective-ca
"antropoide"-adjective-ca "anthropoïde"-adjective-fr
"Catalano"-noun-fr "Catalano"-noun-ca
"Catalano"-noun-ca "Catalano"-noun-fr
"Catalano"-noun-ca "Catalano"-properNoun-fr
"Catalano"-properNoun-fr "Catalano"-noun-ca
"Adèle"-properNoun-fr "Adèle"-properNoun-ca
"Adèle"-properNoun-ca "Adèle"-properNoun-fr
"Vallières"-noun-fr "Vallières"-noun-ca
"Vallières"-noun-ca "Vallières"-noun-fr
"Vallières"-noun-ca "Vallières"-properNoun-fr
"Vallières"-properNoun-fr "Vallières"-noun-ca
"partialité"-noun-fr "parcialitat"-noun-ca
"parcialitat"-noun-ca "partialité"-noun-fr
"Molina"-noun-fr "Molina"-noun-ca
"Molina"-noun-ca "Molina"-noun-fr
"Molina"-noun-ca "Molina"-properNoun-fr
"Molina"-properNoun-fr "Molina"-noun-ca
"Davos"-properNoun-fr "Davos"-properNoun-ca
"Davos"-properNoun-ca "Davos"-properNoun-fr
"Sonier"-noun-fr "Sonier"-noun-ca
"Sonier"-noun-ca "Sonier"-noun-fr
"Sonier"-noun-ca "Sonier"-properNoun-fr
"Sonier"-properNoun-fr "Sonier"-noun-ca
"Vitruve"-noun-fr "Vitruvi"-noun-ca
"Vitruve"-noun-fr "Vitruvi"-properNoun-ca
"Vitruvi"-noun-ca "Vitruve"-noun-fr
"Vitruvi"-noun-ca "Vitruve"-properNoun-fr
"Vitruvi"-properNoun-ca "Vitruve"-noun-fr
"Vitruvi"-properNoun-ca "Vitruve"-properNoun-fr
"Vitruve"-properNoun-fr "Vitruvi"-noun-ca
"Vitruve"-properNoun-fr "Vitruvi"-properNoun-ca
"Guardamar"-properNoun-fr "Guardamar"-properNoun-ca
"Guardamar"-properNoun-ca "Guardamar"-properNoun-fr
"Zapater"-noun-fr "Zapater"-noun-ca
"Zapater"-noun-ca "Zapater"-noun-fr
"Zapater"-noun-ca "Zapater"-properNoun-fr
"Zapater"-properNoun-fr "Zapater"-noun-ca
"Lauvergeon"-noun-fr "Lauvergeon"-noun-ca
"Lauvergeon"-noun-fr "Lauvergeon"-properNoun-ca
"Lauvergeon"-noun-ca "Lauvergeon"-noun-fr
"Lauvergeon"-noun-ca "Lauvergeon"-properNoun-fr
"Lauvergeon"-properNoun-ca "Lauvergeon"-noun-fr
"Lauvergeon"-properNoun-ca "Lauvergeon"-properNoun-fr
"Lauvergeon"-properNoun-fr "Lauvergeon"-noun-ca
"Lauvergeon"-properNoun-fr "Lauvergeon"-properNoun-ca
"comanche"-adjective-fr "comanxe"-adjective-ca
"comanxe"-adjective-ca "comanche"-adjective-fr
"Cabarrocas"-noun-fr "Cabarrocas"-noun-ca
"Cabarrocas"-noun-ca "Cabarrocas"-noun-fr
"Cabarrocas"-noun-ca "Cabarrocas"-properNoun-fr
"Cabarrocas"-properNoun-fr "Cabarrocas"-noun-ca
"Indochinois"-noun-fr "indoxinès"-noun-ca
"indoxinès"-noun-ca "Indochinois"-noun-fr
"Dukakis"-noun-fr "Dukakis"-noun-ca
"Dukakis"-noun-fr "Dukakis"-properNoun-ca
"Dukakis"-noun-ca "Dukakis"-noun-fr
"Dukakis"-noun-ca "Dukakis"-properNoun-fr
"Dukakis"-properNoun-ca "Dukakis"-noun-fr
"Dukakis"-properNoun-ca "Dukakis"-properNoun-fr
"Dukakis"-properNoun-fr "Dukakis"-noun-ca
"Dukakis"-properNoun-fr "Dukakis"-properNoun-ca
"Bohórquez"-noun-fr "Bohórquez"-noun-ca
"Bohórquez"-noun-ca "Bohórquez"-noun-fr
"Bohórquez"-noun-ca "Bohórquez"-properNoun-fr
"Bohórquez"-properNoun-fr "Bohórquez"-noun-ca
"Pompeo"-noun-fr "Pompeo"-noun-ca
"Pompeo"-noun-ca "Pompeo"-noun-fr
"Pompeo"-noun-ca "Pompeo"-properNoun-fr
"Pompeo"-properNoun-fr "Pompeo"-noun-ca
"Fuertes"-noun-fr "Fuertes"-noun-ca
"Fuertes"-noun-ca "Fuertes"-noun-fr
"Fuertes"-noun-ca "Fuertes"-properNoun-fr
"Fuertes"-properNoun-fr "Fuertes"-noun-ca
"Azkuna"-noun-fr "Azkuna"-noun-ca
"Azkuna"-noun-fr "Azkuna"-properNoun-ca
"Azkuna"-noun-ca "Azkuna"-noun-fr
"Azkuna"-noun-ca "Azkuna"-properNoun-fr
"Azkuna"-properNoun-ca "Azkuna"-noun-fr
"Azkuna"-properNoun-ca "Azkuna"-properNoun-fr
"Azkuna"-properNoun-fr "Azkuna"-noun-ca
"Azkuna"-properNoun-fr "Azkuna"-properNoun-ca
"Peñarroya"-noun-fr "Peñarroya"-noun-ca
"Peñarroya"-noun-ca "Peñarroya"-noun-fr
"Peñarroya"-noun-ca "Peñarroya"-properNoun-fr
"Peñarroya"-properNoun-fr "Peñarroya"-noun-ca
"Lefort"-noun-fr "Lefort"-noun-ca
"Lefort"-noun-ca "Lefort"-noun-fr
"Lefort"-noun-ca "Lefort"-properNoun-fr
"Lefort"-properNoun-fr "Lefort"-noun-ca
"Corbalán"-noun-fr "Corbalán"-noun-ca
"Corbalán"-noun-ca "Corbalán"-noun-fr
"Corbalán"-noun-ca "Corbalán"-properNoun-fr
"Corbalán"-properNoun-fr "Corbalán"-noun-ca
"exobiologie"-noun-fr "exobiologia"-noun-ca
"exobiologia"-noun-ca "exobiologie"-noun-fr
"apostasie"-noun-fr "apostasia"-noun-ca
"apostasia"-noun-ca "apostasie"-noun-fr
"Laneuville"-noun-fr "Laneuville"-noun-ca
"Laneuville"-noun-ca "Laneuville"-noun-fr
"Laneuville"-noun-ca "Laneuville"-properNoun-fr
"Laneuville"-properNoun-fr "Laneuville"-noun-ca
"Elkhoury"-noun-fr "Elkhoury"-noun-ca
"Elkhoury"-noun-ca "Elkhoury"-noun-fr
"Elkhoury"-noun-ca "Elkhoury"-properNoun-fr
"Elkhoury"-properNoun-fr "Elkhoury"-noun-ca
"cosaque"-adjective-fr "cosac"-adjective-ca
"cosac"-adjective-ca "cosaque"-adjective-fr
"Bélec"-noun-fr "Bélec"-noun-ca
"Bélec"-noun-ca "Bélec"-noun-fr
"Bélec"-noun-ca "Bélec"-properNoun-fr
"Bélec"-properNoun-fr "Bélec"-noun-ca
"Clarissa"-properNoun-fr "Clarissa"-properNoun-ca
"Clarissa"-properNoun-ca "Clarissa"-properNoun-fr
"même"-adverb-fr "mateix"-adverb-ca
"mateix"-adverb-ca "même"-adverb-fr
"Labonté"-noun-fr "Labonté"-noun-ca
"Labonté"-noun-ca "Labonté"-noun-fr
"Labonté"-noun-ca "Labonté"-properNoun-fr
"Labonté"-properNoun-fr "Labonté"-noun-ca
"réexamen"-noun-fr "reexamen"-noun-ca
"reexamen"-noun-ca "réexamen"-noun-fr
"Ptolomée"-properNoun-fr "Ptolomeu"-properNoun-ca
"Ptolomeu"-properNoun-ca "Ptolomée"-properNoun-fr
"Bolinches"-noun-fr "Bolinches"-noun-ca
"Bolinches"-noun-fr "Bolinches"-properNoun-ca
"Bolinches"-noun-ca "Bolinches"-noun-fr
"Bolinches"-noun-ca "Bolinches"-properNoun-fr
"Bolinches"-properNoun-ca "Bolinches"-noun-fr
"Bolinches"-properNoun-ca "Bolinches"-properNoun-fr
"Bolinches"-properNoun-fr "Bolinches"-noun-ca
"Bolinches"-properNoun-fr "Bolinches"-properNoun-ca
"fratricide"-adjective-fr "fratricida"-adjective-ca
"fratricida"-adjective-ca "fratricide"-adjective-fr
"ormeau"-noun-fr "orella de mar"-noun-ca
"orella de mar"-noun-ca "ormeau"-noun-fr
"Berenguel"-noun-fr "Berenguel"-noun-ca
"Berenguel"-noun-ca "Berenguel"-noun-fr
"Berenguel"-noun-ca "Berenguel"-properNoun-fr
"Berenguel"-properNoun-fr "Berenguel"-noun-ca
"Macijauscas"-noun-fr "Macijauscas"-noun-ca
"Macijauscas"-noun-fr "Macijauscas"-properNoun-ca
"Macijauscas"-noun-ca "Macijauscas"-noun-fr
"Macijauscas"-noun-ca "Macijauscas"-properNoun-fr
"Macijauscas"-properNoun-ca "Macijauscas"-noun-fr
"Macijauscas"-properNoun-ca "Macijauscas"-properNoun-fr
"Macijauscas"-properNoun-fr "Macijauscas"-noun-ca
"Macijauscas"-properNoun-fr "Macijauscas"-properNoun-ca
"Dejean"-noun-fr "Dejean"-noun-ca
"Dejean"-noun-ca "Dejean"-noun-fr
"Dejean"-noun-ca "Dejean"-properNoun-fr
"Dejean"-properNoun-fr "Dejean"-noun-ca
"pompage"-noun-fr "bombament"-noun-ca
"bombament"-noun-ca "pompage"-noun-fr
"multicinéma"-noun-fr "multicine"-noun-ca
"multicine"-noun-ca "multicinéma"-noun-fr
"hiératiquement"-adverb-fr "hieràticament"-adverb-ca
"hieràticament"-adverb-ca "hiératiquement"-adverb-fr
"polyclinique"-noun-fr "policlínica"-noun-ca
"policlínica"-noun-ca "polyclinique"-noun-fr
"Palanti"-noun-fr "Palanti"-noun-ca
"Palanti"-noun-fr "Palanti"-properNoun-ca
"Palanti"-noun-ca "Palanti"-noun-fr
"Palanti"-noun-ca "Palanti"-properNoun-fr
"Palanti"-properNoun-ca "Palanti"-noun-fr
"Palanti"-properNoun-ca "Palanti"-properNoun-fr
"Palanti"-properNoun-fr "Palanti"-noun-ca
"Palanti"-properNoun-fr "Palanti"-properNoun-ca
"faire cours"-verb-fr "fer classes"-verb-ca
"fer classes"-verb-ca "faire cours"-verb-fr
"Solé"-noun-fr "Solé"-noun-ca
"Solé"-noun-ca "Solé"-noun-fr
"Solé"-noun-ca "Solé"-properNoun-fr
"Solé"-properNoun-fr "Solé"-noun-ca
"arboricole"-adjective-fr "arborícola"-adjective-ca
"arborícola"-adjective-ca "arboricole"-adjective-fr
"métalliquement"-adverb-fr "metàl·licament"-adverb-ca
"metàl·licament"-adverb-ca "métalliquement"-adverb-fr
"Wigner"-noun-fr "Wigner"-noun-ca
"Wigner"-noun-fr "Wigner"-properNoun-ca
"Wigner"-noun-ca "Wigner"-noun-fr
"Wigner"-noun-ca "Wigner"-properNoun-fr
"Wigner"-properNoun-ca "Wigner"-noun-fr
"Wigner"-properNoun-ca "Wigner"-properNoun-fr
"Wigner"-properNoun-fr "Wigner"-noun-ca
"Wigner"-properNoun-fr "Wigner"-properNoun-ca
"Horn"-noun-fr "Horn"-noun-ca
"Horn"-noun-ca "Horn"-noun-fr
"Horn"-noun-ca "Horn"-properNoun-fr
"Horn"-properNoun-fr "Horn"-noun-ca
"Scanu"-noun-fr "Scanu"-noun-ca
"Scanu"-noun-fr "Scanu"-properNoun-ca
"Scanu"-noun-ca "Scanu"-noun-fr
"Scanu"-noun-ca "Scanu"-properNoun-fr
"Scanu"-properNoun-ca "Scanu"-noun-fr
"Scanu"-properNoun-ca "Scanu"-properNoun-fr
"Scanu"-properNoun-fr "Scanu"-noun-ca
"Scanu"-properNoun-fr "Scanu"-properNoun-ca
"Harrisson"-noun-fr "Harrisson"-noun-ca
"Harrisson"-noun-ca "Harrisson"-noun-fr
"Harrisson"-noun-ca "Harrisson"-properNoun-fr
"Harrisson"-properNoun-fr "Harrisson"-noun-ca
"Dulude"-noun-fr "Dulude"-noun-ca
"Dulude"-noun-ca "Dulude"-noun-fr
"Dulude"-noun-ca "Dulude"-properNoun-fr
"Dulude"-properNoun-fr "Dulude"-noun-ca
"Cisa"-noun-fr "Cisa"-noun-ca
"Cisa"-noun-ca "Cisa"-noun-fr
"Cisa"-noun-ca "Cisa"-properNoun-fr
"Cisa"-properNoun-fr "Cisa"-noun-ca
"ubiquité"-noun-fr "ubiqüitat"-noun-ca
"ubiqüitat"-noun-ca "ubiquité"-noun-fr
"Ahmadi"-noun-fr "Ahmadi"-noun-ca
"Ahmadi"-noun-fr "Ahmadi"-properNoun-ca
"Ahmadi"-noun-ca "Ahmadi"-noun-fr
"Ahmadi"-noun-ca "Ahmadi"-properNoun-fr
"Ahmadi"-properNoun-ca "Ahmadi"-noun-fr
"Ahmadi"-properNoun-ca "Ahmadi"-properNoun-fr
"Ahmadi"-properNoun-fr "Ahmadi"-noun-ca
"Ahmadi"-properNoun-fr "Ahmadi"-properNoun-ca
"Gascón"-noun-fr "Gascón"-noun-ca
