"França"-properNoun-ca "France"-properNoun-fr
"Miville-Deschênes"-properNoun-ca "Miville-Deschênes"-properNoun-fr
"Miville-Deschênes"-properNoun-fr "Miville-Deschênes"-properNoun-ca
"Medeiros"-noun-fr "Medeiros"-properNoun-ca
"Medeiros"-properNoun-ca "Medeiros"-noun-fr
"Medeiros"-properNoun-ca "Medeiros"-properNoun-fr
"Medeiros"-properNoun-fr "Medeiros"-properNoun-ca
"Betancourt"-noun-fr "Betancourt"-properNoun-ca
"Betancourt"-properNoun-ca "Betancourt"-noun-fr
"Betancourt"-properNoun-ca "Betancourt"-properNoun-fr
"Betancourt"-properNoun-fr "Betancourt"-properNoun-ca
"Arana"-noun-fr "Arana"-properNoun-ca
"Arana"-properNoun-ca "Arana"-noun-fr
"Arana"-properNoun-ca "Arana"-properNoun-fr
"Arana"-properNoun-fr "Arana"-properNoun-ca
"désignation"-noun-fr "designació"-noun-ca
"designació"-noun-ca "désignation"-noun-fr
"Galcera"-noun-fr "Galcera"-properNoun-ca
"Galcera"-properNoun-ca "Galcera"-noun-fr
"Galcera"-properNoun-ca "Galcera"-properNoun-fr
"Galcera"-properNoun-fr "Galcera"-properNoun-ca
"Bernardino"-noun-fr "Bernardino"-properNoun-ca
"Bernardino"-properNoun-ca "Bernardino"-noun-fr
"Bernardino"-properNoun-ca "Bernardino"-properNoun-fr
"Bernardino"-properNoun-fr "Bernardino"-properNoun-ca
"NYSE"-noun-fr "NYSE"-noun-ca
"NYSE"-noun-ca "NYSE"-noun-fr
"couardise"-noun-fr "covardia"-noun-ca
"covardia"-noun-ca "couardise"-noun-fr
"Niubó"-noun-fr "Niubó"-properNoun-ca
"Niubó"-properNoun-ca "Niubó"-noun-fr
"Niubó"-properNoun-ca "Niubó"-properNoun-fr
"Niubó"-properNoun-fr "Niubó"-properNoun-ca
"baronnie"-noun-fr "baronia"-noun-ca
"baronia"-noun-ca "baronnie"-noun-fr
"définir"-verb-fr "definir"-verb-ca
"definir"-verb-ca "définir"-verb-fr
"Melendez"-noun-fr "Melendez"-properNoun-ca
"Melendez"-properNoun-ca "Melendez"-noun-fr
"Melendez"-properNoun-ca "Melendez"-properNoun-fr
"Melendez"-properNoun-fr "Melendez"-properNoun-ca
"mathématiquement"-adverb-fr "matemàticament"-adverb-ca
"matemàticament"-adverb-ca "mathématiquement"-adverb-fr
"Miramar"-properNoun-fr "Miramar"-properNoun-ca
"Miramar"-properNoun-ca "Miramar"-properNoun-fr
"inactivité"-noun-fr "inactivitat"-noun-ca
"inactivitat"-noun-ca "inactivité"-noun-fr
"démographe"-noun-fr "demògraf"-noun-ca
"demògraf"-noun-ca "démographe"-noun-fr
"Casamitjana"-noun-fr "Casamitjana"-properNoun-ca
"Casamitjana"-properNoun-ca "Casamitjana"-noun-fr
"Casamitjana"-properNoun-ca "Casamitjana"-properNoun-fr
"Casamitjana"-properNoun-fr "Casamitjana"-properNoun-ca
"Cantón"-noun-fr "Cantón"-properNoun-ca
"Cantón"-properNoun-ca "Cantón"-noun-fr
"Cantón"-properNoun-ca "Cantón"-properNoun-fr
"Cantón"-properNoun-fr "Cantón"-properNoun-ca
"entente"-noun-fr "acord"-noun-ca
"acord"-noun-ca "entente"-noun-fr
"acoustique"-noun-fr "acústica"-noun-ca
"acústica"-noun-ca "acoustique"-noun-fr
"alternance"-noun-fr "alternança"-noun-ca
"alternança"-noun-ca "alternance"-noun-fr
"Queralto"-noun-fr "Queralto"-properNoun-ca
"Queralto"-properNoun-ca "Queralto"-noun-fr
"Queralto"-properNoun-ca "Queralto"-properNoun-fr
"Queralto"-properNoun-fr "Queralto"-properNoun-ca
"Fàbregas"-noun-fr "Fàbregas"-properNoun-ca
"Fàbregas"-properNoun-ca "Fàbregas"-noun-fr
"Fàbregas"-properNoun-ca "Fàbregas"-properNoun-fr
"Fàbregas"-properNoun-fr "Fàbregas"-properNoun-ca
"Giroux"-noun-fr "Giroux"-properNoun-ca
"Giroux"-properNoun-ca "Giroux"-noun-fr
"Giroux"-properNoun-ca "Giroux"-properNoun-fr
"Giroux"-properNoun-fr "Giroux"-properNoun-ca
"Paillé"-noun-fr "Paillé"-properNoun-ca
"Paillé"-properNoun-ca "Paillé"-noun-fr
"Paillé"-properNoun-ca "Paillé"-properNoun-fr
"Paillé"-properNoun-fr "Paillé"-properNoun-ca
"Ruggiero"-noun-fr "Ruggiero"-properNoun-ca
"Ruggiero"-properNoun-ca "Ruggiero"-noun-fr
"Ruggiero"-properNoun-ca "Ruggiero"-properNoun-fr
"Ruggiero"-properNoun-fr "Ruggiero"-properNoun-ca
"Juliette"-properNoun-fr "Juliette"-properNoun-ca
"Juliette"-properNoun-ca "Juliette"-properNoun-fr
"Provencher"-noun-fr "Provencher"-properNoun-ca
"Provencher"-properNoun-ca "Provencher"-noun-fr
"Provencher"-properNoun-ca "Provencher"-properNoun-fr
"Provencher"-properNoun-fr "Provencher"-properNoun-ca
"clandestinité"-noun-fr "clandestinitat"-noun-ca
"clandestinitat"-noun-ca "clandestinité"-noun-fr
"Hélie"-noun-fr "Hélie"-properNoun-ca
"Hélie"-properNoun-ca "Hélie"-noun-fr
"Hélie"-properNoun-ca "Hélie"-properNoun-fr
"Hélie"-properNoun-fr "Hélie"-properNoun-ca
"Mendo"-noun-fr "Mendo"-properNoun-ca
"Mendo"-properNoun-ca "Mendo"-noun-fr
"Mendo"-properNoun-ca "Mendo"-properNoun-fr
"Mendo"-properNoun-fr "Mendo"-properNoun-ca
"Barker"-noun-fr "Barker"-properNoun-ca
"Barker"-properNoun-ca "Barker"-noun-fr
"Barker"-properNoun-ca "Barker"-properNoun-fr
"Barker"-properNoun-fr "Barker"-properNoun-ca
"discrètement"-adverb-fr "discretament"-adverb-ca
"discretament"-adverb-ca "discrètement"-adverb-fr
"luminaire"-noun-fr "lluminària"-noun-ca
"lluminària"-noun-ca "luminaire"-noun-fr
"Mercure"-properNoun-ca "Mercure"-noun-fr
"Mercure"-properNoun-ca "Mercure"-properNoun-fr
"Ayllon"-noun-fr "Ayllon"-properNoun-ca
"Ayllon"-properNoun-ca "Ayllon"-noun-fr
"Ayllon"-properNoun-ca "Ayllon"-properNoun-fr
"Ayllon"-properNoun-fr "Ayllon"-properNoun-ca
"inaugural"-adjective-fr "inaugural"-adjective-ca
"inaugural"-adjective-ca "inaugural"-adjective-fr
"Berges"-noun-fr "Berges"-properNoun-ca
"Berges"-properNoun-ca "Berges"-noun-fr
"Berges"-properNoun-ca "Berges"-properNoun-fr
"Berges"-properNoun-fr "Berges"-properNoun-ca
"prestance"-noun-fr "posat"-noun-ca
"posat"-noun-ca "prestance"-noun-fr
"trepitjar"-verb-ca "piétiner"-verb-fr
"piétiner"-verb-fr "trepitjar"-verb-ca
"piétiner"-verb-fr "aixafar"-verb-ca
"ETA"-noun-fr "ETA"-noun-ca
"ETA"-noun-ca "ETA"-noun-fr
"Shi"-noun-fr "Shi"-properNoun-ca
"Shi"-properNoun-ca "Shi"-noun-fr
"Shi"-properNoun-ca "Shi"-properNoun-fr
"Shi"-properNoun-fr "Shi"-properNoun-ca
"Hakim"-noun-fr "Hakim"-properNoun-ca
"Hakim"-properNoun-ca "Hakim"-noun-fr
"Hakim"-properNoun-ca "Hakim"-properNoun-fr
"Hakim"-properNoun-fr "Hakim"-properNoun-ca
"commercer"-verb-fr "comerciar"-verb-ca
"comerciar"-verb-ca "commercer"-verb-fr
"Cuevas"-noun-fr "Cuevas"-properNoun-ca
"Cuevas"-properNoun-ca "Cuevas"-noun-fr
"Cuevas"-properNoun-ca "Cuevas"-properNoun-fr
"Cuevas"-properNoun-fr "Cuevas"-properNoun-ca
"Steiner"-noun-fr "Steiner"-properNoun-ca
"Steiner"-properNoun-ca "Steiner"-noun-fr
"Steiner"-properNoun-ca "Steiner"-properNoun-fr
"Steiner"-properNoun-fr "Steiner"-properNoun-ca
"alumineux"-adjective-fr "aluminós"-adjective-ca
"aluminós"-adjective-ca "alumineux"-adjective-fr
"célérité"-noun-fr "celeritat"-noun-ca
"celeritat"-noun-ca "célérité"-noun-fr
"St-Yves"-noun-fr "St-Yves"-properNoun-ca
"St-Yves"-properNoun-ca "St-Yves"-noun-fr
"St-Yves"-properNoun-ca "St-Yves"-properNoun-fr
"St-Yves"-properNoun-fr "St-Yves"-properNoun-ca
"indexar"-verb-ca "indexer"-verb-fr
"Llopis"-noun-fr "Llopis"-properNoun-ca
"Llopis"-properNoun-ca "Llopis"-noun-fr
"Llopis"-properNoun-ca "Llopis"-properNoun-fr
"Llopis"-properNoun-fr "Llopis"-properNoun-ca
"Mezquita"-noun-fr "Mezquita"-properNoun-ca
"Mezquita"-properNoun-ca "Mezquita"-noun-fr
"Mezquita"-properNoun-ca "Mezquita"-properNoun-fr
"Mezquita"-properNoun-fr "Mezquita"-properNoun-ca
"Rinaldi"-noun-fr "Rinaldi"-properNoun-ca
"Rinaldi"-properNoun-ca "Rinaldi"-noun-fr
"Rinaldi"-properNoun-ca "Rinaldi"-properNoun-fr
"Rinaldi"-properNoun-fr "Rinaldi"-properNoun-ca
"Cuffaro"-noun-fr "Cuffaro"-properNoun-ca
"Cuffaro"-properNoun-ca "Cuffaro"-noun-fr
"Cuffaro"-properNoun-ca "Cuffaro"-properNoun-fr
"Cuffaro"-properNoun-fr "Cuffaro"-properNoun-ca
"Davila"-noun-fr "Davila"-properNoun-ca
"Davila"-properNoun-ca "Davila"-noun-fr
"Davila"-properNoun-ca "Davila"-properNoun-fr
"Davila"-properNoun-fr "Davila"-properNoun-ca
"Oria"-properNoun-fr "Oria"-properNoun-ca
"Oria"-properNoun-ca "Oria"-properNoun-fr
"Donate"-noun-fr "Donate"-properNoun-ca
"Donate"-properNoun-ca "Donate"-noun-fr
"Donate"-properNoun-ca "Donate"-properNoun-fr
"Donate"-properNoun-fr "Donate"-properNoun-ca
"borratxo"-noun-ca "ivrogne"-noun-fr
"ivrogne"-noun-fr "borratxo"-noun-ca
"començament"-noun-ca "début"-noun-fr
"debut"-noun-ca "début"-noun-fr
"inici"-noun-ca "début"-noun-fr
"Owner"-properNoun-fr "Owner"-properNoun-ca
"Owner"-properNoun-ca "Owner"-properNoun-fr
"sous-directeur"-noun-fr "sotsdirector"-noun-ca
"sotsdirector"-noun-ca "sous-directeur"-noun-fr
"marauder"-verb-fr "rampinyar"-verb-ca
"marauder"-verb-fr "rapinyar"-verb-ca
"rampinyar"-verb-ca "marauder"-verb-fr
"rapinyar"-verb-ca "marauder"-verb-fr
"falsament"-adverb-ca "faussement"-adverb-fr
"faussement"-adverb-fr "falsament"-adverb-ca
"faussement"-adverb-fr "erròniament"-adverb-ca
"Abreu"-noun-fr "Abreu"-properNoun-ca
"Abreu"-properNoun-ca "Abreu"-noun-fr
"Abreu"-properNoun-ca "Abreu"-properNoun-fr
"Abreu"-properNoun-fr "Abreu"-properNoun-ca
"congélation"-noun-fr "congelació"-noun-ca
"congelació"-noun-ca "congélation"-noun-fr
"collecte"-noun-fr "col·lecta"-noun-ca
"col·lecta"-noun-ca "collecte"-noun-fr
"Bahreïn"-properNoun-fr "Bahrain"-properNoun-ca
"Bahrain"-properNoun-ca "Bahreïn"-properNoun-fr
"Raga"-noun-fr "Raga"-properNoun-ca
"Raga"-properNoun-ca "Raga"-noun-fr
"Raga"-properNoun-ca "Raga"-properNoun-fr
"Raga"-properNoun-fr "Raga"-properNoun-ca
"San Diego"-properNoun-fr "San Diego"-properNoun-ca
"San Diego"-properNoun-ca "San Diego"-properNoun-fr
"Brie"-noun-fr "Brie"-properNoun-ca
"Brie"-properNoun-ca "Brie"-noun-fr
"Brie"-properNoun-ca "Brie"-properNoun-fr
"Brie"-properNoun-fr "Brie"-properNoun-ca
"cobalt"-noun-fr "cobalt"-noun-ca
"cobalt"-noun-ca "cobalt"-noun-fr
"symphonique"-adjective-fr "simfònic"-adjective-ca
"simfònic"-adjective-ca "symphonique"-adjective-fr
"inconnu"-noun-fr "desconegut"-noun-ca
"desconegut"-noun-ca "inconnu"-noun-fr
"point d'interrogation"-noun-fr "interrogant"-noun-ca
"interrogant"-noun-ca "point d'interrogation"-noun-fr
"telline"-noun-fr "tallarina"-noun-ca
"tallarina"-noun-ca "telline"-noun-fr
"Écija"-noun-fr "Écija"-properNoun-ca
"Écija"-properNoun-ca "Écija"-noun-fr
"Écija"-properNoun-ca "Écija"-properNoun-fr
"Écija"-properNoun-fr "Écija"-properNoun-ca
"Arimany"-noun-fr "Arimany"-properNoun-ca
"Arimany"-properNoun-ca "Arimany"-noun-fr
"Arimany"-properNoun-ca "Arimany"-properNoun-fr
"Arimany"-properNoun-fr "Arimany"-properNoun-ca
"compensatoire"-adjective-fr "compensatori"-adjective-ca
"compensatori"-adjective-ca "compensatoire"-adjective-fr
"Serés"-noun-fr "Serés"-properNoun-ca
"Serés"-properNoun-ca "Serés"-noun-fr
"Serés"-properNoun-ca "Serés"-properNoun-fr
"Serés"-properNoun-fr "Serés"-properNoun-ca
"recoin"-noun-fr "racó"-noun-ca
"racó"-noun-ca "recoin"-noun-fr
"Langa"-noun-fr "Langa"-properNoun-ca
"Langa"-properNoun-ca "Langa"-noun-fr
"Langa"-properNoun-ca "Langa"-properNoun-fr
"Langa"-properNoun-fr "Langa"-properNoun-ca
"triple"-adjective-fr "triple"-adjective-ca
"triple"-adjective-ca "triple"-adjective-fr
"ours"-noun-fr "ós"-noun-ca
"ours"-noun-fr "osset"-noun-ca
"ós"-noun-ca "ours"-noun-fr
"osset"-noun-ca "ours"-noun-fr
"Panneton"-noun-fr "Panneton"-properNoun-ca
"Panneton"-properNoun-ca "Panneton"-noun-fr
"Panneton"-properNoun-ca "Panneton"-properNoun-fr
"Panneton"-properNoun-fr "Panneton"-properNoun-ca
"Otegi"-noun-fr "Otegi"-properNoun-ca
"Otegi"-properNoun-ca "Otegi"-noun-fr
"klaxon"-noun-fr "botzina"-noun-ca
"botzina"-noun-ca "klaxon"-noun-fr
"Sanglás"-noun-fr "Sanglás"-properNoun-ca
"Sanglás"-properNoun-ca "Sanglás"-noun-fr
"Sanglás"-properNoun-ca "Sanglás"-properNoun-fr
"Sanglás"-properNoun-fr "Sanglás"-properNoun-ca
"Soldevila"-noun-fr "Soldevila"-properNoun-ca
"Soldevila"-properNoun-ca "Soldevila"-noun-fr
"Soldevila"-properNoun-ca "Soldevila"-properNoun-fr
"Soldevila"-properNoun-fr "Soldevila"-properNoun-ca
"Marien"-noun-fr "Marien"-properNoun-ca
"Marien"-properNoun-ca "Marien"-noun-fr
"Marien"-properNoun-ca "Marien"-properNoun-fr
"Marien"-properNoun-fr "Marien"-properNoun-ca
"sperme"-noun-fr "semen"-noun-ca
"sperme"-noun-fr "esperma"-noun-ca
"semen"-noun-ca "sperme"-noun-fr
"esperma"-noun-ca "sperme"-noun-fr
"Adalid"-noun-fr "Adalid"-properNoun-ca
"Adalid"-properNoun-ca "Adalid"-noun-fr
"Adalid"-properNoun-ca "Adalid"-properNoun-fr
"Adalid"-properNoun-fr "Adalid"-properNoun-ca
"charbonnier"-adjective-fr "carboner"-adjective-ca
"carboner"-adjective-ca "charbonnier"-adjective-fr
"Deraspe"-noun-fr "Deraspe"-properNoun-ca
"Deraspe"-properNoun-ca "Deraspe"-noun-fr
"Deraspe"-properNoun-ca "Deraspe"-properNoun-fr
"Deraspe"-properNoun-fr "Deraspe"-properNoun-ca
"Jebari"-noun-fr "Jebari"-properNoun-ca
"Jebari"-properNoun-ca "Jebari"-noun-fr
"Jebari"-properNoun-ca "Jebari"-properNoun-fr
"Jebari"-properNoun-fr "Jebari"-properNoun-ca
"compétitivité"-noun-fr "competitivitat"-noun-ca
"competitivitat"-noun-ca "compétitivité"-noun-fr
"Batiste"-noun-fr "Batiste"-properNoun-ca
"Batiste"-properNoun-ca "Batiste"-noun-fr
"Batiste"-properNoun-ca "Batiste"-properNoun-fr
"Batiste"-properNoun-fr "Batiste"-properNoun-ca
"Castañeda"-noun-fr "Castañeda"-properNoun-ca
"Castañeda"-properNoun-ca "Castañeda"-noun-fr
"Castañeda"-properNoun-ca "Castañeda"-properNoun-fr
"Castañeda"-properNoun-fr "Castañeda"-properNoun-ca
"Laforme"-noun-fr "Laforme"-properNoun-ca
"Laforme"-properNoun-ca "Laforme"-noun-fr
"Laforme"-properNoun-ca "Laforme"-properNoun-fr
"Laforme"-properNoun-fr "Laforme"-properNoun-ca
"geai"-noun-fr "gaig"-noun-ca
"gaig"-noun-ca "geai"-noun-fr
"Poudrier"-noun-fr "Poudrier"-properNoun-ca
"Poudrier"-properNoun-ca "Poudrier"-noun-fr
"Poudrier"-properNoun-ca "Poudrier"-properNoun-fr
"Poudrier"-properNoun-fr "Poudrier"-properNoun-ca
"Travé"-noun-fr "Travé"-properNoun-ca
"Travé"-properNoun-ca "Travé"-noun-fr
"Travé"-properNoun-ca "Travé"-properNoun-fr
"Travé"-properNoun-fr "Travé"-properNoun-ca
"Cort"-noun-fr "Cort"-properNoun-ca
"Cort"-properNoun-ca "Cort"-noun-fr
"Cort"-properNoun-ca "Cort"-properNoun-fr
"Cort"-properNoun-fr "Cort"-properNoun-ca
"Solorzano"-noun-fr "Solorzano"-properNoun-ca
"Solorzano"-properNoun-ca "Solorzano"-noun-fr
"Solorzano"-properNoun-ca "Solorzano"-properNoun-fr
"Solorzano"-properNoun-fr "Solorzano"-properNoun-ca
"Brad"-properNoun-fr "Brad"-properNoun-ca
"Brad"-properNoun-ca "Brad"-properNoun-fr
"Cannon"-noun-fr "Cannon"-properNoun-ca
"Cannon"-properNoun-ca "Cannon"-noun-fr
"Cannon"-properNoun-ca "Cannon"-properNoun-fr
"Cannon"-properNoun-fr "Cannon"-properNoun-ca
"Coloma"-noun-fr "Coloma"-properNoun-ca
"Coloma"-properNoun-ca "Coloma"-noun-fr
"Coloma"-properNoun-ca "Coloma"-properNoun-fr
"Coloma"-properNoun-fr "Coloma"-properNoun-ca
"apologétique"-adjective-fr "apologètic"-adjective-ca
"apologètic"-adjective-ca "apologétique"-adjective-fr
"Gorman"-noun-fr "Gorman"-properNoun-ca
"Gorman"-properNoun-ca "Gorman"-noun-fr
"Gorman"-properNoun-ca "Gorman"-properNoun-fr
"Gorman"-properNoun-fr "Gorman"-properNoun-ca
"réticence"-noun-fr "reticència"-noun-ca
"reticència"-noun-ca "réticence"-noun-fr
"concrétisation"-noun-fr "plasmació"-noun-ca
"plasmació"-noun-ca "concrétisation"-noun-fr
"fibre"-noun-fr "fibra"-noun-ca
"fibra"-noun-ca "fibre"-noun-fr
"nectarine"-noun-fr "nectarina"-noun-ca
"nectarina"-noun-ca "nectarine"-noun-fr
"Abraham"-noun-fr "Abraham"-properNoun-ca
"Abraham"-properNoun-ca "Abraham"-noun-fr
"Abraham"-properNoun-ca "Abraham"-properNoun-fr
"Abraham"-properNoun-fr "Abraham"-properNoun-ca
"zoroastrien"-adjective-fr "zoroastrià"-adjective-ca
"zoroastrià"-adjective-ca "zoroastrien"-adjective-fr
"permettre"-verb-fr "possibilitar"-verb-ca
"possibilitar"-verb-ca "permettre"-verb-fr
"permetre"-verb-ca "permettre de"-verb-fr
"permettre de"-verb-fr "permetre"-verb-ca
"manquer"-verb-fr "mancar"-verb-ca
"mancar"-verb-ca "manquer"-verb-fr
"Lacelle"-noun-fr "Lacelle"-properNoun-ca
"Lacelle"-properNoun-ca "Lacelle"-noun-fr
"Lacelle"-properNoun-ca "Lacelle"-properNoun-fr
"Lacelle"-properNoun-fr "Lacelle"-properNoun-ca
"Dextradeur"-noun-fr "Dextradeur"-properNoun-ca
"Dextradeur"-properNoun-ca "Dextradeur"-noun-fr
"Dextradeur"-properNoun-ca "Dextradeur"-properNoun-fr
"Dextradeur"-properNoun-fr "Dextradeur"-properNoun-ca
"Ocampo"-noun-fr "Ocampo"-properNoun-ca
"Ocampo"-properNoun-ca "Ocampo"-noun-fr
"Ocampo"-properNoun-ca "Ocampo"-properNoun-fr
"Ocampo"-properNoun-fr "Ocampo"-properNoun-ca
"réfléchir"-verb-fr "reflexionar"-verb-ca
"réfléchir"-verb-fr "discórrer"-verb-ca
"réfléchir"-verb-fr "reflectir"-verb-ca
"reflexionar"-verb-ca "réfléchir"-verb-fr
"discórrer"-verb-ca "réfléchir"-verb-fr
"reflectir"-verb-ca "réfléchir"-verb-fr
"Daoudi"-noun-fr "Daoudi"-properNoun-ca
"Daoudi"-properNoun-ca "Daoudi"-noun-fr
"Daoudi"-properNoun-ca "Daoudi"-properNoun-fr
"Daoudi"-properNoun-fr "Daoudi"-properNoun-ca
"Sunyol"-noun-fr "Sunyol"-properNoun-ca
"Sunyol"-properNoun-ca "Sunyol"-noun-fr
"Sunyol"-properNoun-ca "Sunyol"-properNoun-fr
"Sunyol"-properNoun-fr "Sunyol"-properNoun-ca
"dix-neuvième"-adjective-fr "dinovè"-adjective-ca
"dinovè"-adjective-ca "dix-neuvième"-adjective-fr
"Palacios"-noun-fr "Palacios"-properNoun-ca
"Palacios"-properNoun-ca "Palacios"-noun-fr
"Palacios"-properNoun-ca "Palacios"-properNoun-fr
"Palacios"-properNoun-fr "Palacios"-properNoun-ca
"Barri"-noun-fr "Barri"-properNoun-ca
"Barri"-properNoun-ca "Barri"-noun-fr
"Barri"-properNoun-ca "Barri"-properNoun-fr
"Barri"-properNoun-fr "Barri"-properNoun-ca
"prévisiblement"-adverb-fr "previsiblement"-adverb-ca
"previsiblement"-adverb-ca "prévisiblement"-adverb-fr
"viscère"-noun-fr "víscera"-noun-ca
"víscera"-noun-ca "viscère"-noun-fr
"Corbi"-noun-fr "Corbi"-properNoun-ca
"Corbi"-properNoun-ca "Corbi"-noun-fr
"Corbi"-properNoun-ca "Corbi"-properNoun-fr
"Corbi"-properNoun-fr "Corbi"-properNoun-ca
"corpulent"-adjective-fr "corpulent"-adjective-ca
"corpulent"-adjective-ca "corpulent"-adjective-fr
"Monforte"-noun-fr "Monforte"-properNoun-ca
"Monforte"-properNoun-ca "Monforte"-noun-fr
"Monforte"-properNoun-ca "Monforte"-properNoun-fr
"Monforte"-properNoun-fr "Monforte"-properNoun-ca
"Liboiron"-noun-fr "Liboiron"-properNoun-ca
"Liboiron"-properNoun-ca "Liboiron"-noun-fr
"Liboiron"-properNoun-ca "Liboiron"-properNoun-fr
"Liboiron"-properNoun-fr "Liboiron"-properNoun-ca
"Lechado"-noun-fr "Lechado"-properNoun-ca
"Lechado"-properNoun-ca "Lechado"-noun-fr
"Lechado"-properNoun-ca "Lechado"-properNoun-fr
"Lechado"-properNoun-fr "Lechado"-properNoun-ca
"Negrete"-noun-fr "Negrete"-properNoun-ca
"Negrete"-properNoun-ca "Negrete"-noun-fr
"Negrete"-properNoun-ca "Negrete"-properNoun-fr
"Negrete"-properNoun-fr "Negrete"-properNoun-ca
"Lindo"-noun-fr "Lindo"-properNoun-ca
"Lindo"-properNoun-ca "Lindo"-noun-fr
"Lindo"-properNoun-ca "Lindo"-properNoun-fr
"Lindo"-properNoun-fr "Lindo"-properNoun-ca
"revente"-noun-fr "revenda"-noun-ca
"revenda"-noun-ca "revente"-noun-fr
"Zhu"-noun-fr "Zhu"-properNoun-ca
"Zhu"-properNoun-ca "Zhu"-noun-fr
"Zhu"-properNoun-ca "Zhu"-properNoun-fr
"Zhu"-properNoun-fr "Zhu"-properNoun-ca
"Gal·les"-properNoun-ca "Pays de Galles"-properNoun-fr
"Pays de Galles"-properNoun-fr "Gal·les"-properNoun-ca
"Pays de Galles"-properNoun-fr "País de Gal·les"-properNoun-ca
"Recuero"-noun-fr "Recuero"-properNoun-ca
"Recuero"-properNoun-ca "Recuero"-noun-fr
"Recuero"-properNoun-ca "Recuero"-properNoun-fr
"Recuero"-properNoun-fr "Recuero"-properNoun-ca
"métaphorique"-adjective-fr "metafòric"-adjective-ca
"metafòric"-adjective-ca "métaphorique"-adjective-fr
"importateur"-noun-fr "importador"-noun-ca
"importador"-noun-ca "importateur"-noun-fr
"exemplificar"-verb-ca "illustrer"-verb-fr
"illustrer"-verb-fr "exemplificar"-verb-ca
"criminellement"-adverb-fr "criminalment"-adverb-ca
"criminalment"-adverb-ca "criminellement"-adverb-fr
"Calzado"-noun-fr "Calzado"-properNoun-ca
"Calzado"-properNoun-ca "Calzado"-noun-fr
"Calzado"-properNoun-ca "Calzado"-properNoun-fr
"Calzado"-properNoun-fr "Calzado"-properNoun-ca
"tulipe"-noun-fr "tulipa"-noun-ca
"tulipa"-noun-ca "tulipe"-noun-fr
"trigonométrique"-adjective-fr "trigonomètric"-adjective-ca
"trigonomètric"-adjective-ca "trigonométrique"-adjective-fr
"saoudien"-adjective-fr "saudita"-adjective-ca
"saudita"-adjective-ca "saoudien"-adjective-fr
"saudita"-adjective-ca "saoudite"-adjective-fr
"saoudite"-adjective-fr "saudita"-adjective-ca
"désastre"-noun-fr "desastre"-noun-ca
"desastre"-noun-ca "désastre"-noun-fr
"Kadjulik"-noun-fr "Kadjulik"-properNoun-ca
"Kadjulik"-properNoun-ca "Kadjulik"-noun-fr
"Kadjulik"-properNoun-ca "Kadjulik"-properNoun-fr
"Kadjulik"-properNoun-fr "Kadjulik"-properNoun-ca
"candide"-adjective-fr "càndid"-adjective-ca
"càndid"-adjective-ca "candide"-adjective-fr
"duo"-noun-fr "duo"-noun-ca
"duo"-noun-fr "duet"-noun-ca
"duo"-noun-ca "duo"-noun-fr
"duet"-noun-ca "duo"-noun-fr
"tangentiellement"-adverb-fr "tangencialment"-adverb-ca
"tangencialment"-adverb-ca "tangentiellement"-adverb-fr
"Pertusa"-noun-fr "Pertusa"-properNoun-ca
"Pertusa"-properNoun-ca "Pertusa"-noun-fr
"Pertusa"-properNoun-ca "Pertusa"-properNoun-fr
"Pertusa"-properNoun-fr "Pertusa"-properNoun-ca
"Delaware"-properNoun-fr "Delaware"-properNoun-ca
"Delaware"-properNoun-ca "Delaware"-properNoun-fr
"lubrique"-adjective-fr "lúbric"-adjective-ca
"lúbric"-adjective-ca "lubrique"-adjective-fr
"Singer"-noun-fr "Singer"-properNoun-ca
"Singer"-properNoun-ca "Singer"-noun-fr
"Singer"-properNoun-ca "Singer"-properNoun-fr
"Singer"-properNoun-fr "Singer"-properNoun-ca
"évacuer"-verb-fr "desallotjar"-verb-ca
"desallotjar"-verb-ca "évacuer"-verb-fr
"desallotjar"-verb-ca "déloger"-verb-fr
"déloger"-verb-fr "desallotjar"-verb-ca
"Billette"-noun-fr "Billette"-properNoun-ca
"Billette"-properNoun-ca "Billette"-noun-fr
"Billette"-properNoun-ca "Billette"-properNoun-fr
"Billette"-properNoun-fr "Billette"-properNoun-ca
"Bou"-noun-fr "Bou"-properNoun-ca
"Bou"-properNoun-ca "Bou"-noun-fr
"Bou"-properNoun-ca "Bou"-properNoun-fr
"Bou"-properNoun-fr "Bou"-properNoun-ca
"biscayen"-adjective-fr "biscaí"-adjective-ca
"biscaí"-adjective-ca "biscayen"-adjective-fr
"Jean-Claude"-noun-fr "Jean-Claude"-properNoun-ca
"Jean-Claude"-properNoun-ca "Jean-Claude"-noun-fr
"Jean-Claude"-properNoun-ca "Jean-Claude"-properNoun-fr
"Jean-Claude"-properNoun-fr "Jean-Claude"-properNoun-ca
"Pominville"-noun-fr "Pominville"-properNoun-ca
"Pominville"-properNoun-ca "Pominville"-noun-fr
"Pominville"-properNoun-ca "Pominville"-properNoun-fr
"Pominville"-properNoun-fr "Pominville"-properNoun-ca
"Racicot"-noun-fr "Racicot"-properNoun-ca
"Racicot"-properNoun-ca "Racicot"-noun-fr
"Racicot"-properNoun-ca "Racicot"-properNoun-fr
"Racicot"-properNoun-fr "Racicot"-properNoun-ca
"Deleon"-noun-fr "Deleon"-properNoun-ca
"Deleon"-properNoun-ca "Deleon"-noun-fr
"Deleon"-properNoun-ca "Deleon"-properNoun-fr
