"10a"-adjective-eo "Xème"-adjective-fr
"porparolanto"-noun-eo "intercesseur"-noun-fr
"Port"-properNoun-eo "Port"-properNoun-fr
"portado"-noun-eo "portage"-noun-fr
"portanto"-noun-eo "porteur"-noun-fr
"Port Coquitlam"-properNoun-eo "Port Coquitlam"-properNoun-fr
"Port-de-Bouc"-properNoun-eo "Port-de-Bouc"-properNoun-fr
"portebla"-adjective-eo "portable"-adjective-fr
"portebla afiŝo"-noun-eo "pancarte"-noun-fr
"portebla bebseĝo"-noun-eo "porte-bébé"-noun-fr
"portempa"-adjective-eo "temporaire"-adjective-fr
"portempe"-adverb-eo "temporairement"-adverb-fr
"portepeo"-noun-eo "porte-drapeau"-noun-fr
"portepeo"-noun-eo "porteépée"-noun-fr
"portepeo"-noun-eo "porte-épée"-noun-fr
"portiko"-noun-eo "galerie à colonnes"-noun-fr
"portiko"-noun-eo "portique"-noun-fr
"portilo"-noun-eo "appareil de levage"-noun-fr
"portilo"-noun-eo "chariot"-noun-fr
"portilo"-noun-eo "couchette"-noun-fr
"portisto"-noun-eo "porteur"-noun-fr
"Porto-Riko"-properNoun-eo "Porto Rico"-properNoun-fr
"portoseĝo"-noun-eo "chaise à porteurs"-noun-fr
"portreto"-noun-eo "portrait"-noun-fr
"portugala"-adjective-eo "portugais"-adjective-fr
"Portugalio"-properNoun-eo "Portugal"-properNoun-fr
"portugalo"-noun-eo "Portugais"-noun-fr
"portulako"-noun-eo "pourpier"-noun-fr
"porvivaĵo"-noun-eo "vivres"-noun-fr
"poŝa"-adjective-eo "de poche"-adjective-fr
"POSCO"-properNoun-eo "POSCO"-properNoun-fr
"poseda"-adjective-eo "de possession"-adjective-fr
"poseda"-adjective-eo "possessif"-adjective-fr
"poseda"-adjective-eo "propriétaire"-adjective-fr
"posedaĵo"-noun-eo "propriété"-noun-fr
"posedaĵo"-noun-eo "possession"-noun-fr
"posedanto"-noun-eo "détenteur"-noun-fr
"posedanto"-noun-eo "possesseur"-noun-fr
"posedanto"-noun-eo "propriétaire"-noun-fr
"posede"-adverb-eo "possessivement"-adverb-fr
"posedema"-adjective-eo "possessif"-adjective-fr
"posedeme"-adverb-eo "possessivement"-adverb-fr
"posedo"-noun-eo "possession"-noun-fr
"posesivo"-noun-eo "pronom possessif"-noun-fr
"poŝeto"-noun-eo "pochette"-noun-fr
"poŝhorloĝo"-noun-eo "montre"-noun-fr
"po-signo"-noun-eo "arobase"-noun-fr
"poŝkomputilo"-noun-eo "ordinateur de poche"-noun-fr
"poŝkomputilo"-noun-eo "palmtop"-noun-fr
"poŝlampo"-noun-eo "lampe de poche"-noun-fr
"poŝlampo"-noun-eo "lanterne"-noun-fr
"poŝo"-noun-eo "poche"-noun-fr
"Possession"-properNoun-eo "Possession"-properNoun-fr
"posta"-adjective-eo "arrière"-adjective-fr
"post"-adverb-eo "post"-adverb-fr
"post"-preposition-eo "après"-preposition-fr
"post"-preposition-eo "au bout de"-preposition-fr
"post"-preposition-eo "derrière"-preposition-fr
"poŝta"-adjective-eo "postal"-adjective-fr
"posta steveno"-noun-eo "étambot"-noun-fr
"posta steveno"-noun-eo "poupe"-noun-fr
"posta tago"-noun-eo "jour suivant"-noun-fr
"posta tago"-noun-eo "lendemain"-noun-fr
"postaĵo"-noun-eo "derrière"-noun-fr
"poŝtaĵo"-noun-eo "courrier"-noun-fr
"postaĵotruo"-noun-eo "anus"-noun-fr
"postaĵotruo"-noun-eo "trou du cul"-noun-fr
"postamento"-noun-eo "chevalet"-noun-fr
"postamento"-noun-eo "pied"-noun-fr
"postamento"-noun-eo "tablette"-noun-fr
"postanto"-noun-eo "successeur"-noun-fr
"post nelonge"-adverb-eo "dans peu de temps"-adverb-fr
"post nelonge"-adverb-eo "à brève échéance"-adverb-fr
"postbuŝo"-noun-eo "arrière-bouche"-noun-fr
"postbutiko"-noun-eo "arrière-boutique"-noun-fr
"poste"-adverb-eo "après"-adverb-fr
"poste"-adverb-eo "ensuite"-adverb-fr
"poste"-adverb-eo "plus tard"-adverb-fr
"poste"-adverb-eo "postérieurement"-adverb-fr
"poste"-adverb-eo "puis"-adverb-fr
"poste"-adverb-eo "tantôt"-adverb-fr
"poste"-adverb-eo "dans la suite"-adverb-fr
"poste"-adverb-eo "par la suite"-adverb-fr
"postebrio"-noun-eo "gueule de bois"-noun-fr
"postebrio"-noun-eo "ressac"-noun-fr
"postefiko"-noun-eo "effet secondaire"-noun-fr
"Poste Italiane"-properNoun-eo "Poste Italiane"-properNoun-fr
"poŝtejo"-noun-eo "poste"-noun-fr
"poŝtelefonio"-noun-eo "téléphonie mobile"-noun-fr
"poŝtelefono"-noun-eo "portable"-noun-fr
"poŝtelefono"-noun-eo "téléphone cellulaire"-noun-fr
"poŝtelefono"-noun-eo "téléphone mobile"-noun-fr
"poŝtelefono"-noun-eo "téléphone portable"-noun-fr
"poŝtelefono"-noun-eo "GSM"-noun-fr
"poŝtelefono"-noun-eo "natel"-noun-fr
"posteno"-noun-eo "emploi"-noun-fr
"posteno"-noun-eo "poste"-noun-fr
"posteno"-noun-eo "charge"-noun-fr
"postesigno"-noun-eo "trace"-noun-fr
"postesigno"-noun-eo "vestige"-noun-fr
"posteulo"-noun-eo "successeur"-noun-fr
"postfalĉaĵo"-noun-eo "regain"-noun-fr
"postfojno"-noun-eo "arrière-foin"-noun-fr
"postfojno"-noun-eo "refoin"-noun-fr
"postfojno"-noun-eo "regain"-noun-fr
"postgenepoj"-noun-eo "arrière-petits-enfants"-noun-fr
"postgrumbli"-verb-eo "ronchonner"-verb-fr
"postgusto"-noun-eo "arrière-goût"-noun-fr
"postgvardio"-noun-eo "arrière-garde"-noun-fr
"postiĉa"-adjective-eo "postiche"-adjective-fr
"postiliono"-noun-eo "postillon"-noun-fr
"poŝtilo"-noun-eo "messagerie"-noun-fr
"poŝtisto"-noun-eo "postier"-noun-fr
"poŝtisto"-noun-eo "facteur"-noun-fr
"postkejnsisma"-adjective-eo "post-keynésien"-adjective-fr
"postkejnsismo"-noun-eo "post-keynésianisme"-noun-fr
"postkejnsista"-adjective-eo "post-keynésien"-adjective-fr
"postkejnsisto"-noun-eo "post-keynésien"-noun-fr
"poŝtkesto"-noun-eo "boîte à lettres"-noun-fr
"poŝtkesto"-noun-eo "boite à lettres"-noun-fr
"postklasika"-adjective-eo "post-classique"-adjective-fr
"postklasike"-adverb-eo "post-classiquement"-adverb-fr
"poŝtkodo"-noun-eo "code postal"-noun-fr
"postkolekto"-noun-eo "grappillage"-noun-fr
"postkongreso"-noun-eo "après-congrès"-noun-fr
"postkropo"-noun-eo "gésier"-noun-fr
"postkulisa"-adjective-eo "caché"-adjective-fr
"postlumoj"-noun-eo "feux arrière"-noun-fr
"postmanĝaĵo"-noun-eo "dessert"-noun-fr
"postmanĝo"-noun-eo "après-dinée"-noun-fr
"postmanĝo"-noun-eo "après-midi"-noun-fr
"postmasto"-noun-eo "mât d'artimon"-noun-fr
"postmasto"-noun-eo "artimon"-noun-fr
"postmilita"-adjective-eo "d'après-guerre"-adjective-fr
"postmoderna"-adjective-eo "postmoderne"-adjective-fr
"postmorgaŭ"-adverb-eo "après-demain"-adverb-fr
"postmorgaŭ matene"-adverb-eo "après-demain matin"-adverb-fr
"postmorgaŭ nokte"-adverb-eo "après-demain soir"-adverb-fr
"postmorgaŭ posttagmeze"-adverb-eo "après-demain après-midi"-adverb-fr
"postmorgaŭ vespere"-adverb-eo "après-demain soir"-adverb-fr
"postmorta"-adjective-eo "d'après la mort"-adjective-fr
"postmorta"-adjective-eo "posthume"-adjective-fr
"postmorta"-adjective-eo "post-mortem"-adjective-fr
"postmorte"-adverb-eo "posthumement"-adverb-fr
"postnaskita"-adjective-eo "junior"-adjective-fr
"postnepo"-noun-eo "arrière-petite-fille"-noun-fr
"postnepo"-noun-eo "arrière-petit-fils"-noun-fr
"poŝto"-noun-eo "poste"-noun-fr
"poŝto"-noun-eo "courrier"-noun-fr
"poŝtokodo"-noun-eo "code postal"-noun-fr
"postpalato"-noun-eo "palais mou"-noun-fr
"postpalato"-noun-eo "voile du palais"-noun-fr
"postparolo"-noun-eo "postface"-noun-fr
"postparolo"-noun-eo "épilogue"-noun-fr
"postpozicio"-noun-eo "postposition"-noun-fr
"poŝtranĉilo"-noun-eo "canif"-noun-fr
"poŝtranĉilo"-noun-eo "couteau"-noun-fr
"postremilo"-noun-eo "godille"-noun-fr
"poŝtrestante"-adverb-eo "poste restante"-adverb-fr
"postrevolucia"-adjective-eo "d'après la révolution"-adjective-fr
"postrevolucia"-adjective-eo "post-révolutionnaire"-adjective-fr
"postsigno"-noun-eo "trace"-noun-fr
"postsigno"-noun-eo "vestige"-noun-fr
"postskribo"-noun-eo "post-scriptum"-noun-fr
"postsovetia"-adjective-eo "post-soviétique"-adjective-fr
"poststrio"-noun-eo "sillage"-noun-fr
"posttagmezo"-noun-eo "après-midi"-noun-fr
"posttraktado"-noun-eo "posttraitement"-noun-fr
"posttraktilo"-noun-eo "programme de posttraitement"-noun-fr
"poŝtuko"-noun-eo "mouchoir"-noun-fr
"postulado"-noun-eo "réquisition"-noun-fr
"postulanto"-noun-eo "requérant"-noun-fr
"postulanto"-noun-eo "demandeur"-noun-fr
"postulati"-verb-eo "postuler"-verb-fr
"postulato"-noun-eo "postulat"-noun-fr
"postulema"-adjective-eo "exigeant"-adjective-fr
"postulema"-adjective-eo "impérieux"-adjective-fr
"postuleme"-adverb-eo "impérieusement"-adverb-fr
"postulo"-noun-eo "exigence"-noun-fr
"postvango"-noun-eo "fesse"-noun-fr
"postveturilo"-noun-eo "remorque"-noun-fr
"postvivado"-noun-eo "survie"-noun-fr
"postvivado"-noun-eo "survivance"-noun-fr
"postvivanto"-noun-eo "survivant"-noun-fr
"postvivinta"-adjective-eo "survivant"-adjective-fr
"postvivinto"-noun-eo "survivant"-noun-fr
"potaĵo"-noun-eo "faïence"-noun-fr
"potaso"-noun-eo "potasse"-noun-fr
"potenca"-adjective-eo "puissant"-adjective-fr
"potence"-adverb-eo "puissamment"-adverb-fr
"potenciala"-adjective-eo "potentiel"-adjective-fr
"potenciala diferenco"-noun-eo "voltage"-noun-fr
"potenciala diferenco"-noun-eo "différence de potentiel"-noun-fr
"potenciale"-adverb-eo "potentiellement"-adverb-fr
"potencialhava"-adjective-eo "de gradient"-adjective-fr
"potencialhava"-adjective-eo "de potentiel"-adjective-fr
"potencialhava"-adjective-eo "potentiel"-adjective-fr
"potencialo"-noun-eo "potentiel"-noun-fr
"potenciganto"-noun-eo "exposant"-noun-fr
"potencigato"-noun-eo "base"-noun-fr
"potencigo"-noun-eo "élévation à une puissance"-noun-fr
"potencigo"-noun-eo "exponentiation"-noun-fr
"potenco"-noun-eo "puissance"-noun-fr
"potenco"-noun-eo "domination"-noun-fr
"potenco"-noun-eo "maîtrise"-noun-fr
"potencoserio"-noun-eo "série entière"-noun-fr
"poterno"-noun-eo "poterne"-noun-fr
"poto"-noun-eo "pot"-noun-fr
"poŭpo"-noun-eo "poupe"-noun-fr
"povo"-noun-eo "pouvoir"-noun-fr
"povra"-adjective-eo "pauvre"-adjective-fr
"pozi"-verb-eo "frimer"-verb-fr
"pozi"-verb-eo "poser"-verb-fr
"pozicia frakcio"-noun-eo "fraction systématique"-noun-fr
"pozicio"-noun-eo "position"-noun-fr
"Pozidono"-properNoun-eo "Poséidon"-properNoun-fr
"pozisto"-noun-eo "modèle vivant"-noun-fr
"pozisto"-noun-eo "modèle"-noun-fr
"pozitiva"-adjective-eo "positif"-adjective-fr
"pozitiva"-adjective-eo "direct"-adjective-fr
"pozitive"-adverb-eo "positivement"-adverb-fr
"pozitivisma"-adjective-eo "positiviste"-adjective-fr
"pozitivismo"-noun-eo "positivisme"-noun-fr
"pozitivista"-adjective-eo "positiviste"-adjective-fr
"pozitivisto"-noun-eo "positiviste"-noun-fr
"pozitrono"-noun-eo "positron"-noun-fr
"pozitrono"-noun-eo "positon"-noun-fr
"pozo"-noun-eo "attitude physique"-noun-fr
"pozo"-noun-eo "pose"-noun-fr
"PP"-noun-eo "PP"-noun-fr
"PPR"-properNoun-eo "PPR"-properNoun-fr
"praarbaro"-noun-eo "forêt"-noun-fr
"praavo"-noun-eo "arrière-grand-mère"-noun-fr
"praavo"-noun-eo "arrière-grand-père"-noun-fr
"praavo"-noun-eo "aïeul"-noun-fr
"praeksplodo"-noun-eo "big bang"-noun-fr
"prageavoj"-noun-eo "arrière-grands-parents"-noun-fr
"pragenepoj"-noun-eo "arrière-petits-enfants"-noun-fr
"pragmata"-adjective-eo "pragmatique"-adjective-fr
"pragmate"-adverb-eo "pragmatiquement"-adverb-fr
"pragmatiko"-noun-eo "pragmatique"-noun-fr
"pragmatismo"-noun-eo "pragmatisme"-noun-fr
"Prago"-properNoun-eo "Prague"-properNoun-fr
"prahistoria"-adjective-eo "protohistorique"-adjective-fr
"prahistorie"-adverb-eo "protohistoriquement"-adverb-fr
"prahistorio"-noun-eo "protohistoire"-noun-fr
"prahomo"-noun-eo "homme préhistorique"-noun-fr
"praknalo"-noun-eo "big bang"-noun-fr
"prakontinento"-noun-eo "supercontinent"-noun-fr
"praktike"-adverb-eo "pratiquement"-adverb-fr
"praktiko"-noun-eo "pratique"-noun-fr
"praktiva"-adjective-eo "fonctionnel"-adjective-fr
"praktive"-adverb-eo "fonctionnellement"-adverb-fr
"praloĝanto"-noun-eo "aborigène"-noun-fr
"praloĝanto"-noun-eo "indigène"-noun-fr
"pramo"-noun-eo "bac"-noun-fr
"pramŝipo"-noun-eo "bac"-noun-fr
"pranepo"-noun-eo "arrière-petite-fille"-noun-fr
"pranepo"-noun-eo "arrière-petit-fils"-noun-fr
"pranevo"-noun-eo "petite-nièce"-noun-fr
"pranevo"-noun-eo "petit-neveu"-noun-fr
"prapatraro"-noun-eo "ascendance"-noun-fr
"prapatro"-noun-eo "ancêtre"-noun-fr
"prapatro"-noun-eo "ascendant"-noun-fr
"prapatro"-noun-eo "aïeux"-noun-fr
"prapeko"-noun-eo "péché originel"-noun-fr
"pratipo"-noun-eo "archétype"-noun-fr
"prava"-adjective-eo "ayant raison"-adjective-fr
"prava"-adjective-eo "justifié"-adjective-fr
"prava"-adjective-eo "légitime"-adjective-fr
"prave"-adverb-eo "avec justesse"-adverb-fr
"prave"-adverb-eo "c'est juste"-adverb-fr
"praviga"-adjective-eo "justificatif"-adjective-fr
"praviga"-adjective-eo "justificateur"-adjective-fr
"praviganto"-noun-eo "justificateur"-noun-fr
"pravigo"-noun-eo "justification"-noun-fr
"pravo"-noun-eo "bon droit"-noun-fr
"prazeodimo"-noun-eo "praséodyme"-noun-fr
"precedenco"-noun-eo "antécédent"-noun-fr
"precedenco"-noun-eo "précédent"-noun-fr
"precepto"-noun-eo "précepte"-noun-fr
"precipa"-adjective-eo "essentiel"-adjective-fr
"precipa"-adjective-eo "principal"-adjective-fr
"precipe"-adverb-eo "essentiellement"-adverb-fr
"precipe"-adverb-eo "principalement"-adverb-fr
"precipe"-adverb-eo "surtout"-adverb-fr
"precipe"-adverb-eo "avant tout"-adverb-fr
"precipe ne"-adverb-eo "surtout pas"-adverb-fr
"preciza"-adjective-eo "précis"-adjective-fr
"precizeco"-noun-eo "précision"-noun-fr
"preda"-adjective-eo "prédateur"-adjective-fr
"predanto"-noun-eo "prédateur"-noun-fr
"predi"-verb-eo "faire sa proie de"-verb-fr
"predi"-verb-eo "emparer"-verb-fr
"predikativo"-noun-eo "attribut"-noun-fr
"predikato"-noun-eo "prédicat"-noun-fr
"prediko"-noun-eo "prêche"-noun-fr
"prediko"-noun-eo "prédication"-noun-fr
"prediko"-noun-eo "sermon"-noun-fr
"predo"-noun-eo "proie"-noun-fr
"prefaco"-noun-eo "préface"-noun-fr
"prefaco"-noun-eo "avant-propos"-noun-fr
"prefekta"-adjective-eo "préfectoral"-adjective-fr
"prefektejo"-noun-eo "préfecture"-noun-fr
"prefekto"-noun-eo "préfet"-noun-fr
"prefektujo"-noun-eo "préfecture"-noun-fr
"preferata"-adjective-eo "favori"-adjective-fr
"preferato"-noun-eo "favori"-noun-fr
"prefere"-adverb-eo "de préférence"-adverb-fr
"prefere"-adverb-eo "plutôt"-adverb-fr
"preferinda"-adjective-eo "préférable"-adjective-fr
"preferindaĵo"-noun-eo "meilleur choix"-noun-fr
"preferinde"-adverb-eo "préférablement"-adverb-fr
"prefero"-noun-eo "prédilection"-noun-fr
"prefero"-noun-eo "préférence"-noun-fr
"preĝejo"-noun-eo "église"-noun-fr
"preĝo"-noun-eo "prière"-noun-fr
"preĝoĉambro"-noun-eo "oratoire"-noun-fr
"preĝolibro"-noun-eo "livre de prière"-noun-fr
"preĝolibro"-noun-eo "bréviaire"-noun-fr
"prelato"-noun-eo "prélat"-noun-fr
"preleganto"-noun-eo "conférencier"-noun-fr
"prelegi"-verb-eo "donner une conférence"-verb-fr
"prelegi"-verb-eo "disserter"-verb-fr
"prelego"-noun-eo "assise"-noun-fr
"prelego"-noun-eo "conférence"-noun-fr
"prelego"-noun-eo "exposé"-noun-fr
"preludo"-noun-eo "prélude"-noun-fr
"prema"-adjective-eo "oppressant"-adjective-fr
"prema"-adjective-eo "pressant"-adjective-fr
"premado"-noun-eo "pression"-noun-fr
"Premafin"-properNoun-eo "Premafin"-properNoun-fr
"Premafin Finanziaria"-properNoun-eo "Premafin Finanziaria"-properNoun-fr
"premaĵo"-noun-eo "comprimé"-noun-fr
"premateco"-noun-eo "sujétion"-noun-fr
"premateco"-noun-eo "assujétissement"-noun-fr
"premateco"-noun-eo "oppression"-noun-fr
"premejo"-noun-eo "pressoir"-noun-fr
"premgrupo"-noun-eo "groupe de pression"-noun-fr
"premgrupo"-noun-eo "lobby"-noun-fr
"premhoro"-noun-eo "heure de pointe"-noun-fr
"premiero"-noun-eo "étrenne"-noun-fr
"premiero"-noun-eo "première"-noun-fr
"premiito"-noun-eo "gagnant"-noun-fr
"premiito"-noun-eo "lauréat"-noun-fr
"premilo"-noun-eo "pressoir"-noun-fr
"premilo"-noun-eo "presse"-noun-fr
"premio"-noun-eo "cadeau promotionnel"-noun-fr
"premio"-noun-eo "prime"-noun-fr
"premio"-noun-eo "prix"-noun-fr
"premio"-noun-eo "Prix"-noun-fr
"premio de Romo"-noun-eo "prix de Rome"-noun-fr
"premiolisto"-noun-eo "palmarès"-noun-fr
"premiso"-noun-eo "prémisse"-noun-fr
"premiteco"-noun-eo "assujétissement"-noun-fr
"premiteco"-noun-eo "oppression"-noun-fr
"premiteco"-noun-eo "sujétion"-noun-fr
"premmaŝino"-noun-eo "presse"-noun-fr
"premo"-noun-eo "oppression"-noun-fr
"premo"-noun-eo "pression"-noun-fr
"prempenso"-noun-eo "obsession"-noun-fr
"prempinglo"-noun-eo "punaise"-noun-fr
"premsigno"-noun-eo "empreinte"-noun-fr
"premsonĝo"-noun-eo "cauchemar"-noun-fr
"premsonĝo"-noun-eo "mauvais rêve"-noun-fr
"prenita"-adjective-eo "emprisonné"-adjective-fr
"preno"-noun-eo "prise"-noun-fr
"prepara"-adjective-eo "préparateur"-adjective-fr
"prepara"-adjective-eo "préparatif"-adjective-fr
"prepara"-adjective-eo "préparatoire"-adjective-fr
"preparado"-noun-eo "préparation"-noun-fr
"prepare"-adverb-eo "préparativement"-adverb-fr
"preparisto"-noun-eo "préparateur"-noun-fr
"preparo"-noun-eo "préparatif"-noun-fr
"preparo"-noun-eo "préparation"-noun-fr
"preposto"-noun-eo "curé"-noun-fr
"prepozicio"-noun-eo "préposition"-noun-fr
"prerio"-noun-eo "prairie"-noun-fr
"presa"-adjective-eo "imprimé"-adjective-fr
"presa"-adjective-eo "typographique"-adjective-fr
"presaĵo"-noun-eo "imprimé"-noun-fr
"presarto"-noun-eo "imprimerie"-noun-fr
"pres-arto"-noun-eo "imprimerie"-noun-fr
"presbiopa"-adjective-eo "presbyte"-adjective-fr
"presbiopeco"-noun-eo "presbytie"-noun-fr
"presbiopulo"-noun-eo "presbyte"-noun-fr
"presbitera"-adjective-eo "presbytéral"-adjective-fr
"presbiteriana"-adjective-eo "presbytérien"-adjective-fr
"presbiterianismo"-noun-eo "presbytérianisme"-noun-fr
"presbiteriano"-noun-eo "presbytérien"-noun-fr
"prese"-adverb-eo "typographiquement"-adverb-fr
"presebla"-adjective-eo "imprimable"-adjective-fr
"presejo"-noun-eo "imprimerie"-noun-fr
"preselekti"-verb-eo "présélectionner"-verb-fr
"preselekto"-noun-eo "présélection"-noun-fr
"presilo"-noun-eo "imprimante"-noun-fr
"presisto"-noun-eo "imprimeur"-noun-fr
"presita"-adjective-eo "imprimé"-adjective-fr
"preskaŭ"-adverb-eo "quasiment"-adverb-fr
"preskaŭ certe konverĝa"-adjective-eo "convergent presque sûrement"-adjective-fr
"preskaŭ ĉie"-adverb-eo "presque partout"-adverb-fr
"preskoboldo"-noun-eo "Titi Vilus"-noun-fr
"preskribi"-verb-eo "prescrire"-verb-fr
"preskribi"-verb-eo "décrire"-verb-fr
"preskripto"-noun-eo "prescription"-noun-fr
"preso"-noun-eo "impression"-noun-fr
"presprovaĵo"-noun-eo "épreuve"-noun-fr
"prestidigitatoro"-noun-eo "prestidigitateur"-noun-fr
"prestidigitatoro"-noun-eo "illusionniste"-noun-fr
"prestiĝa"-adjective-eo "prestigieux"-adjective-fr
"prestiĝe"-adverb-eo "prestigieusement"-adverb-fr
"prestiĝo"-noun-eo "prestige"-noun-fr
"preta"-adjective-eo "prêt"-adjective-fr
"preteksti"-verb-eo "prétexter"-verb-fr
"preteksti"-verb-eo "alléguer"-verb-fr
"preteksto"-noun-eo "prétexte"-noun-fr
"pretendanto"-noun-eo "prétendant"-noun-fr
"pretendema"-adjective-eo "prétentieux"-adjective-fr
"pretendeme"-adverb-eo "prétentieusement"-adverb-fr
"pretendemulo"-noun-eo "prétentieux"-noun-fr
"pretendo"-noun-eo "présomption"-noun-fr
"preterdistanci"-verb-eo "distancer"-verb-fr
"pretere"-adverb-eo "au delà"-adverb-fr
"pretere"-adverb-eo "au-delà"-adverb-fr
"preterfluge"-adverb-eo "au vol"-adverb-fr
"preterfluge"-adverb-eo "en passant"-adverb-fr
"pretertrakti"-verb-eo "survoler"-verb-fr
"pretervola"-adjective-eo "inconscient"-adjective-fr
"pretervola"-adjective-eo "spontané"-adjective-fr
"pretervole"-adverb-eo "spontanément"-adverb-fr
"pretoro"-noun-eo "préteur"-noun-fr
"preventa"-adjective-eo "préventif"-adjective-fr
"preventa"-adjective-eo "préservatif"-adjective-fr
"prevente"-adverb-eo "préventivement"-adverb-fr
"preventi"-verb-eo "éviter"-verb-fr
"preventi"-verb-eo "parer"-verb-fr
"preventi"-verb-eo "prévenir"-verb-fr
"preventilo"-noun-eo "préservatif"-noun-fr
"prezenco"-noun-eo "présent"-noun-fr
"prezento"-noun-eo "générique"-noun-fr
"prezidanteco"-noun-eo "présidence"-noun-fr
"prezidanto"-noun-eo "président"-noun-fr
"prezidenta"-adjective-eo "présidentiel"-adjective-fr
"prezidento"-noun-eo "président"-noun-fr
"prezo"-noun-eo "prix"-noun-fr
"prezotaksado"-noun-eo "devis"-noun-fr
"prezotakso"-noun-eo "devis"-noun-fr
"prezpropono"-noun-eo "devis"-noun-fr
"pri"-preposition-eo "à propos de"-preposition-fr
"pri"-preposition-eo "à_sur"-preposition-fr
"pri"-preposition-eo "de_sur"-preposition-fr
"pri"-preposition-eo "ès"-preposition-fr
"pri kiu"-pronoun-eo "auquel"-pronoun-fr
"pri kiu"-pronoun-eo "auquel"-relativePronoun-fr
"pri kiu"-relativePronoun-eo "auquel"-pronoun-fr
"pri kiu"-relativePronoun-eo "auquel"-relativePronoun-fr
"pri tio"-pronoun-eo "en"-adverb-fr
"pri tio"-pronoun-eo "en"-pronoun-fr
"pridemandado"-noun-eo "interrogatoire"-noun-fr
"pridiri"-verb-eo "dépeindre"-verb-fr
"pridiskuti"-verb-eo "discuter"-verb-fr
"pridiskuto"-noun-eo "délibération"-noun-fr
"pridubado"-noun-eo "mise en question"-noun-fr
"pridubebla"-adjective-eo "douteux"-adjective-fr
"pridubo"-noun-eo "mise en question"-noun-fr
"pridubo"-noun-eo "remise en question"-noun-fr
"prifosado"-noun-eo "fouille"-noun-fr
"priinstrua"-adjective-eo "didactique"-adjective-fr
"priinstrua"-adjective-eo "pédagogique"-adjective-fr
"priinstrue"-adverb-eo "didactiquement"-adverb-fr
"priinstrue"-adverb-eo "pédagogiquement"-adverb-fr
"prikonstitucia"-adjective-eo "constitutionnaliste"-adjective-fr
"priloĝado"-noun-eo "peuplement"-noun-fr
"priloĝi"-verb-eo "occuper"-verb-fr
"prima"-adjective-eo "premier"-adjective-fr
"primara"-adjective-eo "primaire"-adjective-fr
"primato"-noun-eo "primate"-noun-fr
"primavero"-noun-eo "printemps"-noun-fr
"primitiva"-adjective-eo "primitif"-adjective-fr
"primitive"-adverb-eo "primitivement"-adverb-fr
"primo"-noun-eo "élément premier"-noun-fr
"primo"-noun-eo "nombre premier"-noun-fr
"primuso"-noun-eo "réchaud"-noun-fr
"Prince George"-properNoun-eo "Prince George"-properNoun-fr
"princido"-noun-eo "prince"-noun-fr
"princlando"-noun-eo "principauté"-noun-fr
"princo"-noun-eo "prince"-noun-fr
"princujo"-noun-eo "principauté"-noun-fr
"prinoto"-noun-eo "annotation"-noun-fr
"prinoto"-noun-eo "note explicative"-noun-fr
"prinoto"-noun-eo "glose"-noun-fr
"printempa"-adjective-eo "printanier"-adjective-fr
"printempo"-noun-eo "printemps"-noun-fr
"printi"-verb-eo "lister"-verb-fr
"printilo"-noun-eo "imprimante"-noun-fr
"priorejo"-noun-eo "prieuré"-noun-fr
"prioritata"-adjective-eo "prioritaire"-adjective-fr
"prioritate"-adverb-eo "prioritairement"-adverb-fr
"prioritati"-verb-eo "être prioritaire"-verb-fr
"prioritato"-noun-eo "préférence"-noun-fr
"prioritato"-noun-eo "préséance"-noun-fr
"prioritato"-noun-eo "priorité"-noun-fr
"prioro"-noun-eo "prieur"-noun-fr
"pripensema"-adjective-eo "considéré"-adjective-fr
"pripenseme"-adverb-eo "considéremment"-adverb-fr
"pripensinda"-adjective-eo "digne de considération"-adjective-fr
"priskriba"-adjective-eo "descriptif"-adjective-fr
"priskriba gramatiko"-noun-eo "grammaire descriptive"-noun-fr
"priskribe"-adverb-eo "descriptivement"-adverb-fr
"priskribo"-noun-eo "description"-noun-fr
"priskribo"-noun-eo "signalement"-noun-fr
"prismo"-noun-eo "prisme"-noun-fr
"pritraktata"-adjective-eo "pendant"-adjective-fr
"privata"-adjective-eo "non officiel"-adjective-fr
"privata"-adjective-eo "privé"-adjective-fr
"privata"-adjective-eo "particulier"-adjective-fr
"privateco"-noun-eo "privé"-noun-fr
"privatigo"-noun-eo "privatisation"-noun-fr
"privatiĝo"-noun-eo "privatisation"-noun-fr
"privatulo"-noun-eo "particulier"-noun-fr
"privilegio"-noun-eo "prérogative"-noun-fr
"privilegio"-noun-eo "privilège"-noun-fr
"prizona"-adjective-eo "pénitencier"-adjective-fr
"prizono"-noun-eo "prison"-noun-fr
"prizorgado"-noun-eo "entretien"-noun-fr
"pro"-preposition-eo "à cause de"-preposition-fr
"pro"-preposition-eo "du fait de"-preposition-fr
"pro"-preposition-eo "en raison de"-preposition-fr
"pro"-preposition-eo "pour cause de"-preposition-fr
"probabla"-adjective-eo "probable"-adjective-fr
"probable"-adverb-eo "probablement"-adverb-fr
"probableco"-noun-eo "probabilité"-noun-fr
"probablo"-noun-eo "mesure de probabilité"-noun-fr
"probablo"-noun-eo "probabilité"-noun-fr
"probablo"-noun-eo "loi de probabilité"-noun-fr
"probablodenso"-noun-eo "densité de probabilité"-noun-fr
"probablodistribuo"-noun-eo "distribution de probabilité"-noun-fr
