"1a"-numeral-eo "1st"-numeral-en
"alnajli"-verb-eo "nail"-verb-en
"senvesta"-adjective-eo "naked"-adjective-en
"senvesta"-adjective-eo "stripped"-adjective-en
"dormetado"-noun-eo "napping"-noun-en
"narcisismo"-noun-eo "narcissism"-noun-en
"narcisisto"-noun-eo "narcissist"-noun-en
"narkotiĝo"-noun-eo "narcosis"-noun-en
"rakonta"-adjective-eo "narrative"-adjective-en
"mallarĝigi"-verb-eo "narrow"-verb-en
"streĉite"-adverb-eo "narrowly"-adverb-en
"naza"-adjective-eo "nasal"-adjective-en
"nazaligo"-noun-eo "nasalisation"-noun-en
"nazaligi"-verb-eo "nasalise"-verb-en
"nazelparoli"-verb-eo "nasalise"-verb-en
"naciigo"-noun-eo "nationalisation"-noun-en
"ŝtatigi"-verb-eo "nationalise"-verb-en
"ŝtatigi"-verb-eo "nationalize"-verb-en
"naciigi"-verb-eo "nationalise"-verb-en
"nacianeco"-noun-eo "nationality"-noun-en
"tutlande"-adverb-eo "nationally"-adverb-en
"nacie"-adverb-eo "nationally"-adverb-en
"nacie"-adverb-eo "domestically"-adverb-en
"indiĝenismo"-noun-eo "nativism"-noun-en
"kunnaskitismo"-noun-eo "nativism"-noun-en
"naturalizo"-noun-eo "naturalisation"-noun-en
"alklimatigo"-noun-eo "naturalisation"-noun-en
"naturalizi"-verb-eo "naturalise"-verb-en
"ŝipirebla"-adjective-eo "navigable"-adjective-en
"nebulozo"-noun-eo "nebula"-noun-en
"nepraĵo"-noun-eo "necessity"-noun-en
"necesbezona"-adjective-eo "needy"-adjective-en
"malzorgemeca"-adjective-eo "negligent"-adjective-en
"nezorgeca"-adjective-eo "negligent"-adjective-en
"neglektema"-adjective-eo "negligent"-adjective-en
"neatentema"-adjective-eo "negligent"-adjective-en
"malpena"-adjective-eo "negligent"-adjective-en
"intertraktebla"-adjective-eo "negotiable"-adjective-en
"negocebla"-adjective-eo "negotiable"-adjective-en
"prinegocebla"-adjective-eo "negotiable"-adjective-en
"ĝirebla"-adjective-eo "negotiable"-adjective-en
"ĝirebla"-adjective-eo "transferable"-adjective-en
"intertraktanto"-noun-eo "negotiator"-noun-en
"intertraktisto"-noun-eo "negotiator"-noun-en
"intersendito"-noun-eo "negotiator"-noun-en
"najbareca"-adjective-eo "neighbourly"-adjective-en
"nematodo"-noun-eo "nematode"-noun-en
"eknesti"-verb-eo "nest"-verb-en
"nesti"-verb-eo "nest"-verb-en
"nestado"-noun-eo "nesting"-noun-en
"eknesto"-noun-eo "nesting"-noun-en
"nestiĝo"-noun-eo "nesting"-noun-en
"nestiĝi"-verb-eo "nestle"-verb-en
"neŭtralisto"-noun-eo "neutralist"-noun-en
"novalveninto"-noun-eo "newcomer"-noun-en
"novaĵelsendo"-noun-eo "newscast"-noun-en
"Nico"-properNoun-eo "Nice"-properNoun-en
"noĉeto"-noun-eo "nick"-noun-en
"enfendo"-noun-eo "nick"-noun-en
"noktoklubo"-noun-eo "nightclub"-noun-en
"nitroza"-adjective-eo "nitric"-adjective-en
"nitroglicerino"-noun-eo "nitroglycerine"-noun-en
"kapjesi"-verb-eo "nod"-verb-en
"nomito"-noun-eo "nominee"-noun-en
"nomumito"-noun-eo "nominee"-noun-en
"nomumito"-noun-eo "appointee"-noun-en
"malestanta"-adjective-eo "non-existent"-adjective-en
"malestanta"-adjective-eo "nonexistent"-adjective-en
"nudelo"-noun-eo "noodle"-noun-en
"nordulo"-noun-eo "northerner"-noun-en
"nordano"-noun-eo "northerner"-noun-en
"neprofitocela"-adjective-eo "not-for-profit"-adjective-en
"neprofitocela"-adjective-eo "nonprofit"-adjective-en
"simbolaro"-noun-eo "notation"-noun-en
"vinjetaro"-noun-eo "notation"-noun-en
"noĉi"-verb-eo "notch"-verb-en
"breĉetigi"-verb-eo "notch"-verb-en
"randodentigi"-verb-eo "notch"-verb-en
"enfendi"-verb-eo "notch"-verb-en
"fifame"-adverb-eo "notoriously"-adverb-en
"malbonfame"-adverb-eo "notoriously"-adverb-en
"ŝuldanstataŭigo"-noun-eo "novation"-noun-en
"novacio"-noun-eo "novation"-noun-en
"senspertulo"-noun-eo "novice"-noun-en
"nukleono"-noun-eo "nucleon"-noun-en
"puŝeti"-verb-eo "nudge"-verb-en
"nenombrebla"-adjective-eo "countless"-adjective-en
"sennumera"-adjective-eo "numberless"-adjective-en
"kalkuloscio"-noun-eo "numeracy"-noun-en
"numeralo"-noun-eo "numeral"-noun-en
"nunciejo"-noun-eo "nunciature"-noun-en
"plantvartisto"-noun-eo "nurseryman"-noun-en
"elnutri"-verb-eo "nurture"-verb-en
"nutradfakulo"-noun-eo "nutritionist"-noun-en
"dietisto"-noun-eo "nutritionist"-noun-en
"obezeco"-noun-eo "obesity"-noun-en
"korpulenteco"-noun-eo "obesity"-noun-en
"kontraŭdiranto"-noun-eo "objector"-noun-en
"elviŝo"-noun-eo "obliteration"-noun-en
"neklareco"-noun-eo "obscurity"-noun-en
"nekomprenebleco"-noun-eo "obscurity"-noun-en
"nekonateco"-noun-eo "obscurity"-noun-en
"obskureco"-noun-eo "obscurity"-noun-en
"observebla"-adjective-eo "observable"-adjective-en
"obsedanta"-adjective-eo "obsessive"-adjective-en
"obstetriko"-noun-eo "obstetrics"-noun-en
"akuŝologio"-noun-eo "obstetrics"-noun-en
"malhelpema"-adjective-eo "obstructive"-adjective-en
"obstrukcema"-adjective-eo "obstructive"-adjective-en
"trudiĝa"-adjective-eo "obtrusive"-adjective-en
"neinteligenta"-adjective-eo "obtuse"-adjective-en
"neinteligenta"-adjective-eo "unintelligent"-adjective-en
"fojoni"-verb-eo "occasion"-verb-en
"foja"-adjective-eo "occasional"-adjective-en
"kelkfoja"-adjective-eo "occasional"-adjective-en
"iufoja"-adjective-eo "occasional"-adjective-en
"iafoja"-adjective-eo "occasional"-adjective-en
"tempaltempa"-adjective-eo "occasional"-adjective-en
"oceana"-adjective-eo "oceanic"-adjective-en
"oceanografia"-adjective-eo "oceanographic"-adjective-en
"oceanografio"-noun-eo "oceanography"-noun-en
"oestrono"-noun-eo "oestrogen"-noun-en
"eksterreta"-adjective-eo "off-line"-adjective-en
"eksterrete"-adverb-eo "off-line"-adverb-en
"elReta"-adjective-eo "offline"-adjective-en
"ofseto"-noun-eo "offset"-noun-en
"smiraĵo"-noun-eo "ointment"-noun-en
"flara"-adjective-eo "olfactory"-adjective-en
"olimpia"-adjective-eo "olympic"-adjective-en
"mediatoro"-noun-eo "ombudsman"-noun-en
"malbonsigna"-adjective-eo "ominous"-adjective-en
"preterlasaĵo"-noun-eo "omission"-noun-en
"forlasaĵo"-noun-eo "omission"-noun-en
"malinkludo"-noun-eo "omission"-noun-en
"enreta"-adjective-eo "on-line"-adjective-en
"enreta"-adjective-eo "online"-adjective-en
"enrete"-adverb-eo "on-line"-adverb-en
"enrete"-adverb-eo "wired"-adverb-en
"enretigita"-adjective-eo "on-line"-adjective-en
"enretiĝinta"-adjective-eo "on-line"-adjective-en
"interrete"-adverb-eo "on-line"-adverb-en
"perreta"-adjective-eo "on-line"-adjective-en
"perrete"-adverb-eo "on-line"-adverb-en
"rete"-adverb-eo "on-line"-adverb-en
"unufoje"-adverb-eo "once"-adverb-en
"aliranta"-adjective-eo "oncoming"-adjective-en
"alprokisimiĝanta"-adjective-eo "oncoming"-adjective-en
"ŝarĝega"-adjective-eo "onerous"-adjective-en
"ŝarĝega"-adjective-eo "burdensome"-adjective-en
"ontogenezo"-noun-eo "ontogenesis"-noun-en
"ontologia"-adjective-eo "ontological"-adjective-en
"ontologio"-noun-eo "ontology"-noun-en
"maldiafaneco"-noun-eo "opacity"-noun-en
"netravidebelco"-noun-eo "opacity"-noun-en
"malfermilo"-noun-eo "opener"-noun-en
"malfermiteco"-noun-eo "openness"-noun-en
"senartifikeco"-noun-eo "openness"-noun-en
"operaciebla"-adjective-eo "operational"-adjective-en
"operacopreta"-adjective-eo "operational"-adjective-en
"funkcianta"-adjective-eo "operative"-adjective-en
"oftalma"-adjective-eo "ophthalmic"-adjective-en
"malfavori"-verb-eo "oppose"-verb-en
"kontraŭsenco"-noun-eo "opposite"-noun-en
"mala"-adjective-eo "opposite"-adjective-en
"persekutiĝi"-verb-eo "oppress"-verb-en
"persekuta"-adjective-eo "oppressive"-adjective-en
"ŝarĝa"-adjective-eo "oppressive"-adjective-en
"optimumigi"-verb-eo "optimise"-verb-en
"optikelektroniko"-noun-eo "optoelectronics"-noun-en
"oratorado"-noun-eo "oratory"-noun-en
"horto"-noun-eo "orchard"-noun-en
"fruktokulturejo"-noun-eo "orchard"-noun-en
"fruktejo"-noun-eo "orchard"-noun-en
"orkestra"-adjective-eo "orchestral"-adjective-en
"ordini"-verb-eo "ordain"-verb-en
"pastriĝi"-verb-eo "ordain"-verb-en
"organa"-adjective-eo "organic"-adjective-en
"organisma"-adjective-eo "organic"-adjective-en
"organizaĵa"-adjective-eo "organisational"-adjective-en
"organizinto"-noun-eo "organiser"-noun-en
"organizinto"-noun-eo "organizer"-noun-en
"orientaĵismo"-noun-eo "orientalism"-noun-en
"dekomence"-adverb-eo "originally"-adverb-en
"ortodontio"-noun-eo "orthodontics"-noun-en
"pariigo"-noun-eo "ostracism"-noun-en
"alimaniere"-adverb-eo "otherwise"-adverb-en
"aliokaze"-adverb-eo "otherwise"-adverb-en
"otomano"-noun-eo "ottoman"-noun-en
"ekinfestiĝo"-noun-eo "outbreak"-noun-en
"ekflamo"-noun-eo "outbreak"-noun-en
"ekbolo"-noun-eo "outbreak"-noun-en
"ekbolo"-noun-eo "flurry"-noun-en
"eksiĝinta"-adjective-eo "outgoing"-adjective-en
"deironta"-adjective-eo "outgoing"-adjective-en
"superkreski"-verb-eo "outgrow"-verb-en
"antaŭposteno"-noun-eo "outpost"-noun-en
"ofendego"-noun-eo "outrage"-noun-en
"ovario"-noun-eo "ovary"-noun-en
"superkredito"-noun-eo "overdraft"-noun-en
"trotaksi"-verb-eo "overestimate"-verb-en
"trotaksi"-verb-eo "overvalue"-verb-en
"supereksponado"-noun-eo "overexposure"-noun-en
"tropleniĝi"-verb-eo "overflow"-verb-en
"trovarmigi"-verb-eo "overheat"-verb-en
"trovarmiĝi"-verb-eo "overheat"-verb-en
"troŝarĝi"-verb-eo "overload"-verb-en
"preteratenti"-verb-eo "overlook"-verb-en
"dumnokte"-adverb-eo "overnight"-adverb-en
"troloĝateco"-noun-eo "overpopulation"-noun-en
"troproduktado"-noun-eo "overproduction"-noun-en
"flankenpuŝi"-verb-eo "overshadow"-verb-en
"flankenpuŝi"-verb-eo "sideline"-verb-en
"flankenpuŝiĝi"-verb-eo "overshadow"-verb-en
"preteratento"-noun-eo "oversight"-noun-en
"preterveturi"-verb-eo "overtake"-verb-en
"devanci"-verb-eo "overtake"-verb-en
"detronigo"-noun-eo "overthrow"-noun-en
"harmono"-noun-eo "overtone"-noun-en
"renversi"-verb-eo "overturn"-verb-en
"renversi"-verb-eo "subvert"-verb-en
"superforta"-adjective-eo "overwhelming"-adjective-en
"ĉionvenka"-adjective-eo "overwhelming"-adjective-en
"trolabori"-verb-eo "overwork"-verb-en
"trolaborigi"-verb-eo "overwork"-verb-en
"superskribi"-verb-eo "overwrite"-verb-en
"oksimoro"-noun-eo "oxymoron"-noun-en
"kvietigo"-noun-eo "pacification"-noun-en
"interpacigo"-noun-eo "pacification"-noun-en
"pakumo"-noun-eo "packaging"-noun-en
"pakisto"-noun-eo "packer"-noun-en
"meblopakisto"-noun-eo "packer"-noun-en
"enkestigisto"-noun-eo "packer"-noun-en
"pufo"-noun-eo "pad"-noun-en
"pufo"-noun-eo "puff"-noun-en
"padeli"-verb-eo "paddle"-verb-en
"alvokilo"-noun-eo "pager"-noun-en
"pejĝilo"-noun-eo "pager"-noun-en
"dolore"-adverb-eo "painfully"-adverb-en
"dolore"-adverb-eo "hurtful"-adverb-en
"dolorige"-adverb-eo "painfully"-adverb-en
"aflikte"-adverb-eo "painfully"-adverb-en
"turmente"-adverb-eo "painfully"-adverb-en
"pene"-adverb-eo "painfully"-adverb-en
"ĉagrene"-adverb-eo "painfully"-adverb-en
"ĉagrene"-adverb-eo "irritating"-adverb-en
"ĉagrene"-adverb-eo "vexatious"-adverb-en
"ĉagrene"-adverb-eo "annoying"-adverb-en
"ĉagrene"-adverb-eo "frustrating"-adverb-en
"peneme"-adverb-eo "painstakingly"-adverb-en
"precizeme"-adverb-eo "painstakingly"-adverb-en
"palatina"-adjective-eo "palatine"-adjective-en
"palimpsesto"-noun-eo "palimpsest"-noun-en
"malakriga"-adjective-eo "palliative"-adjective-en
"moderiga"-adjective-eo "palliative"-adjective-en
"malgraviga"-adjective-eo "palliative"-adjective-en
"dorloti"-verb-eo "pamper"-verb-en
"dorloti"-verb-eo "coddle"-verb-en
"pamfletisto"-noun-eo "pamphleteer"-noun-en
"pankreata"-adjective-eo "pancreatic"-adjective-en
"spiregadi"-verb-eo "pant"-verb-en
"panteismo"-noun-eo "pantheism"-noun-en
"panteono"-noun-eo "pantheon"-noun-en
"kalsoneto"-noun-eo "panties"-noun-en
"paraŝuti"-verb-eo "parachute"-verb-en
"paraŝutisto"-noun-eo "parachutist"-noun-en
"parafinoleo"-noun-eo "paraffin"-noun-en
"milicia"-adjective-eo "paramilitary"-adjective-en
"miliciano"-noun-eo "paramilitary"-noun-en
"ĝendarma"-adjective-eo "paramilitary"-adjective-en
"randmuro"-noun-eo "parapet"-noun-en
"paraplegio"-noun-eo "paraplegia"-noun-en
"metapsikio"-noun-eo "parapsychology"-noun-en
"parazita"-adjective-eo "parasitical"-adjective-en
"paraziteca"-adjective-eo "parasitical"-adjective-en
"paraziteco"-noun-eo "parasitism"-noun-en
"malpliigeti"-verb-eo "pare"-verb-en
"malgrandigeti"-verb-eo "pare"-verb-en
"alparo"-noun-eo "parity"-noun-en
"travestio"-noun-eo "parody"-noun-en
"paronikio"-noun-eo "paronychia"-noun-en
"partatempa"-adjective-eo "part-time"-adjective-en
"duontaga"-adjective-eo "part-time"-adjective-en
"netuta"-adjective-eo "partial"-adjective-en
"partiema"-adjective-eo "partial"-adjective-en
"neneŭtrala"-adjective-eo "partisan"-adjective-en
"malobjektiva"-adjective-eo "partisan"-adjective-en
"partizaneca"-adjective-eo "partisan"-adjective-en
"iugrade"-adverb-eo "partly"-adverb-en
"fervorege"-adverb-eo "passionately"-adverb-en
"flamiĝeme"-adverb-eo "passionately"-adverb-en
"pasteŭrizado"-noun-eo "pasteurisation"-noun-en
"tempopasigo"-noun-eo "pastime"-noun-en
"fliki"-verb-eo "patch"-verb-en
"flikado"-noun-eo "patching"-noun-en
"patologiisto"-noun-eo "pathologist"-noun-en
"paŝbrueto"-noun-eo "patter"-noun-en
"pavimi"-verb-eo "pave"-verb-en
"paviliono"-noun-eo "pavilion"-noun-en
"piedego"-noun-eo "paw"-noun-en
"piedeto"-noun-eo "paw"-noun-en
"lombardi"-verb-eo "pawn"-verb-en
"pagota"-adjective-eo "payable"-adjective-en
"interpaciganto"-noun-eo "peacemaker"-noun-en
"torfa"-adjective-eo "peaty"-adjective-en
"torfeca"-adjective-eo "peaty"-adjective-en
"rulŝtoneto"-noun-eo "pebble"-noun-en
"beki"-verb-eo "peck"-verb-en
"bekbati"-verb-eo "peck"-verb-en
"pedanto"-noun-eo "pedant"-noun-en
"pedanta"-adjective-eo "pedantic"-adjective-en
"pedofilo"-noun-eo "pederast"-noun-en
"pederastiulo"-noun-eo "pederast"-noun-en
"pedofilio"-noun-eo "pederasty"-noun-en
"pedofilio"-noun-eo "pedophilia"-noun-en
"pederastio"-noun-eo "pederasty"-noun-en
"luketo"-noun-eo "peephole"-noun-en
"kaŝrigardi"-verb-eo "peep"-verb-en
"fiksrigardi"-verb-eo "peer"-verb-en
"fiksrigardi"-verb-eo "stare at"-verb-en
"fiksrigardi"-verb-eo "stare"-verb-en
"paliseto"-noun-eo "peg"-noun-en
"pelva"-adjective-eo "pelvic"-adjective-en
"puna"-adjective-eo "penal"-adjective-en
"kvinangulo"-noun-eo "pentagon"-noun-en
"pentatlono"-noun-eo "pentathlon"-noun-en
"perceptema"-adjective-eo "perceptive"-adjective-en
"percepta"-adjective-eo "perceptive"-adjective-en
"komandema"-adjective-eo "peremptory"-adjective-en
"perfektemulo"-noun-eo "perfectionist"-noun-en
"trui"-verb-eo "perforate"-verb-en
"perfori"-verb-eo "perforate"-verb-en
"aĵuri"-verb-eo "perforate"-verb-en
"devigite"-adverb-eo "perforce"-adverb-en
"parfumi"-verb-eo "perfume"-verb-en
"semujo"-noun-eo "pericarp"-noun-en
"endanĝerigo"-noun-eo "peril"-noun-en
"periodeco"-noun-eo "periodicity"-noun-en
"perei"-verb-eo "perish"-verb-en
"pereema"-adjective-eo "perishable"-adjective-en
"ĵurrompo"-noun-eo "perjury"-noun-en
"trapenetrebla"-adjective-eo "permeable"-adjective-en
"trapenetrebleco"-noun-eo "permeability"-noun-en
"permesebla"-adjective-eo "permissible"-adjective-en
"ĉiopermesa"-adjective-eo "permissive"-adjective-en
"peroksido"-noun-eo "peroxide"-noun-en
"konstantigi"-verb-eo "perpetuate"-verb-en
"eternigi"-verb-eo "perpetuate"-verb-en
"perpleksiga"-adjective-eo "perplexing"-adjective-en
"kapgratiga"-adjective-eo "perplexing"-adjective-en
"persimono"-noun-eo "persimmon"-noun-en
"senĉeseco"-noun-eo "persistence"-noun-en
"personigito"-noun-eo "personification"-noun-en
"personigi"-verb-eo "personify"-verb-en
"personigi"-verb-eo "customize"-verb-en
"personigi"-verb-eo "encapsulate"-verb-en
"konsentigi"-verb-eo "persuade"-verb-en
"persvado"-noun-eo "persuasion"-noun-en
"konvinkado"-noun-eo "persuasion"-noun-en
"decidigo"-noun-eo "persuasion"-noun-en
"inklinigo"-noun-eo "persuasion"-noun-en
"emigo"-noun-eo "persuasion"-noun-en
"konsentigo"-noun-eo "persuasion"-noun-en
"persvade"-adverb-eo "persuasively"-adverb-en
"konvinke"-adverb-eo "persuasively"-adverb-en
"kredige"-adverb-eo "persuasively"-adverb-en
"instige"-adverb-eo "persuasively"-adverb-en
"decidige"-adverb-eo "persuasively"-adverb-en
"decidige"-adverb-eo "convincing"-adverb-en
"kontraŭemeco"-noun-eo "perversity"-noun-en
"fieco"-noun-eo "perversity"-noun-en
"malvirteco"-noun-eo "perversity"-noun-en
"perversigi"-verb-eo "pervert"-verb-en
"fiigi"-verb-eo "pervert"-verb-en
"malvirtigi"-verb-eo "pervert"-verb-en
"perversiulo"-noun-eo "pervert"-noun-en
"teruri"-verb-eo "petrify"-verb-en
"teruri"-verb-eo "terrify"-verb-en
"teruri"-verb-eo "terrorise"-verb-en
"ŝtoniĝi"-verb-eo "petrify"-verb-en
"petrolkemia"-adjective-eo "petrochemical"-adjective-en
"petrokemia"-adjective-eo "petrochemical"-adjective-en
"petrolkemiaĵo"-noun-eo "petrochemical"-noun-en
"petrokemiaĵo"-noun-eo "petrochemical"-noun-en
"farmacia"-adjective-eo "pharmaceutical"-adjective-en
"fenomenologio"-noun-eo "phenomenology"-noun-en
"filiŝto"-noun-eo "philistine"-noun-en
"filozofiema"-adjective-eo "philosophical"-adjective-en
"filozofe"-adverb-eo "philosophically"-adverb-en
"fonologia"-adjective-eo "phonological"-adjective-en
"fotokomposto"-noun-eo "photocomposition"-noun-en
"lumdiodo"-noun-eo "photodiode"-noun-en
"lumelektra"-adjective-eo "photovoltaic"-adjective-en
"vortumi"-verb-eo "phrase"-verb-en
"filogenezo"-noun-eo "phylogenesis"-noun-en
"fiziologia"-adjective-eo "physiological"-adjective-en
"fizioterapiisto"-noun-eo "physiotherapist"-noun-en
"fitosanitara"-adjective-eo "phytosanitary"-adjective-en
"strikposteno"-noun-eo "picket"-noun-en
"poŝoŝtelisto"-noun-eo "pickpocket"-noun-en
"piemonto"-noun-eo "piedmont"-noun-en
"trabori"-verb-eo "pierce"-verb-en
"traiga"-adjective-eo "piercing"-adjective-en
"traborado"-noun-eo "piercing"-noun-en
"nazringo"-noun-eo "piercing"-noun-en
"piezoelektra"-adjective-eo "piezoelectric"-adjective-en
"piezoelektro"-noun-eo "piezoelectricity"-noun-en
"porketo"-noun-eo "piglet"-noun-en
"pilgrimo"-noun-eo "pilgrimage"-noun-en
"prostituisto"-noun-eo "pimp"-noun-en
"pinĉo"-noun-eo "pinch"-noun-en
"urini"-verb-eo "piss"-verb-en
"ĵetado"-noun-eo "pitching"-noun-en
"rastrumero"-noun-eo "pixel"-noun-en
"bitbildero"-noun-eo "pixel"-noun-en
"rezervilo"-noun-eo "placeholder"-noun-en
"planisto"-noun-eo "planner"-noun-en
"plaki"-verb-eo "plate"-verb-en
"platoneca"-adjective-eo "platonic"-adjective-en
"platonismo"-noun-eo "platonism"-noun-en
"propeto"-noun-eo "plea"-noun-en
"plisi"-verb-eo "pleat"-verb-en
"plebejo"-noun-eo "plebeian"-noun-en
"ĵurpromesi"-verb-eo "pledge"-verb-en
"plenrajtigito"-noun-eo "plenipotentiary"-noun-en
"komplotanto"-noun-eo "plotter"-noun-en
"plugado"-noun-eo "ploughing"-noun-en
"displugado"-noun-eo "ploughing"-noun-en
"senplumigi"-verb-eo "pluck"-verb-en
"kromsoftvaro"-noun-eo "plugin"-noun-en
"plumaĵo"-noun-eo "plumage"-noun-en
"trapenetri"-verb-eo "plumb"-verb-en
"trapenetri"-verb-eo "permeate"-verb-en
"plumfasko"-noun-eo "plume"-noun-en
"disrabi"-verb-eo "plunder"-verb-en
"pluraleco"-noun-eo "plurality"-noun-en
"multelingveco"-noun-eo "plurilingualism"-noun-en
"krucoplakaĵo"-noun-eo "plywood"-noun-en
"enpoŝigi"-verb-eo "pocket"-verb-en
"enpuŝeti"-verb-eo "poke"-verb-en
"polarizado"-noun-eo "polarisation"-noun-en
"polarizi"-verb-eo "polarise"-verb-en
"frakciiĝi"-verb-eo "polarise"-verb-en
"polariziĝi"-verb-eo "polarise"-verb-en
"polarizo"-noun-eo "polarisation"-noun-en
"poluri"-verb-eo "polish"-verb-en
"poluri"-verb-eo "buff"-verb-en
"politikizi"-verb-eo "politicise"-verb-en
"partianecigi"-verb-eo "politicise"-verb-en
"poleni"-verb-eo "pollinate"-verb-en
"polenado"-noun-eo "pollination"-noun-en
"polenanto"-noun-eo "pollinator"-noun-en
"opinisondisto"-noun-eo "pollster"-noun-en
"malpurigaĵo"-noun-eo "pollutant"-noun-en
"poluciaĵo"-noun-eo "pollutant"-noun-en
"poluciiginta"-adjective-eo "polluted"-adjective-en
"poluciiĝinta"-adjective-eo "polluted"-adjective-en
"polikristala"-adjective-eo "polycrystalline"-adjective-en
"poliestero"-noun-eo "polyester"-noun-en
"poligloto"-noun-eo "polyglot"-noun-en
"polipo"-noun-eo "polyp"-noun-en
"pompo"-noun-eo "pomp"-noun-en
"papado"-noun-eo "pontificate"-noun-en
"pontifikeco"-noun-eo "pontificate"-noun-en
"poneo"-noun-eo "pony"-noun-en
"ŝpiceto"-noun-eo "poodle"-noun-en
"nebone"-adverb-eo "poorly"-adverb-en
"magre"-adverb-eo "poorly"-adverb-en
"malriĉe"-adverb-eo "poorly"-adverb-en
"malinde"-adverb-eo "poorly"-adverb-en
"popolismo"-noun-eo "populism"-noun-en
"popolista"-adjective-eo "populist"-adjective-en
"antaŭpordo"-noun-eo "porch"-noun-en
"pora"-adjective-eo "porous"-adjective-en
"poreco"-noun-eo "porosity"-noun-en
"avenkaĉo"-noun-eo "porridge"-noun-en
"transportebla"-adjective-eo "portable"-adjective-en
"pozitivaĵo"-noun-eo "positive"-noun-en
"posesiva"-adjective-eo "possessive"-adjective-en
"afranko"-noun-eo "postage"-noun-en
"postbakalaŭra"-adjective-eo "postgraduate"-adjective-en
"poŝti"-verb-eo "post"-verb-en
"poŝti"-verb-eo "mail"-verb-en
"enpoŝtigi"-verb-eo "post"-verb-en
"posteni"-verb-eo "post"-verb-en
"latenteco"-noun-eo "potential"-noun-en
"potisto"-noun-eo "potter"-noun-en
"Potter"-properNoun-eo "Potter"-properNoun-en
"haŭtpoŝo"-noun-eo "pouch"-noun-en
"marsupio"-noun-eo "pouch"-noun-en
"marteladi"-verb-eo "pound"-verb-en
"bategadi"-verb-eo "pound"-verb-en
"frapegadi"-verb-eo "pound"-verb-en
"bategi"-verb-eo "pound"-verb-en
"bategi"-verb-eo "bash"-verb-en
"efikega"-adjective-eo "powerful"-adjective-en
"praktikeco"-noun-eo "practicality"-noun-en
"pranci"-verb-eo "prance"-verb-en
"predikisto"-noun-eo "preacher"-noun-en
"malfirme"-adverb-eo "precariously"-adverb-en
"necerte"-adverb-eo "precariously"-adverb-en
"rangordo"-noun-eo "precedence"-noun-en
"rangordo"-noun-eo "seniority"-noun-en
"ekĵeti"-verb-eo "precipitate"-verb-en
"precipiti"-verb-eo "precipitate"-verb-en
"precipitiĝi"-verb-eo "precipitate"-verb-en
"precipitaĵo"-noun-eo "precipitate"-noun-en
"antaŭopinia"-adjective-eo "preconceived"-adjective-en
"antaŭkondiĉo"-noun-eo "precondition"-noun-en
"antaŭkondiĉo"-noun-eo "prerequisite"-noun-en
"predanta"-adjective-eo "predatory"-adjective-en
"raba"-adjective-eo "predatory"-adjective-en
"rabema"-adjective-eo "predatory"-adjective-en
"prognoza"-adjective-eo "predictive"-adjective-en
"prefikso"-noun-eo "prefix"-noun-en
"prenipova"-adjective-eo "prehensile"-adjective-en
"prejuĝa"-adjective-eo "preliminary"-adjective-en
"superpago"-noun-eo "premium"-noun-en
"kromprocento"-noun-eo "premium"-noun-en
"premiumo"-noun-eo "premium"-noun-en
"preskribo"-noun-eo "prescription"-noun-en
"prezentinda"-adjective-eo "presentable"-adjective-en
"arogi"-verb-eo "presume"-verb-en
"malmodesta"-adjective-eo "pretentious"-adjective-en
"bombasta"-adjective-eo "pretentious"-adjective-en
"bombasta"-adjective-eo "inflated"-adjective-en
"bombasta"-adjective-eo "turgid"-adjective-en
"elturniĝemulo"-noun-eo "prevaricator"-noun-en
"preventebla"-adjective-eo "preventable"-adjective-en
"detenebla"-adjective-eo "preventable"-adjective-en
"antaŭprezento"-noun-eo "preview"-noun-en
"pikaĵa"-adjective-eo "prickly"-adjective-en
"pikaĵa"-adjective-eo "spiked"-adjective-en
"sacerdoceco"-noun-eo "priesthood"-noun-en
"primaseco"-noun-eo "primacy"-noun-en
"fonfarbo"-noun-eo "primer"-noun-en
"ŝargado"-noun-eo "priming"-noun-en
"ŝargado"-noun-eo "charging"-noun-en
"mezlernejestro"-noun-eo "principal"-noun-en
"printebla"-adjective-eo "printable"-adjective-en
"presinda"-adjective-eo "printable"-adjective-en
"prioritatigi"-verb-eo "prioritise"-verb-en
"prisma"-adjective-eo "prismatic"-adjective-en
"private"-adverb-eo "privately"-adverb-en
"malpublike"-adverb-eo "privately"-adverb-en
"privilegia"-adjective-eo "privileged"-adjective-en
"meminiciatema"-adjective-eo "proactive"-adjective-en
"procedura"-adjective-eo "procedural"-adjective-en
"traktilo"-noun-eo "processor"-noun-en
"prilaborilo"-noun-eo "processor"-noun-en
"naskigo"-noun-eo "procreation"-noun-en
"venigo"-noun-eo "procurement"-noun-en
"penakiro"-noun-eo "procurement"-noun-en
"produktivo"-noun-eo "productivity"-noun-en
"programadisto"-noun-eo "programmer"-noun-en
"dismultiĝo"-noun-eo "proliferation"-noun-en
"elstareco"-noun-eo "prominence"-noun-en
"malkavaĵo"-noun-eo "prominence"-noun-en
"promesplena"-adjective-eo "promising"-adjective-en
"promesoplena"-adjective-eo "promising"-adjective-en
"multpromesa"-adjective-eo "promising"-adjective-en
"promulgo"-noun-eo "promulgation"-noun-en
"galeprovaĵo"-noun-eo "proof"-noun-en
"profeti"-verb-eo "prophesy"-verb-en
"proprieta"-adjective-eo "proprietary"-adjective-en
