"Agustus"-noun-ind "agustus"-noun-zlm
"seminari"-noun-ind "seminari"-noun-zlm
"semoga"-adverb-ind "semoga"-adverb-zlm
"sempat"-verb-ind "sempat"-verb-zlm
"sempat"-verb-ind "menyempatkan"-verb-zlm
"sempat"-verb-ind "berkesempatan"-verb-zlm
"sempat"-verb-ind "luang"-adjective-zlm
"sempat"-verb-ind "sempat"-verb-zlm
"sempena"-noun-ind "sempena"-noun-zlm
"sempena"-noun-ind "sempena"-noun-zlm
"sempit"-adjective-ind "sempit"-adjective-zlm
"sempit"-adjective-ind "menyempit"-verb-zlm
"semprot"-noun-ind "sembur"-noun-zlm
"sempurna"-adjective-ind "sempurna"-adjective-zlm
"semu"-adjective-ind "semu"-adjective-zlm
"semua"-pronoun-ind "semua"-pronoun-zlm
"semuanya"-adverb-ind "semuanya"-adverb-zlm
"semudah-mudahnya"-adverb-ind "semudah-mudahnya"-adverb-zlm
"semudahnya"-adverb-ind "semudahnya"-adverb-zlm
"semut"-noun-ind "semut"-noun-zlm
"sen"-noun-ind "sen"-noun-zlm
"sena"-noun-ind "sena"-noun-zlm
"senam"-noun-ind "gimnastik"-noun-zlm
"senandung"-noun-ind "senandung"-noun-zlm
"senang"-adjective-ind "senang"-adjective-zlm
"senang"-adjective-ind "menggembirakan"-verb-zlm
"senang"-adjective-ind "seronok"-adjective-zlm
"senang"-adjective-ind "seronok"-adjective-zlm
"senantiasa"-adverb-ind "senantiasa"-adverb-zlm
"senantiasa"-adverb-ind "sentiasa"-adverb-zlm
"senapan"-noun-ind "mesingan"-noun-zlm
"senapati"-noun-ind "senapati"-noun-zlm
"senar"-noun-ind "senar"-noun-zlm
"senat"-noun-ind "senat"-noun-zlm
"senator"-noun-ind "senator"-noun-zlm
"sendang"-noun-ind "sendang"-noun-zlm
"sendeng"-adjective-ind "sendeng"-adjective-zlm
"sendi"-noun-ind "sendi"-noun-zlm
"sendiri-sendiri"-adverb-ind "sendiri-sendiri"-adverb-zlm
"sendiri"-adjective-ind "sendiri"-adjective-zlm
"sendiri"-adverb-ind "sendiri"-adverb-zlm
"sendirian"-adverb-ind "bersendirian"-adverb-zlm
"sendirian"-adverb-ind "sendirian"-adverb-zlm
"sendirinya"-adverb-ind "sendirinya"-adverb-zlm
"sendok"-noun-ind "sudu"-noun-zlm
"senen"-noun-ind "senen"-noun-zlm
"seng"-noun-ind "seng"-noun-zlm
"seng"-noun-ind "zink"-noun-zlm
"sengaja"-verb-ind "sengaja"-verb-zlm
"sengat"-noun-ind "menyengat"-verb-zlm
"sengau"-adjective-ind "sengau"-adjective-zlm
"sengit"-adjective-ind "sengit"-adjective-zlm
"sengketa"-noun-ind "sengketa"-noun-zlm
"sengketa"-noun-ind "sengketa"-noun-zlm
"sengketa"-noun-ind "tikai"-noun-zlm
"sengsara"-noun-ind "sengsara"-noun-zlm
"seni"-adjective-ind "seni"-adjective-zlm
"seniman"-noun-ind "seniman"-noun-zlm
"senin"-noun-ind "isnin"-noun-zlm
"senior"-adjective-ind "senior"-adjective-zlm
"seniwati"-noun-ind "seniwati"-noun-zlm
"senja"-noun-ind "senja"-noun-zlm
"senjang"-adjective-ind "jurang"-noun-zlm
"senjata"-noun-ind "senjata"-noun-zlm
"sensasi"-noun-ind "sensasi"-noun-zlm
"sensitif"-adjective-ind "sensitif"-adjective-zlm
"sensitivitas"-noun-ind "sensitiviti"-noun-zlm
"sensor"-noun-ind "penderia"-noun-zlm
"sensus"-noun-ind "bancian"-noun-zlm
"sensus"-noun-ind "banci"-adjective-zlm
"sentiasa"-adverb-ind "sentiasa"-adverb-zlm
"sentimen"-noun-ind "sentimen"-noun-zlm
"sentimeter"-noun-ind "sentimeter"-noun-zlm
"sentimeter"-noun-ind "sentimeter"-noun-zlm
"sentosa"-adjective-ind "sentosa"-adjective-zlm
"sentra"-noun-ind "sentra"-noun-zlm
"sentral"-adjective-ind "sentral"-adjective-zlm
"sentrifugal"-adjective-ind "sentrifugal"-adjective-zlm
"sentuh"-verb-ind "sentuh"-verb-zlm
"sentul"-noun-ind "sentul"-noun-zlm
"senyap"-adjective-ind "senyap"-adjective-zlm
"senyum"-noun-ind "senyum"-noun-zlm
"seolah-olah"-subordinatingConjunction-ind "seolah-olah"-subordinatingConjunction-zlm
"seorang"-determiner-ind "seorang"-determiner-zlm
"sepah"-verb-ind "sepah"-verb-zlm
"sepak"-noun-ind "bola"-noun-zlm
"sepakat"-adjective-ind "bersetuju"-adjective-zlm
"sepakat"-adjective-ind "sepakat"-adjective-zlm
"sepakat"-adjective-ind "menyepakati"-verb-zlm
"sepakat"-adjective-ind "bersepakat"-verb-zlm
"sepakat"-adjective-ind "sepakat"-adjective-zlm
"sepang"-noun-ind "sepang"-noun-zlm
"sepantasnya"-adverb-ind "sepantasnya"-adverb-zlm
"separatis"-noun-ind "pisah"-adjective-zlm
"separatis"-noun-ind "pisah"-adjective-zlm
"separuh"-numeral-ind "separuh"-numeral-zlm
"sepat"-noun-ind "sepat"-noun-zlm
"sepatu"-noun-ind "kasut"-noun-zlm
"sepatutnya"-adverb-ind "sepatutnya"-adverb-zlm
"sepeda"-noun-ind "basikal"-noun-zlm
"sepeda"-noun-ind "berbasikal"-verb-zlm
"sepenuh-penuhnya"-adverb-ind "sepenuh-penuhnya"-adverb-zlm
"sepenuhnya"-adverb-ind "sepenuhnya"-adverb-zlm
"seperdelapan"-numeral-ind "seperlapan"-numeral-zlm
"seperempat"-numeral-ind "seperempat"-numeral-zlm
"seperenam"-numeral-ind "seperenam"-numeral-zlm
"seperlima"-numeral-ind "seperlima"-numeral-zlm
"sepersembilan"-numeral-ind "sepersembilan"-numeral-zlm
"sepersepuluh"-numeral-ind "sepersepuluh"-numeral-zlm
"seperti"-preposition-ind "seperti"-preposition-zlm
"seperti"-preposition-ind "umpama"-noun-zlm
"sepertiga"-numeral-ind "sepertiga"-numeral-zlm
"sepertujuh"-numeral-ind "sepertujuh"-numeral-zlm
"sepi"-adjective-ind "sepi"-adjective-zlm
"sepi"-adjective-ind "kesepian"-noun-zlm
"sepinggang"-adverb-ind "sepinggang"-adverb-zlm
"sepintas"-adverb-ind "sepintas"-adverb-zlm
"september"-noun-ind "september"-noun-zlm
"sepuas-puasnya"-adverb-ind "sepuas-puasnya"-adverb-zlm
"sepuh"-noun-ind "sepuh"-noun-zlm
"sepuh"-noun-ind "sesepuh"-adjective-zlm
"sepuluh"-numeral-ind "sepuluh"-numeral-zlm
"sepur"-noun-ind "keretapi"-noun-zlm
"serabut"-noun-ind "serabut"-noun-zlm
"serah"-verb-ind "serah"-verb-zlm
"serai"-noun-ind "serai"-noun-zlm
"seram"-adjective-ind "seram"-adjective-zlm
"seram"-adjective-ind "menyeramkan"-verb-zlm
"serambi"-noun-ind "serambi"-noun-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "menyerangnya"-verb-zlm
"serang"-verb-ind "diserang"-verb-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "penyerangan"-noun-zlm
"serang"-verb-ind "penyerangan"-noun-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "mara"-noun-zlm
"serang"-verb-ind "serang"-verb-zlm
"serang"-verb-ind "serangannya"-noun-zlm
"serang"-verb-ind "diserang"-verb-zlm
"serangga"-noun-ind "serangga"-noun-zlm
"serap"-verb-ind "serap"-verb-zlm
"serasah"-noun-ind "serasah"-noun-zlm
"serasi"-adjective-ind "serasi"-adjective-zlm
"serat"-adjective-ind "gentian"-noun-zlm
"serat"-adjective-ind "serat"-adjective-zlm
"serat"-adjective-ind "berserat"-verb-zlm
"seratus"-numeral-ind "seratus"-numeral-zlm
"serawak"-noun-ind "serawak"-noun-zlm
"serba-serbi"-adverb-ind "serba-serbi"-adverb-zlm
"serba"-adverb-ind "serba"-adverb-zlm
"serba"-adverb-ind "serbaneka"-adjective-zlm
"serbaguna"-adjective-ind "serbaguna"-adjective-zlm
"serbu"-verb-ind "serbu"-verb-zlm
"serbu"-verb-ind "serbu"-verb-zlm
"serbu"-verb-ind "penyerbuan"-noun-zlm
"serbu"-verb-ind "penyerbuan"-noun-zlm
"serbu"-verb-ind "serbu"-verb-zlm
"serbuk"-noun-ind "penyerbukan"-noun-zlm
"serbuk"-noun-ind "penyerbukan"-noun-zlm
"serbuk"-noun-ind "serbuk"-noun-zlm
"serdadu"-noun-ind "serdadu"-noun-zlm
"serdang"-noun-ind "serdang"-noun-zlm
"serealia"-noun-ind "serealia"-noun-zlm
"seremonial"-adjective-ind "istiadat"-noun-zlm
"serendah"-noun-ind "serendah"-noun-zlm
"serentak"-adjective-ind "serentak"-adjective-zlm
"seret"-adjective-ind "mengheret"-verb-zlm
"seret"-adjective-ind "terseret"-adjective-zlm
"sergap"-verb-ind "menyergap"-verb-zlm
"sergap"-verb-ind "penyergapan"-noun-zlm
"seri"-noun-ind "seri"-noun-zlm
"seri"-noun-ind "siri"-noun-zlm
"seri"-noun-ind "siri"-noun-zlm
"serial"-adjective-ind "siri"-noun-zlm
"seribu"-numeral-ind "seribu"-numeral-zlm
"serigala"-noun-ind "serigala"-noun-zlm
"serikat"-noun-ind "serikat"-noun-zlm
"serikat"-noun-ind "syarikat"-noun-zlm
"serikat"-noun-ind "berpersatuan"-verb-zlm
"serikat"-noun-ind "tubuh"-noun-zlm
"serikat"-noun-ind "syarikat"-noun-zlm
"sering"-adverb-ind "kerap"-adverb-zlm
"sering"-adverb-ind "sering"-adverb-zlm
"serius"-adjective-ind "serius"-adjective-zlm
"sero"-noun-ind "had"-noun-zlm
"seroja"-noun-ind "seroja"-noun-zlm
"serong"-adjective-ind "serong"-adjective-zlm
"serpih"-noun-ind "serpih"-noun-zlm
"sersan"-noun-ind "sarjan"-noun-zlm
"sersan"-noun-ind "sarjan"-noun-zlm
"serta-merta"-adverb-ind "serta-merta"-adverb-zlm
"serta"-coordinatingConjunction-ind "serta"-coordinatingConjunction-zlm
"sertifikasi"-noun-ind "perakuan"-noun-zlm
"sertifikat"-noun-ind "sijil"-noun-zlm
"seru"-noun-ind "seru"-noun-zlm
"seruling"-noun-ind "seruling"-noun-zlm
"serum"-noun-ind "serum"-noun-zlm
"seruni"-noun-ind "seruni"-noun-zlm
"server"-noun-ind "layan"-verb-zlm
"servis"-noun-ind "servis"-noun-zlm
"sesak"-adjective-ind "sesak"-adjective-zlm
"sesal"-noun-ind "sesal"-noun-zlm
"sesar"-verb-ind "sesar"-verb-zlm
"sesat"-adjective-ind "sesat"-adjective-zlm
"sesat"-adjective-ind "keliru"-adjective-zlm
"sesegera"-adverb-ind "sesegera"-adverb-zlm
"sesekali"-adverb-ind "sesekali"-adverb-zlm
"seseorang"-pronoun-ind "seseorang"-pronoun-zlm
"sesi"-noun-ind "sesi"-noun-zlm
"sesuai"-adjective-ind "menyesuaikan"-verb-zlm
"sesuatu"-pronoun-ind "sesuatu"-pronoun-zlm
"sesudah"-subordinatingConjunction-ind "sesudah"-subordinatingConjunction-zlm
"sesudah"-preposition-ind "sesudah"-preposition-zlm
"sesungguhnya"-adverb-ind "sesungguhnya"-adverb-zlm
"set"-noun-ind "set"-noun-zlm
"setahu"-adverb-ind "setahu"-adverb-zlm
"setan"-noun-ind "syaitan"-noun-zlm
"setapak"-numeral-ind "setapak"-numeral-zlm
"setel"-noun-ind "seting"-noun-zlm
"setelah"-subordinatingConjunction-ind "selepas"-subordinatingConjunction-zlm
"setelah"-preposition-ind "baik"-adjective-zlm
"setelah"-preposition-ind "selepas"-preposition-zlm
"setelah"-preposition-ind "setelah"-preposition-zlm
"setempat-setempat"-adverb-ind "tempat"-noun-zlm
"setengah-setengah"-adverb-ind "setengah-setengah"-adverb-zlm
"setengah"-numeral-ind "setengah"-numeral-zlm
"seteru"-noun-ind "berseteru"-verb-zlm
"seteru"-noun-ind "perseteruan"-noun-zlm
"seterusnya"-adverb-ind "seterusnya"-adverb-zlm
"setia"-adjective-ind "setia"-adjective-zlm
"setiawan"-adjective-ind "setiawan"-adjective-zlm
"setidak-tidaknya"-adverb-ind "setidak-tidaknya"-adverb-zlm
"setidaknya"-adverb-ind "sekurang-kurangnya"-adverb-zlm
"setidaknya"-adverb-ind "setidak-tidaknya"-adverb-zlm
"setinggi"-noun-ind "setinggi"-noun-zlm
"setir"-noun-ind "setir"-noun-zlm
"setu"-noun-ind "setu"-noun-zlm
"setuju"-adjective-ind "bersetuju"-adjective-zlm
"seulas"-adverb-ind "seulas"-adverb-zlm
"seutuhnya"-adverb-ind "seutuhnya"-adverb-zlm
"sewa"-noun-ind "sewa"-noun-zlm
"sewah"-noun-ind "sewah"-noun-zlm
"sewajarnya"-adverb-ind "sewajarnya"-adverb-zlm
"sewaktu-waktu"-adverb-ind "waktu"-noun-zlm
"sewenang-wenang"-adverb-ind "sewenang-wenang"-adverb-zlm
"sewu"-noun-ind "sewu"-noun-zlm
"shalat"-noun-ind "solat"-noun-zlm
"sia"-noun-ind "sia"-noun-zlm
"siaga"-verb-ind "melahu"-verb-zlm
"siak"-noun-ind "siak"-noun-zlm
"sial"-adjective-ind "sial"-adjective-zlm
"sialang"-noun-ind "sialang"-noun-zlm
"siam"-verb-ind "siam"-verb-zlm
"siang"-noun-ind "siang"-noun-zlm
"sianida"-noun-ind "sianida"-noun-zlm
"siap"-verb-ind "siap"-verb-zlm
"siap"-verb-ind "siap"-verb-zlm
"siap"-verb-ind "siap"-verb-zlm
"siap"-verb-ind "siap"-verb-zlm
"siap"-verb-ind "penyiapan"-noun-zlm
"siap"-verb-ind "siap"-verb-zlm
"siapa-siapa"-pronoun-ind "siapa-siapa"-pronoun-zlm
"siapa pun"-pronoun-ind "sesiapa pun"-pronoun-zlm
"siapa pun"-pronoun-ind "siapa pun"-pronoun-zlm
"siapa saja"-pronoun-ind "siapa saja"-pronoun-zlm
"siapa"-pronoun-ind "siapa"-pronoun-zlm
"siapa"-pronoun-ind "sesiapa"-pronoun-zlm
"siapakah"-pronoun-ind "siapakah"-pronoun-zlm
"siapapun"-pronoun-ind "sesiapapun"-pronoun-zlm
"siapapun"-pronoun-ind "siapapun"-pronoun-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siar"-verb-ind "siar"-verb-zlm
"siasat"-noun-ind "siasat"-noun-zlm
"siau"-adjective-ind "siau"-adjective-zlm
"siber"-noun-ind "siber"-noun-zlm
"sibuk"-adjective-ind "sibuk"-adjective-zlm
"sidang"-noun-ind "sidang"-noun-zlm
"sidang"-noun-ind "perbicaraan"-noun-zlm
"sidang"-noun-ind "sidang"-noun-zlm
"sidi"-noun-ind "sidi"-noun-zlm
"sidik"-verb-ind "cap"-noun-zlm
"sidik"-verb-ind "penyiasat"-noun-zlm
"sidik"-verb-ind "penyiasat"-noun-zlm
"sidik"-verb-ind "cap"-noun-zlm
"sidomukti"-noun-ind "sidomukti"-noun-zlm
"sifat"-noun-ind "sifat"-noun-zlm
"sifat"-noun-ind "sifat"-noun-zlm
"sifat"-noun-ind "ciri"-noun-zlm
"sifat"-noun-ind "sifat"-noun-zlm
"sigi"-noun-ind "sigi"-noun-zlm
"sigma"-noun-ind "sigma"-noun-zlm
"signifikan"-adjective-ind "ketara"-adjective-zlm
"signifikan"-adjective-ind "signifikan"-adjective-zlm
"sihir"-noun-ind "sihir"-noun-zlm
"sijil"-noun-ind "sijil"-noun-zlm
"sikap"-noun-ind "sikap"-noun-zlm
"sikat"-noun-ind "berus"-noun-zlm
"siklon"-noun-ind "siklon"-noun-zlm
"siklus"-noun-ind "kitaran"-noun-zlm
"siksa"-noun-ind "menyeksa"-verb-zlm
"siksa"-noun-ind "penyeksaan"-noun-zlm
"siksa"-noun-ind "penyeksaan"-noun-zlm
"siksa"-noun-ind "seksaan"-noun-zlm
"siksa"-noun-ind "seksaan"-noun-zlm
"siku"-noun-ind "siku"-noun-zlm
"sila"-verb-ind "dipersilakan"-verb-zlm
"silahkan"-verb-ind "sila"-verb-zlm
"silam"-adjective-ind "silam"-adjective-zlm
"silang"-noun-ind "silang"-noun-zlm
"silara"-noun-ind "silara"-noun-zlm
"silat"-noun-ind "silat"-noun-zlm
"silau"-adjective-ind "silau"-adjective-zlm
"silih"-verb-ind "silih"-verb-zlm
"silika"-noun-ind "silika"-noun-zlm
"silikat"-noun-ind "silikat"-noun-zlm
"silikon"-noun-ind "silikon"-noun-zlm
"silinder"-noun-ind "silinder"-noun-zlm
"silindris"-adjective-ind "silinder"-noun-zlm
"silo"-noun-ind "silo"-noun-zlm
"silsilah"-noun-ind "salasilah"-noun-zlm
"siluman"-noun-ind "siluman"-noun-zlm
"silungkang"-noun-ind "silungkang"-noun-zlm
"simbol"-noun-ind "simbol"-noun-zlm
"simbolis"-adjective-ind "simbolik"-adjective-zlm
"simbolisme"-noun-ind "simbolisme"-noun-zlm
"simetri"-noun-ind "simetri"-noun-zlm
"simetris"-adjective-ind "simetri"-noun-zlm
"simfoni"-noun-ind "simfoni"-noun-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "menyimpannya"-verb-zlm
"simpan"-verb-ind "penyimpan"-noun-zlm
"simpan"-verb-ind "penyimpan"-noun-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpan"-verb-ind "simpan"-verb-zlm
"simpang"-noun-ind "simpang"-noun-zlm
"simpanse"-noun-ind "cimpanzi"-noun-zlm
"simpati"-noun-ind "simpati"-noun-zlm
"simpatik"-adjective-ind "simpatik"-adjective-zlm
"simpatisan"-noun-ind "simpatisan"-noun-zlm
"simpel"-adjective-ind "simpel"-adjective-zlm
"simpul"-noun-ind "simpul"-noun-zlm
"simpul"-noun-ind "simpul"-noun-zlm
"simpul"-noun-ind "berkesimpulan"-verb-zlm
"simpul"-noun-ind "simpul"-noun-zlm
"simpul"-noun-ind "gelung"-noun-zlm
"simulasi"-noun-ind "simulasi"-noun-zlm
"simultan"-adjective-ind "serentak"-adjective-zlm
"sin"-noun-ind "sin"-noun-zlm
"sinagoge"-noun-ind "synagogue"-noun-zlm
"sinambung"-verb-ind "sinambung"-verb-zlm
"sinar"-noun-ind "sinar"-noun-zlm
"sinar"-noun-ind "serlah"-verb-zlm
"sinar"-noun-ind "sinar"-noun-zlm
"sinar"-noun-ind "sinar"-noun-zlm
"sindikat"-noun-ind "sindiket"-noun-zlm
"sindir"-noun-ind "sindiran"-noun-zlm
"sindrom"-noun-ind "sindrom"-noun-zlm
"sinema"-noun-ind "sinema"-noun-zlm
"sinematografi"-noun-ind "sinematografi"-noun-zlm
"sinetron"-noun-ind "sinetron"-noun-zlm
"sing"-noun-ind "sing"-noun-zlm
"singa"-noun-ind "singa"-noun-zlm
"singapura"-properNoun-ind "singapura"-properNoun-zlm
"singgah"-verb-ind "singgah"-verb-zlm
"singgasana"-noun-ind "singgahsana"-noun-zlm
"singkat"-adjective-ind "ringkas"-adjective-zlm
"singkat"-adjective-ind "singkat"-adjective-zlm
"singkawang"-noun-ind "singkawang"-noun-zlm
"singkil"-noun-ind "singkil"-noun-zlm
"singkir"-verb-ind "singkir"-verb-zlm
"singkir"-verb-ind "singkir"-verb-zlm
"singkir"-verb-ind "singkir"-verb-zlm
"singkir"-verb-ind "singkir"-verb-zlm
"singkong"-noun-ind "ubi"-noun-zlm
"sini"-pronoun-ind "sini"-pronoun-zlm
"sinis"-adjective-ind "sinis"-adjective-zlm
"sinkron"-adjective-ind "segerak"-adjective-zlm
"sinkronisasi"-noun-ind "penyegerakan"-noun-zlm
"sinkronisasi"-noun-ind "segerak"-adjective-zlm
"sinode"-noun-ind "sinode"-noun-zlm
"sinonim"-noun-ind "sinonim"-noun-zlm
"sinopsis"-noun-ind "sinopsis"-noun-zlm
"sintaksis"-noun-ind "sintaksis"-noun-zlm
"sinterklas"-noun-ind "Santa Klaus"-properNoun-zlm
"sintesis"-noun-ind "sintesis"-noun-zlm
"sintetik"-adjective-ind "sintetik"-adjective-zlm
"sintetis"-adjective-ind "sintetik"-adjective-zlm
"sinus"-noun-ind "sinus"-noun-zlm
"sinyal"-noun-ind "isyarat"-noun-zlm
"siong"-noun-ind "siong"-noun-zlm
"sip"-adjective-ind "sip"-adjective-zlm
"sipil"-adjective-ind "awam"-adjective-zlm
"sipil"-adjective-ind "sivil"-noun-zlm
"siput"-noun-ind "siput"-noun-zlm
"sir"-adjective-ind "sir"-adjective-zlm
"sirat"-noun-ind "sirat"-noun-zlm
"siri"-noun-ind "siri"-noun-zlm
"sirih"-noun-ind "sirih"-noun-zlm
"sirip"-noun-ind "sirip"-noun-zlm
"sirkuit"-noun-ind "litar"-noun-zlm
"sirkulasi"-noun-ind "edar"-verb-zlm
"sirkus"-noun-ind "sarkas"-noun-zlm
"sirup"-noun-ind "sirap"-noun-zlm
"sis"-noun-ind "sis"-noun-zlm
"sisa"-noun-ind "baki"-noun-zlm
"sisa"-noun-ind "saki"-noun-zlm
"sisa"-noun-ind "sisa"-noun-zlm
"sisi"-noun-ind "sisi"-noun-zlm
"sisih"-verb-ind "menyisihkan"-verb-zlm
"sisih"-verb-ind "peringkat"-noun-zlm
"sisih"-verb-ind "tersisih"-verb-zlm
"sisik"-noun-ind "sisik"-noun-zlm
"sisip"-verb-ind "menyelitkan"-verb-zlm
"sisip"-verb-ind "sisipan"-noun-zlm
"sisir"-noun-ind "sisir"-noun-zlm
"sistem"-noun-ind "sistem"-noun-zlm
"sistematik"-noun-ind "sistematik"-noun-zlm
"sistematika"-noun-ind "sistematika"-noun-zlm
"sistematis"-adjective-ind "sistematik"-noun-zlm
"siswa"-noun-ind "ajar"-noun-zlm
"siswa"-noun-ind "siswa"-noun-zlm
"siswa"-noun-ind "ajar"-noun-zlm
"siswi"-noun-ind "siswi"-noun-zlm
"sita"-noun-ind "sita"-noun-zlm
"sita"-noun-ind "rampas"-verb-zlm
"sita"-noun-ind "rampas"-verb-zlm
"sita"-noun-ind "sita"-noun-zlm
"siti"-noun-ind "siti"-noun-zlm
"sitoplasma"-noun-ind "sitoplasma"-noun-zlm
"sitrat"-noun-ind "sitrik"-noun-zlm
"situ"-pronoun-ind "situ"-pronoun-zlm
"situasi"-noun-ind "situasi"-noun-zlm
"situs"-noun-ind "laman"-noun-zlm
"situs"-noun-ind "tapak"-noun-zlm
"situs"-noun-ind "tapak-tapak"-noun-zlm
"siul"-noun-ind "siul"-noun-zlm
"skala"-noun-ind "skala"-noun-zlm
"skalar"-noun-ind "skalar"-noun-zlm
"skandal"-noun-ind "skandal"-noun-zlm
"skema"-noun-ind "skema"-noun-zlm
"skema"-noun-ind "skim"-noun-zlm
"skenario"-noun-ind "senario"-noun-zlm
"skeptis"-adjective-ind "skeptis"-adjective-zlm
"sketsa"-noun-ind "sketsa"-noun-zlm
"ski"-noun-ind "ski"-noun-zlm
"skisma"-noun-ind "skisma"-noun-zlm
"skor"-noun-ind "skor"-noun-zlm
"skrip"-noun-ind "skrip"-noun-zlm
"skripsi"-noun-ind "tesis"-noun-zlm
"skuadron"-noun-ind "skuadron"-noun-zlm
"skuat"-noun-ind "skuat"-noun-zlm
"skuter"-noun-ind "skuter"-noun-zlm
"slogan"-noun-ind "slogan"-noun-zlm
"soal"-noun-ind "soal"-noun-zlm
"soal"-noun-ind "soal"-noun-zlm
"soal"-noun-ind "soal"-noun-zlm
"soal"-noun-ind "soal"-noun-zlm
"soal"-noun-ind "soal"-noun-zlm
"soba"-noun-ind "soba"-noun-zlm
"soda"-noun-ind "penaik"-noun-zlm
"soda"-noun-ind "soda"-noun-zlm
"sodium"-noun-ind "sodium"-noun-zlm
"soe"-adjective-ind "soe"-adjective-zlm
"sohor"-verb-ind "sohor"-verb-zlm
"sok"-noun-ind "sok"-noun-zlm
"soket"-noun-ind "soket"-noun-zlm
"soko"-noun-ind "soko"-noun-zlm
"sokong"-noun-ind "mengekal"-verb-zlm
"sokong"-noun-ind "sumbang"-verb-zlm
"sokong"-noun-ind "sokong"-noun-zlm
"sol"-noun-ind "sol"-noun-zlm
"solar"-noun-ind "solar"-noun-zlm
"solid"-adjective-ind "solid"-adjective-zlm
"solidaritas"-noun-ind "padu"-adjective-zlm
"soliter"-adjective-ind "bersendirian"-adverb-zlm
"solo"-noun-ind "solo"-noun-zlm
"solok"-noun-ind "solok"-noun-zlm
"solusi"-noun-ind "selesai"-verb-zlm
"solusi"-noun-ind "selesai"-verb-zlm
"soma"-noun-ind "ma"-noun-zlm
"sombong"-adjective-ind "sombong"-adjective-zlm
"sonar"-noun-ind "sonar"-noun-zlm
"sonata"-noun-ind "sonata"-noun-zlm
"songket"-noun-ind "songket"-noun-zlm
"sopan"-adjective-ind "sopan"-adjective-zlm
"sopan"-adjective-ind "kesopanan"-noun-zlm
"sopir"-noun-ind "pandu"-noun-zlm
"sopir"-noun-ind "pandu"-noun-zlm
"sopran"-noun-ind "soprano"-noun-zlm
"soprano"-noun-ind "soprano"-noun-zlm
"sorak"-noun-ind "sorak"-noun-zlm
"sore"-noun-ind "petang"-noun-zlm
"sorga"-noun-ind "sorga"-noun-zlm
"sorong"-verb-ind "sorong"-verb-zlm
"sorot"-noun-ind "sorot"-noun-zlm
"sorot"-noun-ind "menyoroti"-verb-zlm
"sorot"-noun-ind "sorotan"-noun-zlm
"sorot"-noun-ind "sorotan"-noun-zlm
"sorot"-noun-ind "sorot"-noun-zlm
"sosial"-adjective-ind "sosial"-adjective-zlm
"sosialis"-noun-ind "sosialis"-noun-zlm
"sosialisasi"-noun-ind "sosialisasi"-noun-zlm
"sosialisasi"-noun-ind "bersosial"-verb-zlm
"sosialisme"-noun-ind "sosialisme"-noun-zlm
"sosiolog"-noun-ind "sosiologi"-noun-zlm
"sosiologi"-noun-ind "sosiologi"-noun-zlm
"sosiologis"-adjective-ind "sosiologis"-adjective-zlm
"sosis"-noun-ind "sosej"-noun-zlm
"sosok"-noun-ind "sosok"-noun-zlm
"soto"-noun-ind "soto"-noun-zlm
"span"-adjective-ind "span"-adjective-zlm
"spanyol"-properNoun-ind "sepanyol"-properNoun-zlm
"spasi"-noun-ind "spaces"-noun-zlm
"spasi"-noun-ind "jarak"-noun-zlm
"spasial"-adjective-ind "spatial"-adjective-zlm
"spektakuler"-adjective-ind "spektakuler"-adjective-zlm
"spektrum"-noun-ind "spektrum"-noun-zlm
"spekulasi"-noun-ind "spekulasi"-noun-zlm
"spekulatif"-adjective-ind "spekulatif"-adjective-zlm
"sperma"-noun-ind "sperma"-noun-zlm
"spesial"-adjective-ind "spesial"-adjective-zlm
"spesialis"-noun-ind "pakar"-noun-zlm
"spesialisasi"-noun-ind "khusus"-adjective-zlm
"spesies"-noun-ind "spesies"-noun-zlm
"spesifik"-adjective-ind "spesifik"-adjective-zlm
"spesifikasi"-noun-ind "spesifikasi"-noun-zlm
"spesimen"-noun-ind "spesimen"-noun-zlm
"spionase"-noun-ind "pengintipan"-noun-zlm
"spiral"-noun-ind "spiral"-noun-zlm
"spirit"-noun-ind "spirit"-noun-zlm
"spiritual"-adjective-ind "rohani"-noun-zlm
"spiritual"-adjective-ind "rohaniah"-adjective-zlm
"spiritual"-adjective-ind "spiritual"-adjective-zlm
"spons"-noun-ind "spons"-noun-zlm
"sponsor"-noun-ind "taja"-verb-zlm
